cbsacode,factor,k,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_m_eigs,FsAMI,beta,p_value,CI_lower,CI_upper,AIC,BIC,AICc,CV_RMSE_final,LASSO_R2_unused,LASSO_n_eigs_unused
11900.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.021153986012018677,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11940.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.023816401890194072,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
11980.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.020134141610505196,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12020.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.030535520939974248,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12060.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.004144117231277278,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12100.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.012360239129055373,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12140.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.002669497805783294,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12180.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.004617548646782765,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12220.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.04065629987852404,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12260.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.012354043517163404,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12300.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.004347837759318907,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12380.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.003473225738968466,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12420.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.032361946304025224,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12460.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.02290046223839326,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12520.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.014772832834156091,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12540.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.026854974845775814,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12580.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.0023203091679206977,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12620.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,-0.011580820745844989,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
12660.0,life_expectancy_total,5,0.6125738610636854,0.001,0.041145109905863925,0.059,65,0.02415642704421117,1.005906682418717,0.0,1.004666471644229,1.007146893193205,-4188.529962306564,-3868.656961920604,-4177.238760323912,0.023873913359749664,0.007716021251590877,2
