cbsacode,factor,k,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_m_eigs,FsAMI,beta,p_value,CI_lower,CI_upper,AIC,BIC,AICc,CV_RMSE_final,LASSO_R2_unused,LASSO_n_eigs_unused
13540.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.004488985734992568,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13660.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.008852751455573404,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13700.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.012129280978902202,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13740.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.028786740008240663,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13780.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.0005569980542317055,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13820.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.0026774841008085914,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13860.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.054570058050221526,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13900.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.0032802675643708312,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13940.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.015583302839075053,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
13980.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.04606101919506056,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
14010.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.015039236044439797,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
14020.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.01564903525446315,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
14100.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,0.008593817466497455,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
14140.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.008108399403589317,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
14180.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.024462935233385608,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
14220.0,life_expectancy,5,0.612382981622967,0.001,0.03725072081239572,0.078,65,-0.002071802074688378,0.005797863399713189,4.504067366811476e-19,0.004554245822905665,0.007041480976520713,-4185.430613297693,-3865.5576129117326,-4174.139411315041,0.02305342083333668,0.009249876186800399,2
