cbsacode,TotalPopulation,BINGE,65older,CANCER,CSMOKING,DEPRESSION,DIABETES,DISABILITY,LPA,MOBILITY,OBESITY,SELFCARE,VISION,smoking_pop,obesity_pop,drinking_pop,diabetes_pop,edu_college,physical_inactivity,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,sti,life_total,FFR20,gdp,coverage_50,coverage_60,coverage_70,coverage_80,coverage_90,noise50n,noise60n,noise70n,noise80n,noise90n,Park_Area_Acres,road_network_total,auto_net_total,multimodal_net_total,pedestrian_net_total,street_intersection_total,auto_intersections_total,multimodal_3leg_intersections_total,multimodal_4leg_intersections_total,pedestrian_3leg_intersections_total,pedestrian_4leg_intersections_total,Ac_Land
15380.0,1161192,227278.664,214625.0,103028.416,168794.59999999998,261268.2,121711.576,337901.464,298954.896,152639.29600000003,380337.016,41485.24,57741.92800000001,205906.42099999997,357243.721,248348.2357874018,102224.571,206905.0,280365.777,51954.0,64485.0,3511.0,114547.0,432336.0,1047.4,87687793.35116264,917.0,84162605.0,257641.40851123148,61045.66999651262,18081.02148785389,1427.3912377795966,107.99999989452772,142379.17506239435,27836.933095974317,8974.659141398553,862.0238564806513,37.80683848587957,17265.39238,4824691.965079623,703680.9445274384,1269766.757357726,2851244.263212355,14103580.800013335,1111039.9999795014,3607679.9999399423,924159.999974572,12094719.999878677,2705919.999971673,1001628.7703144
15420.0,47849,7411.706,7025.0,3588.675,6925.689,10902.65,5497.1410000000005,17175.153,13506.657000000001,7246.7880000000005,17361.442,2043.663,3207.3109999999997,7469.8240000000005,15698.357,7236.6183383672,5304.3150000000005,5838.0,14166.267,902.0,2204.0,42.0,120613.0,16055.0,836.2,3527159.1904932912,27.0,3233424.0,62036.65921492699,19937.829856973778,5812.790723173937,309.8953836581204,23.0000000223517,2546.9060198478364,666.3865970951199,90.5785073637242,14.668942124765607,1.7853801086335566,104.6975969,2485265.539992874,235605.85392990295,46790.9563104717,2202868.729786331,1804119.68001752,239360.00016506345,112000.00030390352,51199.999999658234,1687040.0001851532,552960.0001415145,2126421.0877962
15460.0,44444,8341.18,10119.0,4300.756,7277.901,8625.513,5731.889,13796.093,12750.061000000002,6414.227999999999,16234.362000000001,1701.174,2164.067,9009.39,16505.152000000002,9978.6249072678,4368.464,6855.0,12369.94,1633.0,3307.0,91.0,113730.0,18124.0,873.0,3509080.9888785905,41.0,2849839.0,79085.9256751735,18693.65478144738,3800.438837479942,502.9999999865542,94.00000005427864,7653.553220005751,1802.1281511002476,435.04158921935016,88.81919448384585,27.27768557508777,610.2280705,1251220.7609992253,200134.18401293087,65274.19321696719,985812.3838092474,1776781.440003382,297600.00000280177,135679.99999088811,61439.99998374868,1568639.999998207,578560.0000296119,508740.7828493
15500.0,176353,29803.657,29790.0,13402.828,28921.891999999996,40208.484,22396.831,59960.02,46204.486,27687.421,65779.669,7935.885,11286.592,33241.124,64940.134,29103.6702282158,19876.136,24534.0,51403.8,5832.0,10193.0,270.0,53220.0,66012.0,602.3,13160119.386906397,128.0,7921983.0,50682.953246794794,14341.175787447795,2021.909767108029,620.376586062681,8.000000023283068,16726.29420322693,4243.682150658404,662.5557965323957,218.39537742669077,6.6785768951278,1114.610698,1154093.7057384783,102734.42600840075,121759.83517735332,929599.4445456148,2728915.8399981395,222719.99997667884,565119.9999817119,168320.00000082926,2502399.9999726503,514559.99999894015,270999.0439913
15540.0,227521,45639.062000000005,36540.0,18593.365999999998,27925.238999999998,60394.897000000004,16865.479,56047.692,39025.012,22661.356,57870.847,6818.141,9710.205,31094.243,55895.059,51513.7567375011,14958.693,43603.0,41443.424999999996,6071.0,7872.0,1278.0,223296.0,86064.0,916.0999999999999,17918989.29783578,-9859.0,17519554.0,78278.36433105504,18681.20526601874,3432.124816955563,122.9999999238644,17.0,18109.59012076617,3154.739070500083,567.9783589495797,17.998255637169226,1.3720435753676412,6455.318154,2140798.795701144,98278.55026516398,704849.8418913077,1337670.403600113,4081101.440002292,66560.00001619247,1900800.0000316473,184959.99997376133,3323519.9999429313,411520.0000176487,801592.8000584
15580.0,36068,8115.3,6891.0,3173.9840000000004,5374.1320000000005,9341.612,3426.46,11469.624000000002,8331.708,4688.84,10603.992,1298.448,1695.196,7071.18,11714.94,8607.082100394,2955.1200000000003,5082.0,7950.68,1142.0,1670.0,207.0,54324.0,12854.0,398.1,2682605.07590402,34.0,1964250.0,28669.116201133624,8334.608544246605,3061.819623004838,36.0,4.0,4227.508120173022,726.8586341596806,236.04109006787695,0.969282151556364,0.030111098161219,4520.449729,737770.5543510846,102921.9980020232,17675.408047257642,617173.1482964165,1379804.160021515,88320.00014308491,102400.00001657908,37759.99982908258,1070079.9999506462,560000.0000194578,459499.3207009
15620.0,49409,8517.331,10054.0,4937.130000000001,9342.204000000002,12481.493999999999,6054.553999999999,16206.285000000002,12755.328,7764.886,18904.664000000004,2139.8,2766.904,11365.67,18966.425000000003,10134.676920015601,4874.348,6265.0,13626.553,2148.0,2275.0,91.0,107580.0,16005.0,588.3,3786077.621171384,30.0,2129288.0,43353.1316921665,9484.694906425599,1481.9252316708444,32.0,7.0,1748.2582260006157,364.3784909668936,54.08391785181497,1.4843795068693053,0.4629726355055876,758.8008563,1780154.995590247,244071.3676545093,1236197.928858444,299885.6991759009,1817418.2400037427,423680.00010066497,1527680.0000047002,298879.9998955617,487039.99990947946,174720.00000229685,723000.3601146
15660.0,58954,9373.686,9178.0,4775.273999999999,11908.708,14148.96,8135.652000000001,21812.98,18570.51,10729.628,23640.554,3242.4700000000003,4480.504,12872.82,21983.72,9948.494556316,7288.72,7132.0,20514.22,1531.0,3327.0,36.0,54915.0,20744.0,388.2,4405204.40207788,39.0,3068130.0,41225.256806026984,10951.987234733904,2406.053808684038,530.7569679525332,48.000000038242405,4018.548262082262,971.5384078285794,181.48195401811415,40.95976328658172,1.67958341772243,301.7110206,716503.6377099375,95896.7982510559,450512.1820667725,170094.65737591317,1035759.360042774,217599.9999906776,922240.0000305682,79999.99997964526,435839.99996576714,49920.000000997316,228118.3527609
15700.0,32726,3959.846,7188.0,3043.5180000000005,5497.968000000001,7428.802,5039.804,11094.114,9817.8,5727.05,13548.563999999998,1636.3,2225.368,6275.041,11626.345,5549.2679232072,3949.772,3798.0,9683.312,1067.0,2673.0,86.0,54846.0,11243.0,676.5,2409053.678034287,24.0,1715375.0,12901.984293641888,2531.493717342539,305.9999999978789,10.0,3.0,863.5144563674795,154.80697803566585,8.993338672595495,0.3694623587808585,0.0916002072735968,132.6300752,598221.4944410718,21368.166083964046,188264.05452622272,388589.27394789446,759984.000016638,24320.000012540484,317440.0000180098,47360.000017931496,594560.0000326037,104320.00001281218,346081.7724009
15740.0,38098,6514.758000000001,7922.0,3657.408,9181.618,11086.518,5867.092000000001,15353.494,12381.85,7733.894,15810.67,1942.998,2552.5660000000003,10160.098,14580.904,7848.4126786767,4537.143,4353.0,12486.838,1588.0,2003.0,89.0,45808.0,14016.0,352.4,2906873.4046281674,36.0,2524695.0,28195.96072263971,9678.273245956758,3736.327988438534,254.79060158327965,0.0,1606.0586592473144,346.242391855317,103.9273596170101,8.728457339553323,0.0,73.54181701,1034710.5776238006,211428.4703653761,684445.9856906069,138836.1215582891,1344736.000031433,366720.0000295682,1173760.0000292193,129920.00000800044,394240.0000158348,168959.9999969532,334235.1648291
15820.0,37772,4943.787,7109.0,3452.6280000000006,8001.98,10350.196,5557.497,15413.648000000001,11538.174,7401.638999999999,14694.978000000001,1862.8609999999999,2527.715,9754.986,13946.76,5660.169789210299,4484.9220000000005,4562.0,13348.688999999998,1051.0,2306.0,84.0,89706.0,12257.0,637.0999999999999,2741833.5083979717,29.0,1220847.0,14820.914579462918,5049.139313155492,76.03434341773387,0.0,0.0,1327.885729643732,428.00739532133133,5.968682281296457,0.0,0.0,92.67599717,864439.8621914156,113157.08161120296,670698.4606794885,80584.31999109243,1012924.8000882596,328959.9999633303,1039360.0000069786,59520.00000532915,295040.0000255592,63359.99999771461,353539.6289522
15900.0,33021,6009.821999999999,7234.0,3136.995,6108.885,7396.703999999999,4457.835,10797.867000000002,8849.628,5547.528,13010.274,1518.966,1948.2390000000005,6872.759999999999,12802.2,7643.753170416,3369.0,4837.0,9567.96,1251.0,1301.0,19.0,48828.0,12510.0,247.5,2558394.15170604,16.0,1088766.0,36838.88901297891,8679.676319881879,883.8734403192061,173.1398625224829,30.0,1374.194409114705,234.82717617742532,20.03673086983447,2.533128595664796,0.522907134496142,3438.033595,,,,,,,,,,,
15940.0,399316,67005.11099999999,81333.0,38094.974,67726.611,94106.988,53855.48000000001,126825.379,98553.92000000001,63758.971999999994,152859.189,15041.282,20711.683,91186.862,143466.479,76559.6155968189,40856.90700000001,58287.0,111659.054,15994.0,23690.0,1170.0,109429.0,155006.0,618.9,30362149.028111536,354.0,23201615.0,129194.88084909478,27161.781818674895,4922.571203634204,405.7719565522856,77.79526487644762,47848.61842464947,8998.242989297587,1643.383430531411,98.95373036220046,21.2125837219415,5520.914625,2898414.8521003546,364682.96254887944,1005224.3973577636,1528507.4922436825,8773575.680038273,697600.000006318,2938880.0000003544,940159.9999458134,5468160.0000396725,2225919.999996578,620736.961117
15980.0,822453,129947.574,233231.0,96227.001,100339.266,163668.147,115143.42,273876.849,194098.908,134059.839,251670.618,33720.573,50169.633,136011.924,238020.867,180912.1487992767,81449.00099999999,87613.0,212716.323,25256.0,34675.0,990.0,66140.0,246433.0,407.0,65124697.57663273,428.0,46230892.0,130991.98815055718,35980.541705179545,9317.173151029514,1669.32713358741,7.0000000251457095,59137.578315966224,13703.17873247575,3484.026409577825,431.29547552686864,1.0524856852043956,23500.6788,4463718.33212459,471688.5562357322,416761.84775672585,3575267.9281215435,13959583.360106569,1011200.000027267,1556480.0000029593,860799.9999731804,13513599.999996642,3047040.000004184,500121.3758991
16020.0,98275,17388.754999999997,17947.0,8404.445000000002,19969.02,23335.560999999998,11744.497,35395.155,27163.551,15927.127,38681.387,4131.3769999999995,5527.461,21119.217999999997,33435.831000000006,18329.8333848738,9545.402,14540.0,29811.123,2571.0,4713.0,263.0,144276.0,35674.0,1597.9,7373021.338236662,-9912.0,5346859.0,81109.41946941745,18543.127945661323,3842.920855837055,408.73084299289656,88.0000000298023,5289.557580884811,1332.8652279451592,254.73217071378014,7.330071301381327,1.5357613121917992,1280.906007,2024851.9525378244,307637.29692018114,1268474.6623747742,448739.9931595228,2670478.0800028634,537600.0000562839,1768319.9999279126,168959.9999984027,1345919.9999800238,424319.9999639005,916357.1812883
16060.0,52617,9418.443,9509.0,3788.424,8681.805,12049.292999999998,6261.423000000001,17258.376,13943.505,7682.081999999999,18994.737,2367.765,3209.6369999999997,11278.325,21989.9,11958.3786341825,6687.65,10112.0,16605.774999999998,2105.0,3764.0,186.0,45608.0,18224.0,1052.0,4380309.591755975,38.0,3070100.0,73702.13712146113,17234.573190023977,2816.562594390247,505.00000013629307,94.0000000149012,6547.465612018969,1653.9137588617525,161.36964439398272,15.731782946763335,2.055375950037467,207.587866,2300185.14294185,436107.625213435,1194610.2289453438,669467.2886679216,4160815.359959589,726399.999988338,1877120.000091465,250239.99996541615,2488959.9998415234,998399.9999838636,862393.2507656
16100.0,60400,10388.8,8548.0,4046.8,10449.2,14677.2,7610.400000000001,22227.2,17636.8,9422.4,23616.4,2778.4,4409.2,9405.298,19978.956,10541.3996446598,6601.234,8777.0,16415.458000000002,2316.0,4058.0,74.0,66199.0,22081.0,663.7,4342718.541361991,39.0,10150676.0,63377.44117016931,19047.343670267222,3783.657595306618,97.99999995529647,17.000000029802326,3456.9416962106434,617.2712954011411,57.69181586917365,2.8838079412301147,0.2232095403449125,12301.47483,4217018.033590775,260897.42778697528,934746.3366668012,3021374.269207098,5478686.71954805,316800.0004362006,1552640.000193186,248959.99993078076,5067519.999092304,814079.9999134833,2672802.3753227
16140.0,20567,4339.637000000001,4238.0,2015.566,3414.1220000000003,3989.998,2488.607,5902.729,5388.554,2653.143,8514.738,699.278,904.948,3624.348,7169.04,4827.6894279894,1712.6039999999998,3128.0,5336.952,417.0,645.0,19.0,61701.0,8864.0,297.5,1586687.379939054,15.0,1758823.0,52481.09600248147,9925.076362359345,1603.6420590323398,267.0997105389834,86.0,3230.633362684208,472.8766049024453,63.04651017023912,11.730342529864425,5.247614554995657,98.93655578,810391.6307978085,112254.30722167784,54027.612385122906,644109.7112505637,874671.3600072376,131840.0000105793,71679.99998718809,60800.00000314189,582400.0000702498,377599.9999810382,364431.7519781
16220.0,79601,15283.392,13153.0,6527.281999999999,14089.377,20935.063,8517.306999999999,25870.325,22208.679,11144.14,30168.779,2865.6360000000004,3980.05,15597.295,25133.465,14973.919510872,6384.385,14873.0,21011.9,3181.0,4275.0,365.0,65901.0,33960.0,614.8,6188058.915866801,51.0,6405089.0,67773.83690969969,24791.49072882359,3874.680672528422,144.8848120570183,21.0,6238.764067885841,1265.219122266715,181.04599475750345,1.8833212350971045,0.4698727070612937,1842.242624,2812576.1209639306,224837.50285716695,1095432.4191077717,1492306.196980954,3057312.000669083,175359.99983747362,1007360.0002006834,168959.99945938258,2288639.999842502,689920.0001964747,3417869.4903045
16260.0,62429,7803.625,7798.0,4682.175,5618.61,15919.395,5868.326,17792.265,10675.359000000002,6555.045,19852.422,1935.299,2684.447,6306.354,18691.806,5598.409006313999,5624.586,8942.0,11590.056,1115.0,2904.0,177.0,52942.0,17650.0,264.4,4505943.448606417,50.0,2744457.0,79336.61299216592,21871.356706508068,6396.5633619381715,563.563362200799,35.00000000181531,9744.988842479488,2440.686228857972,763.4165268191323,48.933493436572135,0.6367905016437128,171.2971163,2612379.8996772226,197625.63511166163,147024.71067454596,2267729.553660528,2607638.3998472365,202879.99978272745,232319.99994338313,75520.00015668084,2522880.0000301003,694399.9999897487,2109609.9225132
16300.0,275592,59176.11699999999,47312.0,23818.64,38632.264,58063.269,31565.79,77634.817,65889.73500000002,29760.502000000004,103280.89099999999,8068.199999999999,10828.982999999998,44301.265,96672.897,65530.3245674551,23125.245000000003,52067.0,67590.212,8789.0,13906.0,570.0,203603.0,115863.0,1106.2,21832386.688078225,179.0,22130706.0,198060.94297173503,52137.56673211638,15587.770893239223,1190.6276093284491,226.00000003352764,28975.78169362468,8287.521822225655,2218.0023615399055,195.1116030202795,30.29956775273883,7678.122141,3579879.149680724,605184.0732520312,749726.349743251,2224968.72688096,6062204.800081114,872320.0000482755,1110399.9999925569,390400.00002336205,5024000.0000179885,1580159.9999184995,1285603.2396523
16340.0,43709,6556.35,6828.0,3540.4289999999996,8042.456,10009.361,5769.588,15560.404000000002,13549.79,7124.567000000001,18226.653,2098.0319999999997,2928.503,10024.56,14951.16,7507.031075964001,5440.68,4921.0,15251.04,1092.0,3291.0,29.0,51040.0,15133.0,624.2,3141080.23790232,33.0,1538041.0,29867.93689766246,6782.199396460776,1172.0944534550647,160.00000007508788,35.00000002945309,3221.842199431988,558.2058654461504,92.01052617498932,17.206370304927,7.405330886919664,111.0725796,582352.991363292,72549.77469185923,364139.9616798437,145663.25500361665,912352.6399593492,129919.99998212664,683519.9999646163,103040.00002784203,374399.9999887798,103680.0000021081,198608.7530139
16380.0,42348,8046.12,7807.0,4065.408,8003.772,10332.912,5632.284000000001,13974.84,11306.916,6775.68,15880.5,1566.8760000000002,2244.444,8956.458,14569.722,9244.7431292484,3962.304,6126.0,11763.089999999998,1265.0,1459.0,43.0,69588.0,18701.0,240.5,3238173.8201461136,32.0,2990730.0,19075.982176673504,2800.6225585064185,239.99999995529643,46.99999995157122,1.999999985098839,963.123287968017,88.6498057517493,11.044589102502536,1.9468285187433905,0.124255139340794,194.8951714,808539.7460413214,176562.6811538003,515599.6804477406,116377.38444968702,1112675.2000110818,350079.99996734364,533759.9999976119,186880.00000782716,531840.0000069318,215040.00000052687,295957.4575588
16460.0,36914,6496.8640000000005,7559.0,3580.658,6939.832000000001,8527.134,4909.562,12107.792,9929.866,6016.982000000001,14101.148,1661.13,2104.0980000000004,8075.81,13743.695,7966.774718009,3852.68,5412.0,10854.185,1591.0,2183.0,137.0,52019.0,13493.0,610.1,2727431.9581188504,23.0,1597000.0,60803.73663879143,17709.177918697977,4084.438351248349,500.9999998328276,75.9999999853317,5069.823210032832,1155.3471495106935,218.6234239539513,28.81750734909982,2.109079053031059,306.5854243,1004644.3692448796,238354.25636562495,557737.7017801743,208552.41113986095,1339292.1600113744,348160.00000260375,521600.0000078621,122879.9999831962,714879.9999580518,391679.9999996966,366416.0914968
16500.0,85370,14086.05,17766.0,8707.74,13232.35,23903.6,10159.03,28172.1,18354.55,12720.13,34574.85,3670.91,4695.35,15272.274,25946.444,13287.0112734165,8046.682000000001,10888.0,17981.871,3284.0,3379.0,389.0,54578.0,24607.0,377.9,6323972.742345784,49.0,5102733.0,76422.2323304091,20110.80966451215,3709.942033049403,508.6497421127133,42.99999999507195,11536.171451285529,2332.413880344258,585.9780311353928,88.78121747282046,7.0475760766698485,99367.54782,2642713.754688799,139563.68491743164,164718.21909059712,2338431.850606261,2284404.4798205206,214400.00012246709,348159.9999235702,74879.99992939946,2305280.0000008633,439680.0000089837,1537747.7066226
16540.0,156902,28556.164,31690.0,14905.69,29026.87,36715.068,18043.73,50836.248,40010.01,22436.986,61034.878,5648.472000000001,7845.1,32372.496,57274.416,29322.593971839,13696.056,19989.0,43578.36,5876.0,6913.0,196.0,57812.0,58824.0,299.9,12273175.977541955,101.0,7607028.0,64918.729797106,18313.903892998773,5045.55868822353,612.8744082199082,57.0,13009.140617393028,2979.201381676022,615.731037471997,68.04546564116609,8.159243560378048,31896.15515,1524844.9058037566,127522.88008746092,1114943.179940814,282378.84584057325,2693740.7999072913,183039.99995925507,2149759.999930513,349440.00000321737,992639.9999797784,248320.0000239001,494260.6702037
16580.0,236514,43282.497,34588.0,16382.682999999999,32593.345999999998,47751.086,22584.820000000003,61507.99800000001,53506.90499999999,25036.19,77790.12,7411.428000000001,11029.069,38844.276,85453.074,48526.787473449804,23666.947,47066.0,60362.686,7848.0,12402.0,695.0,192386.0,82726.0,1348.9,19058175.275089186,200.0,15503774.0,209705.1268097222,55605.322577645304,13506.478455945416,1320.7423878223628,239.99999998509878,39726.23334236164,9084.988686686596,1924.0818837165316,203.30069531507718,19.001553585110813,2616.17554,2643874.8149052844,1323966.2897125648,241222.3494894622,1078686.1759114454,3978626.5600951416,1200640.0000811336,553599.9999642475,273279.99999134376,3166080.0000562477,1224319.999951909,918572.5373265
16620.0,204297,32064.996000000003,44683.0,20534.148,41871.36899999999,56120.547000000006,33029.689,80687.579,65589.14199999999,41211.551,82833.747,9706.057999999999,12783.667000000001,50895.728,82039.504,31706.0346382028,24673.753,29593.0,64105.33099999999,8547.0,12364.0,410.0,133443.0,70725.0,870.7,14877975.730804853,-9805.0,13733240.0,90623.65074536909,27149.74318456594,8035.68200496026,414.64610063197324,28.000000026077032,20943.016873282177,6451.834158464634,1763.310933224993,155.48862658104713,7.625331590277481,1281.325352,4281048.76776879,454573.87920926075,1939336.3747513555,1887138.5138459285,6844055.03991649,839680.0000303611,3744640.0000671474,297600.00007153855,4900479.999780076,780159.9999400049,1693725.9116651
16660.0,46334,8710.792000000001,9138.0,3799.388,7598.776,11027.492,5421.0779999999995,14780.545999999998,11722.502,6764.764,17189.914,1853.36,2548.37,10378.898,18238.646,10941.8379603492,5038.3,8001.0,13704.176,1716.0,2363.0,204.0,46900.0,18331.0,705.2,3916825.765516832,44.0,3087923.0,35444.02029251897,10124.107710805354,2306.36427881431,133.12728727175272,18.000000029802326,3874.3241528759536,901.0176014269254,123.44920696789168,14.826817376615288,1.7014963250149713,268.7630428,1473895.7180194722,343540.18395716895,846117.1392244885,284238.39482622343,2009167.359879153,475519.9999953032,788479.9999921245,264319.9999963226,1113600.0000165843,476159.9999634027,546693.210861
16700.0,830529,166321.141,132157.0,65058.494999999995,102382.194,168168.637,93635.60599999999,211687.785,170224.125,97535.513,271103.855,26552.977,37753.075,140458.94400000002,273996.386,214695.6507023711,85764.252,161864.0,211830.791,23780.0,50622.0,2102.0,205750.0,315078.0,1940.1,64308624.087308235,601.0,57989022.0,306818.5614807943,79002.06295798719,18907.06921592724,2198.3321770742705,324.00000001769513,118061.16965241228,23635.421129692273,5244.440427058827,352.14635824121626,53.84094877403405,8568.514124,5399459.182966152,568860.8891537853,561058.9932646962,4269539.30066325,13137253.120112767,1256320.000025254,2890880.0001029414,651519.9999790186,13028480.00040439,1867519.999994164,1657696.546577
16740.0,2756069,504588.73699999996,383531.0,199192.442,386711.975,598657.374,308285.935,792325.618,593390.733,350310.915,941039.861,98746.769,138659.894,455127.481,858635.1869999999,520127.9460910253,275879.88,517576.0,667577.308,99767.0,158669.0,6735.0,698873.0,990578.0,6681.4,210546012.07570928,1973.0,232869916.0,701332.4169997176,226895.34076011067,41932.27806155432,5321.908955897699,154.99999986270814,254834.75216291833,73942.13617071843,14189.522760150245,1801.2119537347048,36.493393795781785,34197.42238,16109108.796455013,1801073.9202129385,2049075.7021959887,12258959.17392058,41893151.36009756,3685120.000084978,9592959.99997946,2117119.9999774843,41061119.99982945,5989759.999881534,3581869.8510149
16820.0,178452,30355.554,35603.0,17452.591,21483.946,42620.732,20971.691,50840.566,35607.787,22789.849000000002,58616.55,5137.776,7600.14,26756.408000000003,50984.181000000004,35864.5313455035,15239.298999999999,30047.0,42245.695,4667.0,6975.0,245.0,290109.0,60004.0,1286.8,14067275.314658534,96.0,2280750.0,150431.5852747154,40634.74032858746,7183.538942029274,725.1722336075227,113.9999999541325,19159.35529860523,4584.837245638044,936.9779181533983,56.26152671914212,10.059694172739212,3913.41493,2834412.204784091,405336.40408890235,287400.60913839657,2141675.1916060806,4540834.560022866,919679.9999541776,1105919.999940089,156800.00002622962,4757760.000089678,472959.9999725995,1052463.5005892
16860.0,574507,94257.728,106753.0,51508.655,100088.795,161969.281,75808.23300000001,195128.956,157401.063,87390.604,201665.359,20923.129,30584.502,116816.603,196591.168,105523.0604776936,64268.518000000004,96205.0,166536.43000000002,17666.0,30891.0,1025.0,315979.0,210357.0,2419.0,43689250.55277459,471.0,40205292.0,209573.98726257955,56359.09983179499,13619.947044768076,2132.4513179102823,124.00000008570346,48007.454547080066,11948.268331931396,2791.4163269479154,370.5822182734843,14.534154853738304,21321.20782,4618536.503653632,501308.7488504394,1978947.5905873943,2138280.1643282985,9825237.760069553,899200.0000424399,4942719.999951197,511359.9999737105,7090560.000083263,1287679.9999555382,1336933.4788204
16940.0,100723,16317.125999999998,17155.0,8158.562999999999,17122.91,22259.783000000003,9568.685,29713.285,23972.074,11583.145,34245.82,3223.1360000000004,4733.981000000001,16799.365,28870.765,18160.1154662455,8550.575,19482.0,25852.915,2595.0,4241.0,447.0,69450.0,40013.0,363.8,7841789.2325528255,63.0,7756815.0,140327.73401681692,39114.26136849534,10337.795527514854,858.1303640708795,110.1303639495746,29962.28090342083,3370.3265641006124,543.7984971703966,19.699717924311848,3.616186436907185,820.299127,1970941.6452024507,426160.5671782308,313263.3191962267,1231517.7589270442,2449176.9599025086,344319.99983181135,417279.9999433529,168320.00011598895,1833600.000380363,779520.0003136374,1718915.3140665
16980.0,9274140,1786868.756,1435662.0,655293.3589999999,1147832.23,1674939.73,1083133.8800000001,2358392.222,2022793.023,1132794.418,3107589.407,317318.42100000003,457717.93999999994,1345485.172,2839578.736,2073661.9183789098,945354.1599999999,1854353.0,2375085.268,462435.0,527217.0,26800.0,1036442.0,3110172.0,5012.4,731598431.4073659,7988.0,835923598.0,2625822.1241414277,666096.9039105528,130810.55111965032,21865.1625322233,2252.0000008011993,3360100.2352373158,650976.5277685073,105414.91726200521,17765.80769467855,2547.641416823371,264239.4571,34128428.87877613,3267017.2805979485,6631143.577193349,24230268.021167994,138958773.11954218,4597760.000050908,21921279.99993868,10779519.999987544,122238079.99943306,32024959.99967928,4604743.3188157
17020.0,207303,39802.176,39082.0,16998.845999999998,27156.693,51203.841,21974.118,67580.778,47057.780999999995,29229.723,62605.505999999994,8084.817,11608.968,31060.624,67439.848,42812.7278023928,20210.68,36852.0,49569.352000000006,8509.0,9391.0,1647.0,54718.0,69303.0,626.4,16512027.728182392,157.0,10971734.0,105851.3942058091,31480.389931878944,9107.655554519128,732.0000000926623,226.99999995564573,28634.10722558764,8798.176616560493,2911.917081736822,275.7849802945892,68.41153801890181,30390.26657,2655603.0832977877,235172.8134302666,199808.3902947982,2220621.8792860117,4150472.319907294,270719.9999989648,727679.9999868217,207359.99992092315,3969279.999962148,810239.9999327032,1047330.4233474
17060.0,76606,12180.354,13528.0,6741.328,18002.41,21373.074,11873.93,27807.978,23364.83,14172.11,32634.156000000003,3600.482,4826.178,20633.4,32325.66,14420.992669296,8941.140000000001,10297.0,25295.02,2839.0,3680.0,377.0,49543.0,25348.0,353.5,5664591.274237541,54.0,3531122.0,49354.307969189686,13754.425308257074,4136.914741493798,195.8165115006268,53.99999999627471,4728.746655693032,1053.2554329153625,290.85247427401043,17.662010308611976,4.176193697581147,598.6785436,966029.6931740472,300821.5330555649,529478.375560115,135729.78458659074,1019043.8400151808,416640.0000145914,672640.000027146,82559.99999096793,458879.99999586167,181759.99996702216,441070.1935938
17140.0,2258099,430869.44599999994,358448.0,186616.34900000002,391713.554,580241.3690000001,293852.625,755279.959,574654.3350000001,342953.27900000004,843791.894,82589.664,119550.63999999998,458382.559,758177.499,438699.345042267,228719.90399999998,396264.0,612220.021,78642.0,134698.0,6210.0,1003291.0,869472.0,4729.1,171120348.3955639,-28287.0,186550458.0,692574.5017309615,179514.4629350084,41594.392342184474,6364.296483677905,406.00000010858633,293778.0681710617,66274.33018115695,16858.19932453354,2580.012657254723,236.22800621497916,56549.75605,12263285.68815211,1567915.5375712847,5327431.653809525,5367938.4966939045,30811066.239701983,2540800.000095448,12533120.00002098,2450559.9999735225,22585599.99984369,4936319.999935256,2909518.0019143
17220.0,88955,12616.757,18889.0,9074.849,18208.697,25067.399,14023.112,35181.320999999996,28108.220999999998,17144.155,36275.003000000004,4084.192,5158.857,22198.472,33757.504,14006.7435534573,10681.391,12121.0,29285.877999999997,3527.0,4618.0,182.0,156107.0,33497.0,980.6,6963017.481301042,-9930.0,7533325.0,39879.68927913907,9442.856116011586,2189.5774790974992,90.87744462734557,9.00000000745058,4134.629159296027,950.4369636638887,278.52238612437696,16.60865317806482,2.101486997819217,219.1976662,1764612.9983606108,172083.08693309725,1125401.8606596724,467128.0508916949,2989157.1200518515,286719.99998913263,2235519.999991223,179199.99996229383,1395840.000035409,387840.00001057703,581428.3731793
17260.0,20197,2161.079,3507.0,1232.017,4685.704,3938.415,4382.749,9452.196,8583.725,5655.16,9654.166,2039.897,2666.004,5175.36,10544.796,2467.5685997868,4010.904,3317.0,10221.336,1048.0,3789.0,115.0,30047.0,5932.0,1604.6,1478949.102927684,16.0,835163.0,12307.098776068964,2899.8720954227424,118.70314517617226,0.0,0.0,634.1914631952707,32.97652087814244,0.7675045544226144,0.0,0.0,56.64433536,630856.4451390225,127233.3474851056,323085.7658807195,180537.3316768473,744152.9599415762,172160.00002459588,378879.9999780173,58239.99998949331,399999.9999706878,166399.99997043418,353585.0827455
