cbsacode,Year,cbsatitle,Data_value_unit,Data_value,Confidence_limit_Low,Confidence_limit_High,Sample_Size
10740.0,2011,"Albuquerque, NM",%,21.78,19.92,23.64,2880
10740.0,2012,"Albuquerque, NM",%,21.22,19.48,22.96,2876
10740.0,2013,"Albuquerque, NM",%,20.25,18.05,22.45,1748
10740.0,2014,"Albuquerque, NM",%,22.79,20.220000000000002,25.36,1664
10740.0,2015,"Albuquerque, NM",%,20.84,18.1,23.58,1300
10740.0,2016,"Albuquerque, NM",%,20.47,17.57,23.37,1004
10740.0,2017,"Albuquerque, NM",%,22.02,19.45,24.59,1440
10740.0,2018,"Albuquerque, NM",%,18.17,15.8,20.54,1308
10740.0,2019,"Albuquerque, NM",%,16.87,14.5,19.24,1016
10740.0,2020,"Albuquerque, NM",%,19.38,16.52,22.24,1088
10740.0,2021,"Albuquerque, NM",%,22.09,19.52,24.66,1328
10740.0,2022,"Albuquerque, NM",%,21.5,18.34,24.66,1004
11260.0,2011,"Anchorage, AK",%,17.54,14.7,20.38,482
11260.0,2012,"Anchorage, AK",%,17.96,15.510000000000002,20.41,578
11260.0,2013,"Anchorage, AK",%,16.47,14.08,18.86,532
11260.0,2014,"Anchorage, AK",%,16.1,13.870000000000001,18.33,616
11260.0,2015,"Anchorage, AK",%,16.55,13.3,19.8,368
11260.0,2016,"Anchorage, AK",%,18.16,14.51,21.81,342
11260.0,2017,"Anchorage, AK",%,19.64,16.15,23.13,398
11260.0,2018,"Anchorage, AK",%,20.0,16.47,23.53,322
11260.0,2019,"Anchorage, AK",%,17.21,13.88,20.54,368
11260.0,2020,"Anchorage, AK",%,16.62,13.56,19.68,402
11260.0,2021,"Anchorage, AK",%,20.38,17.73,23.03,768
11260.0,2022,"Anchorage, AK",%,21.39,19.29,23.49,1018
12060.0,2011,"Atlanta-Sandy Springs-Roswell, GA",%,13.450000000000001,11.900000000000002,15.0,15892
12060.0,2012,"Atlanta-Sandy Springs-Roswell, GA",%,14.509999999999993,12.649999999999999,16.369999999999997,11107
12060.0,2013,"Atlanta-Sandy Springs-Roswell, GA",%,15.609999999999996,14.040000000000001,17.18,16269
12060.0,2014,"Atlanta-Sandy Springs-Roswell, GA",%,17.310000000000002,15.409999999999993,19.21,13659
12060.0,2015,"Atlanta-Sandy Springs-Roswell, GA",%,14.580000000000005,12.600000000000003,16.560000000000006,9657
12060.0,2016,"Atlanta-Sandy Springs-Roswell, GA",%,13.310000000000002,11.640000000000004,14.979999999999997,9889
12060.0,2017,"Atlanta-Sandy Springs-Roswell, GA",%,15.489999999999997,13.82,17.160000000000007,13166
12060.0,2018,"Atlanta-Sandy Springs-Roswell, GA",%,15.62,14.33,16.909999999999993,20329
12060.0,2019,"Atlanta-Sandy Springs-Roswell, GA",%,14.760000000000003,12.8,16.719999999999995,13630
12060.0,2020,"Atlanta-Sandy Springs-Roswell, GA",%,16.24,14.239999999999998,18.240000000000002,16240
12060.0,2021,"Atlanta-Sandy Springs-Roswell, GA",%,15.070000000000006,13.27,16.869999999999997,14181
12060.0,2022,"Atlanta-Sandy Springs-Roswell, GA",%,17.93,16.150000000000006,19.710000000000008,18879
12260.0,2011,"Augusta-Richmond County, GA-SC",%,15.61,12.22,19.0,1442
12260.0,2012,"Augusta-Richmond County, GA-SC",%,19.09,14.719999999999999,23.459999999999997,1414
12260.0,2013,"Augusta-Richmond County, GA-SC",%,16.7,13.069999999999999,20.33,1141
12260.0,2014,"Augusta-Richmond County, GA-SC",%,20.13,15.25,25.01,1176
12260.0,2015,"Augusta-Richmond County, GA-SC",%,19.39,13.96,24.82,1050
12260.0,2016,"Augusta-Richmond County, GA-SC",%,14.600000000000001,10.64,18.56,1029
12260.0,2017,"Augusta-Richmond County, GA-SC",%,21.97,17.230000000000004,26.709999999999997,1260
12260.0,2018,"Augusta-Richmond County, GA-SC",%,17.77,14.220000000000002,21.320000000000004,1099
12260.0,2019,"Augusta-Richmond County, GA-SC",%,20.95,16.27,25.629999999999995,868
12260.0,2020,"Augusta-Richmond County, GA-SC",%,18.730000000000004,14.14,23.320000000000004,917
12260.0,2021,"Augusta-Richmond County, GA-SC",%,20.669999999999998,16.339999999999996,25.0,1519
12260.0,2022,"Augusta-Richmond County, GA-SC",%,20.920000000000005,17.33,24.509999999999998,1645
12420.0,2011,"Austin-Round Rock-San Marcos, TX",%,15.76,12.8,18.72,1205
12420.0,2012,"Austin-Round Rock-San Marcos, TX",%,15.570000000000002,12.51,18.63,1105
12420.0,2013,"Austin-Round Rock-San Marcos, TX",%,17.45,14.08,20.82,815
12420.0,2014,"Austin-Round Rock-San Marcos, TX",%,15.22,13.28,17.16,1910
12420.0,2015,"Austin-Round Rock-San Marcos, TX",%,15.099999999999998,12.63,17.57,1530
12420.0,2016,"Austin-Round Rock-San Marcos, TX",%,13.71,11.02,16.4,1020
12420.0,2017,"Austin-Round Rock-San Marcos, TX",%,16.69,13.75,19.63,1395
12420.0,2018,"Austin-Round Rock-San Marcos, TX",%,19.74,17.25,22.23,2045
12420.0,2019,"Austin-Round Rock-San Marcos, TX",%,19.45,16.78,22.12,1525
12420.0,2020,"Austin-Round Rock-San Marcos, TX",%,19.38,16.91,21.85,1565
12420.0,2021,"Austin-Round Rock-San Marcos, TX",%,20.38,17.52,23.24,1480
12420.0,2022,"Austin-Round Rock-San Marcos, TX",%,21.05,17.93,24.169999999999998,1505
12580.0,2011,"Baltimore-Columbia-Towson, MD",%,15.529999999999998,13.75,17.309999999999995,3689
12580.0,2012,"Baltimore-Columbia-Towson, MD",%,16.319999999999997,14.690000000000001,17.95,5698
12580.0,2013,"Baltimore-Columbia-Towson, MD",%,17.520000000000003,15.95,19.09,5985
12580.0,2014,"Baltimore-Columbia-Towson, MD",%,17.35,15.45,19.25,5775
12580.0,2015,"Baltimore-Columbia-Towson, MD",%,18.059999999999995,15.850000000000001,20.270000000000003,5712
12580.0,2016,"Baltimore-Columbia-Towson, MD",%,16.869999999999997,15.540000000000001,18.2,7854
12580.0,2017,"Baltimore-Columbia-Towson, MD",%,19.479999999999997,17.81,21.15,6657
12580.0,2018,"Baltimore-Columbia-Towson, MD",%,16.84,15.469999999999999,18.209999999999997,7406
12580.0,2019,"Baltimore-Columbia-Towson, MD",%,17.53,16.200000000000003,18.86,7686
12580.0,2020,"Baltimore-Columbia-Towson, MD",%,17.66,16.25,19.07,6545
12580.0,2021,"Baltimore-Columbia-Towson, MD",%,18.830000000000002,17.34,20.319999999999997,6965
12580.0,2022,"Baltimore-Columbia-Towson, MD",%,19.9,18.31,21.489999999999995,7182
12940.0,2011,"Baton Rouge, LA",%,17.18,14.359999999999998,20.0,2090
12940.0,2012,"Baton Rouge, LA",%,18.78,15.530000000000003,22.03,2720
12940.0,2013,"Baton Rouge, LA",%,15.76,12.29,19.23,1570
12940.0,2014,"Baton Rouge, LA",%,17.459999999999997,14.420000000000002,20.5,1640
12940.0,2015,"Baton Rouge, LA",%,16.379999999999995,12.93,19.83,1270
12940.0,2016,"Baton Rouge, LA",%,19.760000000000005,15.190000000000001,24.329999999999995,1240
12940.0,2017,"Baton Rouge, LA",%,19.430000000000003,16.24,22.619999999999997,1740
12940.0,2018,"Baton Rouge, LA",%,22.6,19.33,25.870000000000005,2290
12940.0,2019,"Baton Rouge, LA",%,24.410000000000004,20.980000000000004,27.839999999999996,2300
12940.0,2020,"Baton Rouge, LA",%,20.88,17.63,24.13,2190
12940.0,2021,"Baton Rouge, LA",%,26.27,22.310000000000002,30.23,2340
12940.0,2022,"Baton Rouge, LA",%,25.3,21.73,28.870000000000005,2200
13740.0,2011,"Billings, MT",%,24.88,21.290000000000003,28.47,843
13740.0,2012,"Billings, MT",%,22.48,19.13,25.83,528
13740.0,2013,"Billings, MT",%,23.189999999999998,19.919999999999998,26.460000000000004,567
13740.0,2014,"Billings, MT",%,23.120000000000005,19.379999999999995,26.86,516
13740.0,2015,"Billings, MT",%,20.609999999999996,16.65,24.57,435
13740.0,2016,"Billings, MT",%,23.339999999999996,19.129999999999995,27.549999999999997,381
13740.0,2017,"Billings, MT",%,19.87,16.36,23.38,369
13740.0,2018,"Billings, MT",%,24.8,20.74,28.860000000000003,420
13740.0,2019,"Billings, MT",%,31.039999999999996,27.409999999999997,34.67000000000001,714
13740.0,2020,"Billings, MT",%,24.71,21.339999999999996,28.08,591
13740.0,2021,"Billings, MT",%,28.590000000000003,24.42,32.76,570
13740.0,2022,"Billings, MT",%,28.15,24.6,31.700000000000003,642
13820.0,2011,"Birmingham, AL",%,19.619999999999997,16.93,22.310000000000002,2135
13820.0,2012,"Birmingham, AL",%,20.429999999999996,18.08,22.780000000000005,2954
13820.0,2013,"Birmingham, AL",%,21.889999999999997,19.110000000000003,24.67,2296
13820.0,2014,"Birmingham, AL",%,22.44,19.830000000000002,25.05,2695
13820.0,2015,"Birmingham, AL",%,20.96,18.200000000000003,23.719999999999995,2163
13820.0,2016,"Birmingham, AL",%,19.59,16.869999999999997,22.309999999999995,1785
13820.0,2017,"Birmingham, AL",%,24.44,21.339999999999996,27.539999999999992,2121
13820.0,2018,"Birmingham, AL",%,22.830000000000002,19.64,26.02,1848
13820.0,2019,"Birmingham, AL",%,21.74,19.089999999999996,24.39,2268
13820.0,2020,"Birmingham, AL",%,23.850000000000005,20.400000000000002,27.3,1666
13820.0,2021,"Birmingham, AL",%,21.1,18.06,24.14,1575
13820.0,2022,"Birmingham, AL",%,23.89,20.400000000000002,27.379999999999995,1561
13900.0,2011,"Bismarck, ND",%,18.24,14.829999999999998,21.65,456
13900.0,2012,"Bismarck, ND",%,15.379999999999999,11.85,18.91,357
13900.0,2013,"Bismarck, ND",%,16.66,13.86,19.459999999999997,534
13900.0,2014,"Bismarck, ND",%,16.86,13.49,20.23,486
13900.0,2015,"Bismarck, ND",%,17.41,13.8,21.02,420
13900.0,2016,"Bismarck, ND",%,12.44,9.62,15.259999999999998,339
13900.0,2017,"Bismarck, ND",%,17.46,14.5,20.42,555
13900.0,2018,"Bismarck, ND",%,17.73,14.240000000000002,21.22,447
13900.0,2019,"Bismarck, ND",%,19.309999999999995,15.230000000000002,23.39,363
13900.0,2020,"Bismarck, ND",%,20.559999999999995,16.23,24.89,309
13900.0,2021,"Bismarck, ND",%,22.35,18.51,26.19,420
13900.0,2022,"Bismarck, ND",%,21.65,17.930000000000003,25.369999999999997,390
14260.0,2011,"Boise City, ID",%,19.84,17.12,22.56,1645
14260.0,2012,"Boise City, ID",%,20.0,16.88,23.12,1500
14260.0,2013,"Boise City, ID",%,20.9,18.1,23.7,1535
14260.0,2014,"Boise City, ID",%,20.63,17.59,23.670000000000005,1405
14260.0,2015,"Boise City, ID",%,21.3,18.3,24.3,1650
14260.0,2016,"Boise City, ID",%,14.800000000000002,12.21,17.390000000000004,1045
14260.0,2017,"Boise City, ID",%,20.71,17.71,23.710000000000004,1420
14260.0,2018,"Boise City, ID",%,19.23,15.66,22.8,850
14260.0,2019,"Boise City, ID",%,24.9,21.51,28.289999999999996,1525
14260.0,2020,"Boise City, ID",%,19.66,17.03,22.290000000000003,1535
14260.0,2021,"Boise City, ID",%,24.67,22.4,26.94,2425
14260.0,2022,"Boise City, ID",%,23.25,21.070000000000004,25.429999999999996,2545
14460.0,2011,"Boston-Cambridge-Newton, MA-NH",%,16.97436314363144,14.872628726287262,19.076097560975608,2214
14460.0,2012,"Boston-Cambridge-Newton, MA-NH",%,17.25392851889984,15.710811884100602,18.797045153699077,6799
14460.0,2013,"Boston-Cambridge-Newton, MA-NH",%,18.51234290001876,16.630478334271242,20.394207465766275,5331
14460.0,2014,"Boston-Cambridge-Newton, MA-NH",%,20.59613856163179,18.581730262001052,22.610546861262524,5687
14460.0,2015,"Boston-Cambridge-Newton, MA-NH",%,19.684570629370633,17.51513286713287,21.854008391608392,3575
14460.0,2016,"Boston-Cambridge-Newton, MA-NH",%,18.61320898100173,16.303329879101902,20.923088082901554,2895
14460.0,2017,"Boston-Cambridge-Newton, MA-NH",%,17.743679131483717,15.128057901085644,20.359300361881782,2487
14460.0,2018,"Boston-Cambridge-Newton, MA-NH",%,17.037396768402154,14.712675044883301,19.362118491921006,2228
14460.0,2019,"Boston-Cambridge-Newton, MA-NH",%,17.59112625250501,15.340160320641287,19.842092184368738,2495
14460.0,2020,"Boston-Cambridge-Newton, MA-NH",%,18.051161928306552,15.699728059332509,20.402595797280597,2427
14460.0,2021,"Boston-Cambridge-Newton, MA-NH",%,19.241131191432398,17.03744979919679,21.444812583668007,2988
14460.0,2022,"Boston-Cambridge-Newton, MA-NH",%,21.3247866419295,19.184415584415586,23.465157699443417,4312
15540.0,2011,"Burlington-South Burlington, VT",%,22.2,19.73,24.67,1416
15540.0,2012,"Burlington-South Burlington, VT",%,20.329999999999995,17.82,22.840000000000003,939
15540.0,2013,"Burlington-South Burlington, VT",%,23.38,20.77,25.990000000000002,1128
15540.0,2014,"Burlington-South Burlington, VT",%,22.33,20.02,24.64,1287
15540.0,2015,"Burlington-South Burlington, VT",%,22.260000000000005,19.67,24.85,1188
15540.0,2016,"Burlington-South Burlington, VT",%,20.0,17.31,22.69,969
15540.0,2017,"Burlington-South Burlington, VT",%,25.28,22.299999999999997,28.26,1134
15540.0,2018,"Burlington-South Burlington, VT",%,19.3,16.32,22.28,846
15540.0,2019,"Burlington-South Burlington, VT",%,21.64,18.290000000000003,24.99,885
15540.0,2020,"Burlington-South Burlington, VT",%,21.79,18.380000000000003,25.2,1002
15540.0,2021,"Burlington-South Burlington, VT",%,27.41,24.04,30.779999999999998,1116
15540.0,2022,"Burlington-South Burlington, VT",%,24.33,22.08,26.58,2010
16620.0,2011,"Charleston, WV",%,21.35,18.29,24.41,642
16620.0,2012,"Charleston, WV",%,20.52,17.29,23.75,492
16620.0,2013,"Charleston, WV",%,23.769999999999996,20.359999999999996,27.18,603
16620.0,2014,"Charleston, WV",%,26.35,22.719999999999995,29.98,657
16620.0,2015,"Charleston, WV",%,26.160000000000004,22.71,29.609999999999996,684
16620.0,2016,"Charleston, WV",%,24.31,21.08,27.54,666
16620.0,2017,"Charleston, WV",%,28.38,24.44,32.32,693
16620.0,2018,"Charleston, WV",%,24.93,21.280000000000005,28.58,639
16620.0,2019,"Charleston, WV",%,28.95,24.909999999999997,32.99,735
16620.0,2020,"Charleston, WV",%,27.71,24.359999999999996,31.059999999999995,870
16620.0,2021,"Charleston, WV",%,28.759999999999998,25.41,32.11,921
16620.0,2022,"Charleston, WV",%,26.010000000000005,22.4,29.62,696
16700.0,2011,"Charleston-North Charleston, SC",%,15.34,12.79,17.89,774
16700.0,2012,"Charleston-North Charleston, SC",%,17.27,14.72,19.82,888
16700.0,2013,"Charleston-North Charleston, SC",%,18.67,15.98,21.36,882
16700.0,2014,"Charleston-North Charleston, SC",%,19.89,16.99,22.79,807
16700.0,2015,"Charleston-North Charleston, SC",%,18.32,15.85,20.790000000000003,897
16700.0,2016,"Charleston-North Charleston, SC",%,18.78,15.94,21.62,846
16700.0,2017,"Charleston-North Charleston, SC",%,22.46,19.64,25.28,936
16700.0,2018,"Charleston-North Charleston, SC",%,18.84,15.96,21.720000000000002,729
16700.0,2019,"Charleston-North Charleston, SC",%,16.64,13.7,19.58,468
16700.0,2020,"Charleston-North Charleston, SC",%,22.660000000000004,18.56,26.76,393
16700.0,2021,"Charleston-North Charleston, SC",%,19.14,15.960000000000003,22.32,552
16700.0,2022,"Charleston-North Charleston, SC",%,18.63,15.77,21.49,642
16740.0,2011,"Charlotte-Concord-Gastonia, NC-SC",%,16.7,14.229999999999997,19.17,3663
16740.0,2012,"Charlotte-Concord-Gastonia, NC-SC",%,14.64,12.88,16.4,4576
16740.0,2013,"Charlotte-Concord-Gastonia, NC-SC",%,18.33,16.08,20.579999999999995,4180
16740.0,2014,"Charlotte-Concord-Gastonia, NC-SC",%,18.28,16.14,20.420000000000005,4532
16740.0,2015,"Charlotte-Concord-Gastonia, NC-SC",%,17.36,15.11,19.61,3861
16740.0,2016,"Charlotte-Concord-Gastonia, NC-SC",%,15.319999999999999,13.109999999999998,17.529999999999998,3377
16740.0,2017,"Charlotte-Concord-Gastonia, NC-SC",%,18.75,15.520000000000003,21.979999999999997,2838
16740.0,2018,"Charlotte-Concord-Gastonia, NC-SC",%,16.040000000000003,13.22,18.860000000000003,2519
16740.0,2019,"Charlotte-Concord-Gastonia, NC-SC",%,20.57,17.589999999999996,23.55,2805
16740.0,2020,"Charlotte-Concord-Gastonia, NC-SC",%,20.169999999999998,17.289999999999996,23.05,2442
16740.0,2021,"Charlotte-Concord-Gastonia, NC-SC",%,19.530000000000005,16.449999999999996,22.61,3476
16740.0,2022,"Charlotte-Concord-Gastonia, NC-SC",%,18.04,14.85,21.229999999999997,3399
16980.0,2011,"Chicago-Naperville-Elgin, IL-IN",%,16.52,14.699999999999998,18.339999999999996,8138
16980.0,2012,"Chicago-Naperville-Elgin, IL-IN",%,14.009999999999996,12.3,15.720000000000002,6838
16980.0,2013,"Chicago-Naperville-Elgin, IL-IN",%,15.0,13.330000000000002,16.669999999999998,7176
16980.0,2014,"Chicago-Naperville-Elgin, IL-IN",%,15.820000000000002,14.169999999999995,17.469999999999995,8294
16980.0,2015,"Chicago-Naperville-Elgin, IL-IN",%,14.690000000000005,13.159999999999997,16.220000000000002,7670
16980.0,2016,"Chicago-Naperville-Elgin, IL-IN",%,14.399999999999999,12.850000000000001,15.950000000000005,7579
16980.0,2017,"Chicago-Naperville-Elgin, IL-IN",%,16.339999999999996,14.969999999999997,17.709999999999997,11297
16980.0,2018,"Chicago-Naperville-Elgin, IL-IN",%,16.690000000000005,15.339999999999996,18.04,10309
16980.0,2019,"Chicago-Naperville-Elgin, IL-IN",%,16.800000000000004,15.490000000000002,18.109999999999996,10517
16980.0,2020,"Chicago-Naperville-Elgin, IL-IN",%,13.930000000000001,12.05,15.810000000000002,5655
16980.0,2021,"Chicago-Naperville-Elgin, IL-IN",%,15.809999999999997,13.769999999999996,17.849999999999998,6851
16980.0,2022,"Chicago-Naperville-Elgin, IL-IN",%,16.679999999999993,15.19,18.17,11401
17140.0,2011,"Cincinnati, OH-KY-IN",%,15.96,13.690000000000001,18.229999999999997,5115
17140.0,2012,"Cincinnati, OH-KY-IN",%,20.190000000000005,18.089999999999993,22.289999999999992,7530
17140.0,2013,"Cincinnati, OH-KY-IN",%,20.140000000000004,17.849999999999998,22.430000000000007,8160
17140.0,2014,"Cincinnati, OH-KY-IN",%,23.92,20.690000000000005,27.15,6600
17140.0,2015,"Cincinnati, OH-KY-IN",%,19.970000000000002,16.970000000000002,22.970000000000002,5085
17140.0,2016,"Cincinnati, OH-KY-IN",%,19.910000000000004,17.299999999999997,22.52,5145
17140.0,2017,"Cincinnati, OH-KY-IN",%,24.45,21.57,27.33,5625
17140.0,2018,"Cincinnati, OH-KY-IN",%,18.959999999999997,16.51,21.410000000000007,4830
17140.0,2019,"Cincinnati, OH-KY-IN",%,19.169999999999998,16.560000000000006,21.78,5040
17140.0,2020,"Cincinnati, OH-KY-IN",%,21.830000000000002,19.359999999999996,24.299999999999994,5520
17140.0,2021,"Cincinnati, OH-KY-IN",%,22.289999999999992,19.72,24.860000000000003,5265
17140.0,2022,"Cincinnati, OH-KY-IN",%,25.0,22.219999999999988,27.780000000000012,5895
17820.0,2011,"Colorado Springs, CO",%,20.73,17.65,23.81,576
17820.0,2012,"Colorado Springs, CO",%,17.74,14.9,20.58,420
17820.0,2013,"Colorado Springs, CO",%,21.08,18.36,23.8,580
17820.0,2014,"Colorado Springs, CO",%,19.09,16.4,21.78,494
17820.0,2015,"Colorado Springs, CO",%,22.49,19.18,25.8,566
17820.0,2016,"Colorado Springs, CO",%,18.8,16.29,21.31,586
17820.0,2017,"Colorado Springs, CO",%,19.449999999999996,16.59,22.31,426
17820.0,2018,"Colorado Springs, CO",%,16.42,13.619999999999997,19.22,314
17820.0,2019,"Colorado Springs, CO",%,22.18,19.04,25.32,420
17820.0,2020,"Colorado Springs, CO",%,20.919999999999998,18.25,23.59,474
17820.0,2021,"Colorado Springs, CO",%,25.41,22.35,28.47,552
17820.0,2022,"Colorado Springs, CO",%,24.07,21.05,27.09,538
18140.0,2011,"Columbus, OH",%,19.419999999999998,16.4,22.439999999999998,2680
18140.0,2012,"Columbus, OH",%,18.49,16.1,20.88,3280
18140.0,2013,"Columbus, OH",%,23.43,20.92,25.94,4310
18140.0,2014,"Columbus, OH",%,18.76,16.15,21.37,3400
18140.0,2015,"Columbus, OH",%,21.89,18.89,24.890000000000004,3700
18140.0,2016,"Columbus, OH",%,20.12,17.59,22.649999999999995,3500
18140.0,2017,"Columbus, OH",%,22.790000000000003,20.239999999999995,25.34,4290
18140.0,2018,"Columbus, OH",%,20.97,17.85,24.090000000000003,3410
18140.0,2019,"Columbus, OH",%,21.88,18.780000000000005,24.98,3540
18140.0,2020,"Columbus, OH",%,21.380000000000003,18.85,23.91,4570
18140.0,2021,"Columbus, OH",%,22.25,19.62,24.88,4220
18140.0,2022,"Columbus, OH",%,22.269999999999996,19.96,24.58,5600
19100.0,2011,"Dallas-Fort Worth-Arlington, TX",%,16.5832930705658,13.182930705657979,19.98365543547361,1573
19100.0,2012,"Dallas-Fort Worth-Arlington, TX",%,13.444773218142553,10.659136069114474,16.23041036717063,1389
19100.0,2013,"Dallas-Fort Worth-Arlington, TX",%,15.936455696202533,12.844936708860757,19.027974683544304,1659
19100.0,2014,"Dallas-Fort Worth-Arlington, TX",%,14.65642819289878,11.529655537890834,17.783200847906727,1887
19100.0,2015,"Dallas-Fort Worth-Arlington, TX",%,16.153797011849562,12.34996908809892,19.957624935600204,1941
19100.0,2016,"Dallas-Fort Worth-Arlington, TX",%,11.926,8.29291891891892,15.559081081081082,1480
19100.0,2017,"Dallas-Fort Worth-Arlington, TX",%,15.068297872340429,11.407659574468084,18.728936170212766,1739
19100.0,2018,"Dallas-Fort Worth-Arlington, TX",%,15.606726330664156,12.445153085256711,18.76829957607159,2123
19100.0,2019,"Dallas-Fort Worth-Arlington, TX",%,17.28837555886736,13.661862891207154,20.91488822652757,1342
19100.0,2020,"Dallas-Fort Worth-Arlington, TX",%,17.93273858921162,14.376182572614109,21.48929460580913,1446
19100.0,2021,"Dallas-Fort Worth-Arlington, TX",%,18.394121537825544,15.476920214964863,21.31132286068623,2419
19100.0,2022,"Dallas-Fort Worth-Arlington, TX",%,17.79290052939537,15.229130677068824,20.356670381721926,3589
19740.0,2011,"Denver-Aurora-Centennial, CO",%,16.76,15.45,18.07,10120
19740.0,2012,"Denver-Aurora-Centennial, CO",%,17.350000000000005,16.02,18.68,8300
19740.0,2013,"Denver-Aurora-Centennial, CO",%,17.860000000000003,16.639999999999997,19.079999999999995,10490
19740.0,2014,"Denver-Aurora-Centennial, CO",%,16.79,15.63,17.949999999999996,10240
19740.0,2015,"Denver-Aurora-Centennial, CO",%,19.12,17.55,20.69,11450
19740.0,2016,"Denver-Aurora-Centennial, CO",%,18.43,17.200000000000003,19.66,12010
19740.0,2017,"Denver-Aurora-Centennial, CO",%,17.64,16.29,18.99,7800
19740.0,2018,"Denver-Aurora-Centennial, CO",%,15.069999999999999,13.78,16.360000000000003,6370
19740.0,2019,"Denver-Aurora-Centennial, CO",%,16.15,14.82,17.48,7130
19740.0,2020,"Denver-Aurora-Centennial, CO",%,17.47,16.2,18.739999999999995,8170
19740.0,2021,"Denver-Aurora-Centennial, CO",%,18.75,17.46,20.04,9500
19740.0,2022,"Denver-Aurora-Centennial, CO",%,20.56,19.15,21.97,9980
19780.0,2011,"Des Moines-West Des Moines, IA",%,15.12,12.53,17.71,1116
19780.0,2012,"Des Moines-West Des Moines, IA",%,19.36,16.459999999999997,22.259999999999998,1260
19780.0,2013,"Des Moines-West Des Moines, IA",%,19.990000000000002,17.11,22.869999999999997,1602
19780.0,2014,"Des Moines-West Des Moines, IA",%,19.289999999999996,16.25,22.33,1434
19780.0,2015,"Des Moines-West Des Moines, IA",%,22.099999999999998,18.360000000000003,25.839999999999996,1368
19780.0,2016,"Des Moines-West Des Moines, IA",%,14.780000000000003,12.06,17.5,1026
19780.0,2017,"Des Moines-West Des Moines, IA",%,20.090000000000003,17.48,22.700000000000003,1584
19780.0,2018,"Des Moines-West Des Moines, IA",%,16.690000000000005,14.670000000000002,18.71,1626
19780.0,2019,"Des Moines-West Des Moines, IA",%,17.780000000000005,15.680000000000001,19.88,1824
19780.0,2020,"Des Moines-West Des Moines, IA",%,18.669999999999998,16.0,21.34,1380
19780.0,2021,"Des Moines-West Des Moines, IA",%,18.5,16.01,20.99,1524
19780.0,2022,"Des Moines-West Des Moines, IA",%,19.210000000000004,16.519999999999996,21.899999999999995,1284
19820.0,2011,"Detroit-Warren-Dearborn, MI",%,18.98,16.1,21.86,356
19820.0,2012,"Detroit-Warren-Dearborn, MI",%,16.98530825022665,14.892611060743427,19.078005439709884,2206
19820.0,2013,"Detroit-Warren-Dearborn, MI",%,19.420000000000005,17.3,21.540000000000003,2220
19820.0,2014,"Detroit-Warren-Dearborn, MI",%,18.72,16.41,21.03,1780
19820.0,2015,"Detroit-Warren-Dearborn, MI",%,16.1,14.16,18.04,1700
19820.0,2016,"Detroit-Warren-Dearborn, MI",%,20.87,18.809999999999995,22.93,2350
19820.0,2017,"Detroit-Warren-Dearborn, MI",%,19.75,17.65,21.85,2390
19820.0,2018,"Detroit-Warren-Dearborn, MI",%,20.33,18.23,22.43,2390
19820.0,2019,"Detroit-Warren-Dearborn, MI",%,18.829999999999995,16.81,20.85,2360
19820.0,2020,"Detroit-Warren-Dearborn, MI",%,15.35,13.06,17.639999999999997,1190
19820.0,2021,"Detroit-Warren-Dearborn, MI",%,21.27,18.98,23.56,2060
19820.0,2022,"Detroit-Warren-Dearborn, MI",%,20.06,18.0,22.12,2195
20260.0,2011,"Duluth, MN-WI",%,18.68,14.190000000000001,23.17,351
20260.0,2012,"Duluth, MN-WI",%,21.87,16.83,26.91,321
20260.0,2013,"Duluth, MN-WI",%,17.9,13.53,22.27,420
20260.0,2014,"Duluth, MN-WI",%,20.440000000000005,17.11,23.769999999999996,609
20260.0,2015,"Duluth, MN-WI",%,23.17,19.45,26.890000000000004,678
20260.0,2016,"Duluth, MN-WI",%,20.63,17.38,23.88,582
20260.0,2017,"Duluth, MN-WI",%,19.93,16.26,23.6,663
20260.0,2018,"Duluth, MN-WI",%,20.59,17.26,23.92,603
20260.0,2019,"Duluth, MN-WI",%,25.82,21.96,29.68,624
20260.0,2020,"Duluth, MN-WI",%,25.34,21.38,29.3,675
20260.0,2021,"Duluth, MN-WI",%,20.52,16.7,24.34,504
20260.0,2022,"Duluth, MN-WI",%,28.32,23.97,32.67,711
22020.0,2011,"Fargo, ND-MN",%,20.62,17.23,24.009999999999998,424
22020.0,2012,"Fargo, ND-MN",%,19.96,15.860000000000001,24.06,308
22020.0,2013,"Fargo, ND-MN",%,21.55,18.1,25.0,470
22020.0,2014,"Fargo, ND-MN",%,19.97,16.66,23.28,438
22020.0,2015,"Fargo, ND-MN",%,19.56,16.38,22.74,360
22020.0,2016,"Fargo, ND-MN",%,17.37,14.65,20.09,388
22020.0,2017,"Fargo, ND-MN",%,22.38,19.46,25.3,558
22020.0,2018,"Fargo, ND-MN",%,22.8,19.47,26.13,432
22020.0,2019,"Fargo, ND-MN",%,22.29,18.76,25.82,350
22020.0,2020,"Fargo, ND-MN",%,22.89,19.3,26.48,362
22020.0,2021,"Fargo, ND-MN",%,22.26,19.2,25.320000000000004,422
22020.0,2022,"Fargo, ND-MN",%,23.58,20.4,26.76,440
22220.0,2011,"Fayetteville-Springdale-Rogers, AR",%,19.29,14.629999999999999,23.95,435
22220.0,2012,"Fayetteville-Springdale-Rogers, AR",%,20.03,15.95,24.110000000000003,495
