cbsacode,year,gdp
30580.0,2015,1442639.0
30580.0,2016,1345004.0
30580.0,2017,1264814.0
30580.0,2018,1283990.0
30580.0,2019,1199589.0
30580.0,2020,1306667.0
30580.0,2021,1479604.0
30580.0,2022,1525335.0
30620.0,2011,7499533.0
30620.0,2012,7224543.0
30620.0,2013,6857604.0
30620.0,2014,7565990.0
30620.0,2015,7480589.0
30620.0,2016,7644141.0
30620.0,2017,7711921.0
30620.0,2018,8485619.0
30620.0,2019,8107034.0
30620.0,2020,7899551.0
30620.0,2021,9899103.0
30620.0,2022,11496300.0
30660.0,2011,998384.0
30660.0,2012,885392.0
30660.0,2013,1050992.0
30660.0,2014,985742.0
30660.0,2015,913617.0
30660.0,2016,1004495.0
30660.0,2017,984303.0
30660.0,2018,1013637.0
30660.0,2019,1021916.0
30660.0,2020,1050249.0
30660.0,2021,1200246.0
30660.0,2022,1366595.0
30700.0,2011,14562888.0
30700.0,2012,15076441.0
30700.0,2013,15694106.0
30700.0,2014,16774735.0
30700.0,2015,17777950.0
30700.0,2016,18344556.0
30700.0,2017,19552170.0
30700.0,2018,20396159.0
30700.0,2019,21219772.0
30700.0,2020,21685083.0
30700.0,2021,23338718.0
30700.0,2022,25893577.0
30780.0,2011,31507228.0
30780.0,2012,32454572.0
30780.0,2013,33345740.0
30780.0,2014,34326238.0
30780.0,2015,35427330.0
30780.0,2016,36276182.0
30780.0,2017,36515427.0
30780.0,2018,37930385.0
30780.0,2019,39045536.0
30780.0,2020,40289143.0
30780.0,2021,43937284.0
30780.0,2022,47454367.0
30820.0,2011,1315630.0
30820.0,2012,1427055.0
30820.0,2013,1509039.0
30820.0,2014,1606568.0
30820.0,2015,1635889.0
30820.0,2016,1617406.0
30820.0,2017,1626512.0
30820.0,2018,1666860.0
30820.0,2019,1708577.0
30820.0,2020,1556659.0
30820.0,2021,1558204.0
30820.0,2022,1683927.0
30860.0,2011,4229775.0
30860.0,2012,4246734.0
30860.0,2013,4394672.0
30860.0,2014,4644749.0
30860.0,2015,4934829.0
30860.0,2016,5190905.0
30860.0,2017,5665635.0
30860.0,2018,6265488.0
30860.0,2019,6521862.0
30860.0,2020,6770174.0
30860.0,2021,7477341.0
30860.0,2022,8189744.0
30900.0,2011,1208040.0
30900.0,2012,1201485.0
30900.0,2013,1305337.0
30900.0,2014,1343310.0
30900.0,2015,1333168.0
30900.0,2016,1360652.0
30900.0,2017,1380038.0
30900.0,2018,1407481.0
30900.0,2019,1432602.0
30900.0,2020,1486262.0
30900.0,2021,1654661.0
30900.0,2022,1751256.0
30980.0,2011,16506633.0
30980.0,2012,16466701.0
30980.0,2013,16835779.0
30980.0,2014,17067269.0
30980.0,2015,15064414.0
30980.0,2016,14078198.0
30980.0,2017,14585372.0
30980.0,2018,15844035.0
30980.0,2019,15679121.0
30980.0,2020,14564442.0
30980.0,2021,16939084.0
30980.0,2022,20153724.0
31020.0,2011,3817041.0
31020.0,2012,3990074.0
31020.0,2013,4181145.0
31020.0,2014,4294495.0
31020.0,2015,4495780.0
31020.0,2016,4637985.0
31020.0,2017,4700051.0
31020.0,2018,5026393.0
31020.0,2019,5423911.0
31020.0,2020,5617522.0
31020.0,2021,6151157.0
31020.0,2022,6773557.0
31060.0,2011,2148437.0
31060.0,2012,2087331.0
31060.0,2013,1924552.0
31060.0,2014,1905672.0
31060.0,2015,1918241.0
31060.0,2016,2150320.0
31060.0,2017,2231836.0
31060.0,2018,2308271.0
31060.0,2019,2356013.0
31060.0,2020,2478939.0
31060.0,2021,2648460.0
31060.0,2022,2973481.0
31080.0,2011,740339476.0
31080.0,2012,770420955.0
31080.0,2013,802019320.0
31080.0,2014,837562137.0
31080.0,2015,889382831.0
31080.0,2016,918198895.0
31080.0,2017,965279922.0
31080.0,2018,1011441224.0
31080.0,2019,1065709665.0
31080.0,2020,1035818839.0
31080.0,2021,1136155498.0
31080.0,2022,1235919800.0
31140.0,2011,57589386.0
31140.0,2012,61673961.0
31140.0,2013,63413740.0
31140.0,2014,65502796.0
31140.0,2015,68885588.0
31140.0,2016,71045961.0
31140.0,2017,72924317.0
31140.0,2018,75261525.0
31140.0,2019,79699602.0
31140.0,2020,79772126.0
31140.0,2021,86525597.0
31140.0,2022,94159762.0
31180.0,2011,14613946.0
31180.0,2012,15412151.0
31180.0,2013,16176621.0
31180.0,2014,15780553.0
31180.0,2015,15057089.0
31180.0,2016,15137443.0
31180.0,2017,15728820.0
31180.0,2018,16624779.0
31180.0,2019,17260566.0
31180.0,2020,17095293.0
31180.0,2021,18973227.0
31180.0,2022,21180817.0
31220.0,2011,851417.0
31220.0,2012,888845.0
31220.0,2013,936085.0
31220.0,2014,996993.0
31220.0,2015,1020089.0
31220.0,2016,1013408.0
31220.0,2017,1021898.0
31220.0,2018,1068232.0
31220.0,2019,1054954.0
31220.0,2020,1052100.0
31220.0,2021,1142733.0
31220.0,2022,1255042.0
31260.0,2011,3107472.0
31260.0,2012,3287387.0
31260.0,2013,3261648.0
31260.0,2014,3297238.0
31260.0,2015,3261579.0
31260.0,2016,3115214.0
31260.0,2017,3152626.0
31260.0,2018,3372729.0
31260.0,2019,3418535.0
31260.0,2020,3362198.0
31260.0,2021,3634804.0
31260.0,2022,4118661.0
31300.0,2011,3004265.0
31300.0,2012,2939713.0
31300.0,2013,3071802.0
31300.0,2014,3157851.0
31300.0,2015,3338832.0
31300.0,2016,3512813.0
31300.0,2017,3843342.0
31300.0,2018,3966106.0
31300.0,2019,4091027.0
31300.0,2020,4054665.0
31300.0,2021,4297044.0
31300.0,2022,4660564.0
31340.0,2011,2734014.0
31340.0,2012,2793626.0
31340.0,2013,2965282.0
31340.0,2014,2967151.0
31340.0,2015,3107891.0
31340.0,2016,3076874.0
31340.0,2017,3114098.0
31340.0,2018,3204897.0
31340.0,2019,3213040.0
31340.0,2020,3164794.0
31340.0,2021,3552649.0
31340.0,2022,3745884.0
31380.0,2011,1164294.0
31380.0,2012,1208720.0
31380.0,2013,1277297.0
31380.0,2014,1269185.0
31380.0,2015,1216192.0
31380.0,2016,1197611.0
31380.0,2017,1162632.0
31380.0,2018,1173596.0
31380.0,2019,1148256.0
31380.0,2020,1135167.0
31380.0,2021,1239111.0
31380.0,2022,1413238.0
31420.0,2011,9556964.0
31420.0,2012,9767074.0
31420.0,2013,10014200.0
31420.0,2014,10332130.0
31420.0,2015,10632745.0
31420.0,2016,10693601.0
31420.0,2017,10845987.0
31420.0,2018,11285309.0
31420.0,2019,11334655.0
31420.0,2020,10792675.0
31420.0,2021,11949634.0
31420.0,2022,12914806.0
31500.0,2011,1332051.0
31500.0,2012,1335165.0
31500.0,2013,1390701.0
31500.0,2014,1396880.0
31500.0,2015,1402579.0
31500.0,2016,1410335.0
31500.0,2017,1487036.0
31500.0,2018,1552287.0
31500.0,2019,1622942.0
31500.0,2020,1566338.0
31500.0,2021,1808042.0
31500.0,2022,2018824.0
31540.0,2011,36069437.0
31540.0,2012,37819422.0
31540.0,2013,39307491.0
31540.0,2014,41938521.0
31540.0,2015,44325455.0
31540.0,2016,46272985.0
31540.0,2017,47412822.0
31540.0,2018,50086355.0
31540.0,2019,52389870.0
31540.0,2020,52322999.0
31540.0,2021,56968661.0
31540.0,2022,61328793.0
31580.0,2011,1896426.0
31580.0,2012,1892677.0
31580.0,2013,1969038.0
31580.0,2014,1997961.0
31580.0,2015,1947024.0
31580.0,2016,1966027.0
31580.0,2017,1736180.0
31580.0,2018,1772117.0
31580.0,2019,1874897.0
31580.0,2020,1801466.0
31580.0,2021,2029314.0
31580.0,2022,2316872.0
31620.0,2011,870570.0
31620.0,2012,884058.0
31620.0,2013,886370.0
31620.0,2014,925409.0
31620.0,2015,875846.0
31620.0,2016,847324.0
31620.0,2017,866831.0
31620.0,2018,944675.0
31620.0,2019,910076.0
31620.0,2020,900782.0
31620.0,2021,1134145.0
31620.0,2022,1271085.0
31680.0,2011,760706.0
31680.0,2012,852988.0
31680.0,2013,851888.0
31680.0,2014,824239.0
31680.0,2015,923036.0
31680.0,2016,1021501.0
31680.0,2017,1040555.0
31680.0,2018,1069667.0
31680.0,2019,1023651.0
31680.0,2020,1051518.0
31680.0,2021,1265378.0
31680.0,2022,1515835.0
31700.0,2011,21651163.0
31700.0,2012,21954520.0
31700.0,2013,22758478.0
31700.0,2014,23662077.0
31700.0,2015,24900853.0
31700.0,2016,25561852.0
31700.0,2017,25959140.0
31700.0,2018,26917908.0
31700.0,2019,28258148.0
31700.0,2020,28628021.0
31700.0,2021,32349765.0
31700.0,2022,34499830.0
31740.0,2011,6990026.0
31740.0,2012,7009277.0
31740.0,2013,6965241.0
31740.0,2014,6908102.0
31740.0,2015,7124131.0
31740.0,2016,7079613.0
31740.0,2017,7189918.0
31740.0,2018,7282822.0
31740.0,2019,7212452.0
31740.0,2020,7362309.0
31740.0,2021,7979630.0
31740.0,2022,8490282.0
31820.0,2011,3747736.0
31820.0,2012,3991533.0
31820.0,2013,4040196.0
31820.0,2014,4085428.0
31820.0,2015,4084870.0
31820.0,2016,4143082.0
31820.0,2017,4068405.0
31820.0,2018,4044635.0
31820.0,2019,4157410.0
31820.0,2020,4090201.0
31820.0,2021,4444214.0
31820.0,2022,4993525.0
31860.0,2011,4527068.0
31860.0,2012,4871949.0
31860.0,2013,5077381.0
31860.0,2014,5281276.0
31860.0,2015,5456885.0
31860.0,2016,5446685.0
31860.0,2017,5561723.0
31860.0,2018,5737140.0
31860.0,2019,5845492.0
31860.0,2020,5734105.0
31860.0,2021,6286848.0
31860.0,2022,6896213.0
31900.0,2011,4077990.0
31900.0,2012,4206390.0
31900.0,2013,4212229.0
31900.0,2014,4428915.0
31900.0,2015,4461524.0
31900.0,2016,4453240.0
31900.0,2017,4544336.0
31900.0,2018,4701707.0
31900.0,2019,4785506.0
31900.0,2020,4663354.0
31900.0,2021,5101413.0
31900.0,2022,5512280.0
31930.0,2011,3012536.0
31930.0,2012,3111129.0
31930.0,2013,3039958.0
31930.0,2014,3435434.0
31930.0,2015,3650068.0
31930.0,2016,3573982.0
31930.0,2017,3523235.0
31930.0,2018,3509986.0
31930.0,2019,3729492.0
31930.0,2020,3598443.0
31930.0,2021,4052286.0
31930.0,2022,4428276.0
31940.0,2011,2418767.0
31940.0,2012,2484632.0
31940.0,2013,2540977.0
31940.0,2014,2597663.0
31940.0,2015,2594739.0
31940.0,2016,2617494.0
31940.0,2017,2629223.0
31940.0,2018,2791579.0
31940.0,2019,2804881.0
31940.0,2020,2665095.0
31940.0,2021,2887965.0
31940.0,2022,3142264.0
31980.0,2011,2365586.0
31980.0,2012,2499861.0
31980.0,2013,2458712.0
31980.0,2014,3444511.0
31980.0,2015,3475242.0
31980.0,2016,3234373.0
31980.0,2017,2410681.0
31980.0,2018,2526722.0
31980.0,2019,2509486.0
31980.0,2020,2458189.0
31980.0,2021,2718422.0
31980.0,2022,2939207.0
32000.0,2011,1614753.0
32000.0,2012,1306536.0
32000.0,2013,1420982.0
32000.0,2014,1478037.0
32000.0,2015,1596462.0
32000.0,2016,1672799.0
32000.0,2017,1671790.0
32000.0,2018,1726675.0
32000.0,2019,1957896.0
32000.0,2020,2051572.0
32000.0,2021,2120327.0
32000.0,2022,2419395.0
32020.0,2011,2311600.0
32020.0,2012,2372897.0
32020.0,2013,2506259.0
32020.0,2014,2555234.0
32020.0,2015,2718766.0
32020.0,2016,2698290.0
32020.0,2017,2730904.0
32020.0,2018,2788227.0
32020.0,2019,2815141.0
32020.0,2020,2764959.0
32020.0,2021,3031853.0
32020.0,2022,3254981.0
32060.0,2011,2677784.0
32060.0,2012,2737933.0
32060.0,2013,2676481.0
32060.0,2014,2658898.0
32060.0,2015,2715666.0
32060.0,2016,2772518.0
32060.0,2017,2874711.0
32060.0,2018,2993203.0
32060.0,2019,3082671.0
32060.0,2020,2968551.0
32060.0,2021,3164346.0
32060.0,2022,3486378.0
32100.0,2011,3128347.0
32100.0,2012,3080375.0
32100.0,2013,2935072.0
32100.0,2014,2910664.0
32100.0,2015,2802700.0
32100.0,2016,2791622.0
32100.0,2017,2701984.0
32100.0,2018,2732853.0
32100.0,2019,2831387.0
32100.0,2020,2779311.0
32100.0,2021,3259596.0
32100.0,2022,3410845.0
32140.0,2011,1292291.0
32140.0,2012,1324268.0
32140.0,2013,1409916.0
32140.0,2014,1445205.0
32140.0,2015,1591431.0
32140.0,2016,1625810.0
32140.0,2017,1581980.0
32140.0,2018,1587736.0
32140.0,2019,1631770.0
32140.0,2020,1563226.0
32140.0,2021,1750207.0
32140.0,2022,1933761.0
32180.0,2011,918202.0
32180.0,2012,872237.0
32180.0,2013,982182.0
32180.0,2014,968536.0
32180.0,2015,830226.0
32180.0,2016,906139.0
32180.0,2017,908299.0
32180.0,2018,842951.0
32180.0,2019,923543.0
32180.0,2020,952608.0
32180.0,2021,1084092.0
32180.0,2022,1197716.0
32260.0,2011,1617798.0
32260.0,2012,1699107.0
32260.0,2013,1722678.0
32260.0,2014,1719729.0
32260.0,2015,1810726.0
32260.0,2016,1795347.0
32260.0,2017,1822442.0
32260.0,2018,1939623.0
32260.0,2019,1939656.0
32260.0,2020,1952680.0
32260.0,2021,2034772.0
32260.0,2022,2190319.0
32280.0,2011,896553.0
32280.0,2012,957457.0
32280.0,2013,1022095.0
32280.0,2014,1026098.0
32280.0,2015,1018434.0
32280.0,2016,1057464.0
32280.0,2017,1042849.0
32280.0,2018,1033923.0
32280.0,2019,1151258.0
32280.0,2020,1162199.0
32280.0,2021,1360702.0
32280.0,2022,1442310.0
32340.0,2011,720602.0
32340.0,2012,717008.0
32340.0,2013,791648.0
32340.0,2014,752944.0
32340.0,2015,718391.0
32340.0,2016,727464.0
32340.0,2017,693061.0
32340.0,2018,689136.0
32340.0,2019,738063.0
32340.0,2020,784200.0
32340.0,2021,838419.0
32340.0,2022,922954.0
32380.0,2011,2434821.0
32380.0,2012,2533354.0
32380.0,2013,2766688.0
32380.0,2014,2891694.0
32380.0,2015,2990233.0
32380.0,2016,3021306.0
32380.0,2017,2833445.0
32380.0,2018,2863317.0
32380.0,2019,2854699.0
32380.0,2020,2908749.0
32380.0,2021,3369557.0
32380.0,2022,3737063.0
32390.0,2011,4229878.0
32390.0,2012,4225876.0
32390.0,2013,4442081.0
32390.0,2014,4707774.0
32390.0,2015,4573701.0
32390.0,2016,4620197.0
32390.0,2017,4860344.0
32390.0,2018,4824256.0
32390.0,2019,4920637.0
32390.0,2020,5000184.0
32390.0,2021,5381772.0
32390.0,2022,5935591.0
32460.0,2011,1139626.0
32460.0,2012,1105425.0
32460.0,2013,1104702.0
32460.0,2014,1109527.0
32460.0,2015,1123915.0
32460.0,2016,1103793.0
32460.0,2017,1217686.0
32460.0,2018,1242279.0
32460.0,2019,1251784.0
32460.0,2020,1259213.0
32460.0,2021,1421850.0
32460.0,2022,1636162.0
32540.0,2011,2521916.0
32540.0,2012,2332051.0
32540.0,2013,2382634.0
32540.0,2014,2731504.0
32540.0,2015,2179454.0
32540.0,2016,2048226.0
32540.0,2017,2033381.0
32540.0,2018,2210500.0
32540.0,2019,2232018.0
32540.0,2020,1889638.0
32540.0,2021,2179904.0
32540.0,2022,2779750.0
32580.0,2011,17263802.0
32580.0,2012,17849782.0
32580.0,2013,19103717.0
32580.0,2014,19771850.0
32580.0,2015,20055655.0
32580.0,2016,20256479.0
32580.0,2017,20721197.0
32580.0,2018,21688589.0
32580.0,2019,23024066.0
32580.0,2020,23167379.0
32580.0,2021,25690478.0
32580.0,2022,28069132.0
32620.0,2011,1263724.0
32620.0,2012,1364726.0
32620.0,2013,1445306.0
32620.0,2014,1470498.0
32620.0,2015,1455157.0
32620.0,2016,1423218.0
32620.0,2017,1457662.0
32620.0,2018,1453512.0
32620.0,2019,1456252.0
32620.0,2020,1449763.0
32620.0,2021,1597255.0
32620.0,2022,1761910.0
32660.0,2011,1048094.0
32660.0,2012,1207259.0
32660.0,2013,1249691.0
32660.0,2014,1358648.0
32660.0,2015,1421874.0
32660.0,2016,1514351.0
32660.0,2017,1460128.0
32660.0,2018,1466285.0
32660.0,2019,1510203.0
32660.0,2020,1500146.0
32660.0,2021,1647986.0
32660.0,2022,1743101.0
32700.0,2011,1631342.0
32700.0,2012,1431910.0
32700.0,2013,1416373.0
32700.0,2014,1534263.0
32700.0,2015,1630000.0
32700.0,2016,1804998.0
32700.0,2017,1989143.0
32700.0,2018,2360517.0
32700.0,2019,2273866.0
32700.0,2020,1943721.0
32700.0,2021,2083736.0
32700.0,2022,2391798.0
32740.0,2011,2743399.0
32740.0,2012,2788611.0
32740.0,2013,2836811.0
32740.0,2014,2990119.0
32740.0,2015,3017213.0
32740.0,2016,2989718.0
32740.0,2017,2974434.0
32740.0,2018,3097931.0
32740.0,2019,3124366.0
32740.0,2020,2940983.0
32740.0,2021,3139351.0
32740.0,2022,3506170.0
32780.0,2011,6699388.0
32780.0,2012,6717427.0
32780.0,2013,7206424.0
32780.0,2014,7522630.0
32780.0,2015,8020057.0
32780.0,2016,8506206.0
32780.0,2017,9087979.0
32780.0,2018,9428799.0
32780.0,2019,9782454.0
32780.0,2020,10039379.0
32780.0,2021,11286208.0
32780.0,2022,11936621.0
32820.0,2011,61404033.0
32820.0,2012,64872357.0
32820.0,2013,67243465.0
32820.0,2014,68320171.0
32820.0,2015,71427902.0
32820.0,2016,73314035.0
32820.0,2017,75676517.0
32820.0,2018,78144958.0
32820.0,2019,80648015.0
32820.0,2020,81333974.0
32820.0,2021,90337108.0
32820.0,2022,97367209.0
32860.0,2011,1547902.0
32860.0,2012,1712369.0
32860.0,2013,1781191.0
32860.0,2014,1751904.0
32860.0,2015,1764988.0
32860.0,2016,1814415.0
32860.0,2017,1773313.0
32860.0,2018,1866464.0
32860.0,2019,1912670.0
32860.0,2020,1961222.0
32860.0,2021,2147795.0
32860.0,2022,2279752.0
32900.0,2011,7251635.0
32900.0,2012,7223909.0
32900.0,2013,7724264.0
32900.0,2014,8492211.0
32900.0,2015,8525084.0
32900.0,2016,8465887.0
32900.0,2017,9136656.0
32900.0,2018,9225402.0
32900.0,2019,9513359.0
32900.0,2020,9611477.0
32900.0,2021,10599980.0
32900.0,2022,11841720.0
32940.0,2011,3204741.0
32940.0,2012,3339071.0
32940.0,2013,3287233.0
32940.0,2014,3263000.0
32940.0,2015,3264928.0
32940.0,2016,3298667.0
32940.0,2017,3418642.0
32940.0,2018,3579574.0
32940.0,2019,3736522.0
32940.0,2020,3850405.0
32940.0,2021,4213993.0
32940.0,2022,4676180.0
33020.0,2011,907103.0
33020.0,2012,887037.0
33020.0,2013,935308.0
33020.0,2014,990842.0
33020.0,2015,1013183.0
33020.0,2016,1057030.0
33020.0,2017,1014955.0
33020.0,2018,932618.0
33020.0,2019,939785.0
33020.0,2020,906094.0
33020.0,2021,1012323.0
33020.0,2022,1087308.0
33060.0,2011,888950.0
33060.0,2012,898234.0
33060.0,2013,911947.0
33060.0,2014,888105.0
33060.0,2015,968157.0
33060.0,2016,971354.0
33060.0,2017,1013616.0
33060.0,2018,1030235.0
33060.0,2019,1084866.0
33060.0,2020,1081978.0
33060.0,2021,1214708.0
33060.0,2022,1324866.0
33100.0,2011,256728680.0
33100.0,2012,263637229.0
33100.0,2013,276884975.0
33100.0,2014,292123662.0
33100.0,2015,312396367.0
33100.0,2016,326997244.0
33100.0,2017,346955899.0
33100.0,2018,367322596.0
33100.0,2019,384757819.0
33100.0,2020,377568518.0
33100.0,2021,434516273.0
33100.0,2022,490645936.0
33140.0,2011,3800001.0
33140.0,2012,3879188.0
33140.0,2013,3993166.0
33140.0,2014,4126519.0
33140.0,2015,3997955.0
33140.0,2016,4036593.0
33140.0,2017,4105788.0
33140.0,2018,4378771.0
33140.0,2019,4296215.0
33140.0,2020,4171122.0
33140.0,2021,4759706.0
33140.0,2022,5301184.0
33180.0,2011,709185.0
33180.0,2012,743995.0
33180.0,2013,744241.0
33180.0,2014,736675.0
33180.0,2015,737709.0
33180.0,2016,743127.0
33180.0,2017,771632.0
33180.0,2018,751365.0
33180.0,2019,782473.0
33180.0,2020,750454.0
33180.0,2021,824007.0
33180.0,2022,871757.0
33220.0,2011,4174314.0
33220.0,2012,4374844.0
33220.0,2013,4365362.0
33220.0,2014,5030753.0
33220.0,2015,5566915.0
33220.0,2016,5253482.0
33220.0,2017,5482023.0
33220.0,2018,5624003.0
33220.0,2019,5518798.0
33220.0,2020,5876141.0
33220.0,2021,6474948.0
33220.0,2022,7032957.0
33260.0,2011,15225115.0
33260.0,2012,18533859.0
33260.0,2013,20013605.0
33260.0,2014,21619002.0
33260.0,2015,17694425.0
33260.0,2016,16801400.0
33260.0,2017,21889250.0
33260.0,2018,30450843.0
33260.0,2019,31836711.0
33260.0,2020,22818194.0
33260.0,2021,38183003.0
33260.0,2022,54786068.0
33300.0,2011,1223973.0
33300.0,2012,1240298.0
33300.0,2013,1234310.0
33300.0,2014,1285398.0
33300.0,2015,1307532.0
33300.0,2016,1332042.0
33300.0,2017,1337656.0
33300.0,2018,1371237.0
33300.0,2019,1471624.0
33300.0,2020,1430908.0
33300.0,2021,1587546.0
33300.0,2022,1704926.0
33340.0,2011,84942358.0
33340.0,2012,87612749.0
33340.0,2013,89420988.0
33340.0,2014,91570424.0
33340.0,2015,94799720.0
33340.0,2016,96682736.0
33340.0,2017,99281238.0
33340.0,2018,102817769.0
33340.0,2019,106559357.0
33340.0,2020,104451702.0
33340.0,2021,112110689.0
33340.0,2022,122210091.0
33380.0,2011,1354414.0
33380.0,2012,1327205.0
33380.0,2013,1276009.0
33380.0,2014,1286189.0
33380.0,2015,1194087.0
33380.0,2016,1145214.0
33380.0,2017,1152170.0
33380.0,2018,1218432.0
33380.0,2019,1224973.0
33380.0,2020,1179662.0
33380.0,2021,1301763.0
33380.0,2022,1365467.0
33420.0,2011,946429.0
33420.0,2012,979097.0
33420.0,2013,1070366.0
33420.0,2014,1232384.0
33420.0,2015,1062216.0
33420.0,2016,1003791.0
33420.0,2017,988849.0
33420.0,2018,1086725.0
33420.0,2019,1123528.0
33420.0,2020,1040794.0
33420.0,2021,1064442.0
33420.0,2022,1180144.0
33460.0,2011,203208911.0
33460.0,2012,211374239.0
33460.0,2013,221009586.0
33460.0,2014,233036955.0
33460.0,2015,242886962.0
33460.0,2016,249398941.0
33460.0,2017,257849095.0
33460.0,2018,271637576.0
33460.0,2019,281152282.0
33460.0,2020,275576823.0
33460.0,2021,301486481.0
33460.0,2022,328636923.0
33500.0,2011,3798872.0
33500.0,2012,4690145.0
33500.0,2013,5015395.0
33500.0,2014,5133417.0
33500.0,2015,5042704.0
33500.0,2016,4500584.0
33500.0,2017,4393767.0
33500.0,2018,4869812.0
33500.0,2019,4764308.0
33500.0,2020,4511184.0
33500.0,2021,4664522.0
33500.0,2022,5229858.0
33540.0,2011,4353799.0
33540.0,2012,4431203.0
33540.0,2013,4572558.0
33540.0,2014,4783766.0
33540.0,2015,5047984.0
33540.0,2016,5218181.0
33540.0,2017,5640477.0
33540.0,2018,5830096.0
33540.0,2019,6122832.0
33540.0,2020,6252497.0
33540.0,2021,7277244.0
33540.0,2022,7675822.0
33580.0,2011,1232498.0
33580.0,2012,1180378.0
33580.0,2013,1239216.0
33580.0,2014,1234121.0
33580.0,2015,1298624.0
33580.0,2016,1384245.0
33580.0,2017,1420101.0
33580.0,2018,1482306.0
33580.0,2019,1512508.0
33580.0,2020,1517618.0
33580.0,2021,1698661.0
33580.0,2022,1929911.0
33620.0,2011,1105014.0
33620.0,2012,1076117.0
33620.0,2013,1167568.0
33620.0,2014,1191508.0
33620.0,2015,1200492.0
33620.0,2016,1224231.0
33620.0,2017,1237996.0
33620.0,2018,1214612.0
33620.0,2019,1271084.0
33620.0,2020,1268680.0
33620.0,2021,1529677.0
33620.0,2022,1611620.0
33660.0,2011,17513026.0
33660.0,2012,17729526.0
33660.0,2013,18122359.0
33660.0,2014,18519469.0
33660.0,2015,18710279.0
33660.0,2016,19127805.0
33660.0,2017,19734787.0
33660.0,2018,20752659.0
33660.0,2019,21383376.0
33660.0,2020,21433585.0
33660.0,2021,24506837.0
33660.0,2022,26469764.0
33700.0,2011,17227041.0
33700.0,2012,17451114.0
33700.0,2013,18066528.0
33700.0,2014,19521173.0
33700.0,2015,20516447.0
33700.0,2016,20994684.0
33700.0,2017,22191928.0
33700.0,2018,23175414.0
33700.0,2019,24171641.0
33700.0,2020,24040070.0
33700.0,2021,26705905.0
33700.0,2022,29053478.0
33740.0,2011,7224219.0
33740.0,2012,7599918.0
33740.0,2013,8422649.0
33740.0,2014,8517277.0
33740.0,2015,8771531.0
33740.0,2016,8919971.0
33740.0,2017,8971288.0
33740.0,2018,9292481.0
33740.0,2019,9172906.0
33740.0,2020,9003551.0
33740.0,2021,9622769.0
33740.0,2022,10404549.0
33780.0,2011,5490404.0
33780.0,2012,5317459.0
33780.0,2013,5611718.0
33780.0,2014,5839241.0
33780.0,2015,5939328.0
33780.0,2016,5888691.0
33780.0,2017,5999722.0
33780.0,2018,6039946.0
33780.0,2019,6268937.0
33780.0,2020,5900133.0
33780.0,2021,6676942.0
33780.0,2022,7456452.0
33860.0,2011,15357766.0
33860.0,2012,15907752.0
33860.0,2013,16156915.0
33860.0,2014,16374451.0
33860.0,2015,17167228.0
33860.0,2016,17918257.0
33860.0,2017,18161538.0
33860.0,2018,18563971.0
33860.0,2019,19066356.0
33860.0,2020,19043827.0
33860.0,2021,20396392.0
33860.0,2022,22199707.0
33900.0,2011,845228.0
33900.0,2012,826153.0
33900.0,2013,917522.0
33900.0,2014,945006.0
33900.0,2015,946207.0
33900.0,2016,977585.0
33900.0,2017,944311.0
33900.0,2018,1005265.0
33900.0,2019,1001534.0
33900.0,2020,1085111.0
33900.0,2021,1267849.0
33900.0,2022,1462745.0
33910.0,2011,2451376.0
33910.0,2012,2574317.0
33910.0,2013,2618064.0
33910.0,2014,2651504.0
33910.0,2015,2748459.0
33910.0,2016,2871072.0
33910.0,2017,2937040.0
33910.0,2018,3156172.0
33910.0,2019,3261486.0
33910.0,2020,3257000.0
33910.0,2021,3537199.0
33910.0,2022,3849263.0
33940.0,2011,1308102.0
33940.0,2012,1289694.0
33940.0,2013,1306141.0
33940.0,2014,1352586.0
33940.0,2015,1421117.0
33940.0,2016,1418235.0
33940.0,2017,1466326.0
33940.0,2018,1585873.0
33940.0,2019,1684440.0
33940.0,2020,1692712.0
33940.0,2021,1848071.0
33940.0,2022,2120131.0
33980.0,2011,1964678.0
33980.0,2012,1902983.0
33980.0,2013,1945444.0
33980.0,2014,2070008.0
33980.0,2015,2159387.0
33980.0,2016,2324418.0
33980.0,2017,2495102.0
33980.0,2018,2511975.0
33980.0,2019,2650087.0
33980.0,2020,2557637.0
33980.0,2021,2840806.0
33980.0,2022,3137886.0
34020.0,2011,2887751.0
34020.0,2012,2998306.0
34020.0,2013,2972191.0
34020.0,2014,3055858.0
34020.0,2015,2801929.0
34020.0,2016,2429352.0
34020.0,2017,2484902.0
34020.0,2018,2596909.0
34020.0,2019,2596199.0
34020.0,2020,2485043.0
34020.0,2021,2853187.0
34020.0,2022,3249213.0
34060.0,2011,6190978.0
34060.0,2012,6354100.0
34060.0,2013,6952577.0
34060.0,2014,7065199.0
34060.0,2015,7442629.0
34060.0,2016,7455914.0
34060.0,2017,7846986.0
34060.0,2018,8103495.0
34060.0,2019,7977640.0
34060.0,2020,8017956.0
34060.0,2021,8907651.0
34060.0,2022,9718097.0
34100.0,2011,3712126.0
34100.0,2012,3873589.0
34100.0,2013,3996792.0
34100.0,2014,4175893.0
34100.0,2015,4388300.0
34100.0,2016,4491714.0
34100.0,2017,4694796.0
34100.0,2018,4735644.0
34100.0,2019,4957637.0
34100.0,2020,5114575.0
34100.0,2021,5701522.0
34100.0,2022,6178888.0
