Year,cbsacode,Sample_Size,Data_value,Data_value_unit,v051_rawvalue,v052_rawvalue,v009_rawvalue,v011_rawvalue,v049_rawvalue,v060_rawvalue,v070_numerator,v069_numerator,v023_numerator,v082_numerator,v062_numerator,v063_rawvalue,v067_numerator,v045_rawvalue,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n
2020,30700,654,19.36,%,334590.0,76600.000038096,33369.11089777109,74400.33998892886,64442.79637556074,19640.309997030687,42591.00000000001,65526.00000000001,4633.0,20518.0,1209.0,129642.0,143298.0,767.5,21685083.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2011,30700,1120,17.87,%,298012.0,68294.191,43715.324145000006,60388.58448600001,44398.824177,16678.913736000002,0.0,56241.0,7230.0,15314.0,157.0,108812.0,127777.0,440.5,14562888.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2016,30700,548,18.19,%,318945.0,73582.000012235,39638.52499801974,64434.90299679107,57051.030997153925,17964.186999104764,43690.00000000001,62225.0,5256.999999999999,19899.0,943.0,113813.0,132428.0,531.311712845,18344556.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2022,30700,276,17.58,%,337836.0,76205.000006395,37924.52399907066,89857.69299780251,61642.994481095964,22957.827999439465,0.0,67097.0,7862.0,15098.0,1298.0,138275.0,142689.0,715.0999999999999,25893577.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2019,30700,634,16.73,%,331519.0,76149.99999875511,36568.80634639843,70797.66000033829,63119.5260521656,18597.11200008609,40329.0,64648.00000000001,4693.0,20737.000000000004,1147.0,128443.0,141863.0,693.0,21219772.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2015,30700,628,17.56,%,314125.0,72604.0000012588,43674.662999743094,63834.23099968485,47736.74099975999,16998.11399991653,42544.0,62365.99999999999,6235.0,18897.0,907.0,111328.00000000001,131355.0,537.1,17777950.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2014,30700,726,19.2,%,310342.0,71361.999997244,43211.86000053605,64107.51100071762,47235.50400053342,16911.118000181825,45176.0,62186.0,6219.0,17872.0,0.0,111120.0,130413.0,546.1999999999999,16774735.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2017,30700,618,20.71,%,323578.0,74384.00000466702,37541.28909670395,65236.00999881305,56637.72454181429,18951.848999646085,40108.0,62904.0,4647.0,20725.0,988.0,116877.0,136291.0,553.1,19552170.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2021,30700,628,18.52,%,336374.0,76263.000007337,42648.18573463389,78081.10799784685,65726.76112199036,21368.73199940069,42662.0,66721.0,5172.0,15535.0,1250.0,133674.0,145574.0,667.3,23338718.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097
2017,30780,1368,23.26,%,731612.0,174342.0000008612,102788.79687831899,182310.8699996405,86076.89873074857,66423.75499994162,148657.0,130457.0,16148.000000000002,63844.0,1737.9999999999998,301468.0,281761.0,2401.7,36515427.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2021,30780,1296,21.83,%,742384.0,172345.000006299,113400.4841592063,196326.0479979182,99989.57726868786,67890.48099913367,150128.0,134015.0,11562.0,54103.0,2174.0,350018.0,287893.0,2649.9000000000005,43937284.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2013,30780,1512,22.73,%,709901.0,172537.99999957162,110784.1543926642,173640.1700001306,80075.31299990266,56797.62300006217,0.0,120910.0,24451.0,61884.0,337.0,282559.0,269768.0,2243.8,33345740.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2019,30780,1386,25.0,%,738344.0,174254.9999881351,104006.53044468314,194397.63500383406,89961.4394513475,73478.31600149474,153691.0,133015.0,11726.999999999998,63778.0,1944.0,318595.0,284076.0,2783.5,39045536.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2016,30780,1416,23.0,%,729135.0,175063.99999789122,112293.31400049312,174480.8690007349,87755.32100031688,61091.14900029717,151894.0,127709.0,18635.0,63487.99999999999,1620.0,294131.0,279660.0,2290.01029406,36276182.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2020,30780,1230,21.33,%,741104.0,173415.999944628,104182.27919544897,193313.21301755414,91544.90982436587,67487.85900705103,161161.0,134010.0,11929.999999999998,64738.0,2062.0,321559.0,285923.0,2737.0,40289143.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2022,30780,1542,25.84,%,746564.0,172670.99998362872,111960.45000320766,202293.47800572295,91918.73522129164,61387.4080017788,0.0,135222.0,22861.0,52324.0,2353.0,352105.0,285824.0,2518.2999999999997,47454367.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2012,30780,1620,22.63,%,685488.0,170354.918,107831.62757462097,166508.14749200002,71799.47852599999,54445.871675999995,0.0,117738.00000000001,24013.0,59441.0,135.0,278784.0,264806.0,2020.8999999999999,32454572.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2014,30780,1554,23.93,%,717666.0,173459.9999888926,111136.72400200937,174935.47000356647,80667.58637729334,59976.83000117445,150422.0,123609.00000000001,22446.000000000004,62841.0,0.0,291201.0,274106.0,2302.5,34326238.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2015,30780,1356,22.77,%,724385.0,175298.9999847163,112151.1560028011,177527.29700494284,81318.57303406663,59799.93000166893,144316.0,125910.0,23029.0,63798.0,1513.0,296448.0,276935.0,2379.4,35427330.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2011,30780,1308,23.52,%,685488.0,170354.918,108899.57215275317,150269.304568,72619.472788,50986.72602,0.0,115487.0,21315.0,56821.0,135.0,270902.0,259698.0,1978.331056170624,31507228.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2018,30780,1182,23.859999999999996,%,734622.0,174334.9999860365,103301.14542377528,186573.05200439153,89360.19973645634,72405.56200179423,160619.0,131413.0,12431.000000000002,63170.0,1829.0,316970.0,283060.0,2566.0999999999995,37930385.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648
2018,31080,1078,14.51,%,13310447.0,2965752.999518125,1082112.4164123144,2175416.4961041715,1778714.115781924,899043.8640434156,1738555.0,2404324.0,328840.0,997604.9999999999,36793.0,142950.0,4546263.0,922.9,1011441224.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2012,31080,544,10.30126838235294,%,12874797.0,3258091.294,1298666.91934,2047160.92129,1529056.207254,714442.65945,0.0,2215486.0,768384.0,1012433.0,7125.000000000001,123322.0,4270982.0,739.2,770420955.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2014,31080,674,11.76,%,13052921.0,3094885.9994434314,1191861.2910664922,2099861.9461172856,1575936.408088239,759702.1920424346,1637463.0,2267343.0,656667.0,1023169.0,0.0,124795.0,4272227.0,773.2,837562137.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2022,31080,1228,18.16,%,13109903.0,2781569.9996162746,1113364.4770416524,2789279.3621055284,1819721.6514272469,1124082.0870422807,0.0,2583295.0,766374.0,674874.0,50930.0,174410.0,4635583.0,1143.6,1235919800.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2020,31080,402,13.17,%,13291486.0,2887681.0025360375,1090356.2355868744,2200420.544426523,1988833.0784113044,876406.7997879796,1614634.0,2497267.0,287370.0,957679.0,43020.0,157359.0,4727676.0,1071.8000000000002,1035818839.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2013,31080,796,12.08,%,12944801.0,3115490.0001970655,1267881.7379727706,2092434.239957091,1594112.1959685727,730242.4499850401,0.0,2233450.0,744792.0,1015483.0,7254.0,124285.00000000001,4263883.0,766.2,802019320.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2017,31080,712,16.22,%,13340068.0,2995991.9997195657,1175205.3405104568,2171920.6730619976,1896102.4267388107,914321.0630268035,1682834.0000000002,2370076.0,408367.0,1013355.0,34374.0,137047.0,4454843.0,849.1,965279922.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2021,31080,576,13.62,%,13214799.0,2834225.999456194,1270798.3430871502,2239414.281116772,1884233.495891592,908518.392047545,1610545.0,2531096.0,272375.0,684234.0,45631.0,168482.0,4783853.0,1115.0,1136155498.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2015,31080,742,9.99,%,13131431.0,3049727.000136032,1206626.733982076,2133078.869970514,1595554.6619805838,796986.9319887768,1582586.0,2287472.0,589972.0,1026443.0,30325.999999999996,128270.0,4282084.0,797.5,889382831.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2019,31080,934,12.81,%,13353907.0,2930904.0004505767,1090268.0228663965,2183319.022906033,1792162.2353070665,894379.2559614462,1620616.0,2456838.0,296920.0,981382.0,39723.0,150943.0,4654262.0,986.0000000000001,1065709665.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2016,31080,968,13.42,%,13262220.0,3025589.9998073326,1237836.074025668,2120609.7960421005,1785189.4740286772,1057085.2000235422,1615600.0,2326701.0,501530.0,1029636.0,32115.0,131747.0,4349521.0,788.30768057,918198895.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2011,31080,358,11.35,%,12874797.0,3258091.294,1376797.959076,1962219.613054,1539870.3070480002,731942.329068,0.0,2239966.0,710678.0,1025570.0,7125.000000000001,130314.00000000001,4273588.0,758.2,740339476.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807
2011,31140,5964,17.939999999999994,%,1249619.0,297754.57300000003,247756.71915032953,298087.60683700006,127996.09947779382,106302.345684,0.0,213405.0,63632.00000000001,102164.0,511.0,636333.0,476107.0,2668.1,57589386.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2015,31140,3720,17.9,%,1303223.0,304264.0000356678,242049.53499191697,315678.68298862816,149294.25902139323,113991.77499571291,262119.0,219885.99999999997,49424.0,111826.0,2311.0,659171.0,490443.0,4056.9,68885588.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2019,31140,3444,22.879999999999995,%,1335316.0,302397.0000293961,201199.8564596143,341120.5739903243,191049.4721062936,128552.2489964246,245724.0,230546.99999999997,28238.0,105910.00000000001,2865.0,748480.0,519693.0,3822.3000000000006,79699602.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2016,31140,8928,20.949999999999996,%,1311155.0,303349.9999697079,214223.4010065208,316514.80500942154,155463.32300475717,111357.26300343256,265982.0,221705.0,38136.0,112304.0,2495.0,676481.0,497964.00000000006,3876.98929044,71045961.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2012,31140,4944,22.16,%,1249619.0,297754.57300000003,243206.5951791672,314425.55094,133260.11520700002,103176.580185,0.0,213366.0,65187.0,108355.0,511.0,597511.0,481357.0,2911.2,61673961.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2021,31140,3144,24.99,%,1339913.0,299011.0000117423,234602.71461703762,343643.2499961928,194214.29127793256,128536.09399856078,255647.0,236727.0,26684.0,82945.0,3181.0,789932.0,529581.0,3783.4,86525597.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2022,31140,2580,24.379999999999995,%,1344059.0,297999.00001724734,228052.91799622512,358667.2259940898,197981.16411917706,109758.98099818699,0.0,238697.0,45055.0,83513.0,3377.9999999999995,825002.0,524237.0,3879.1000000000004,94159762.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2018,31140,3924,21.059999999999995,%,1324765.0,302487.9999824009,199134.91080959723,331752.1150056417,189108.63693559347,125963.3700021966,265093.0,227407.99999999997,28012.0,108638.99999999999,2746.0,717846.0,512991.0,3775.5999999999995,75261525.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2017,31140,4836,21.87,%,1318950.0,302979.99996676884,213070.89220594012,323290.2230104757,177233.9302499311,120044.42800389291,258002.0,224250.0,30438.0,110375.0,2637.0,675690.0,505126.0,4074.3999999999996,72924317.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2013,31140,4560,18.51,%,1286124.0,305013.0000097322,241273.7534186847,324096.9479964846,142748.46938693972,106376.08999876196,0.0,216228.0,61014.0,109121.0,660.0,614674.0,484824.0,3683.1,63413740.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2014,31140,6144,22.639999999999997,%,1292329.0,304044.99997560726,239436.95200565492,322093.3330080658,147731.2624425613,115199.78400294366,275805.0,218712.99999999997,51923.0,111887.0,0.0,635839.0,486985.0,3618.8999999999996,65502796.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2020,31140,2592,22.6,%,1339474.0,301460.99988482,206844.1108933173,341455.71803789167,194555.97843033884,129223.0480118598,256539.00000000003,233548.0,26868.0,106134.0,3034.0000000000005,764272.0,525195.0,3924.7999999999997,79772126.0,23793.51305,0.30098235,12613.291687940813,1884.0738143356348,76.94538566365607
2015,32820,1629,15.789999999999996,%,1341746.0,345244.9999468754,193417.2500099123,351281.77301865106,124125.58841545273,125184.71300649141,277662.0,218962.0,56526.0,163146.0,1307.0,388660.0,483318.0,7728.0,71427902.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2013,32820,1791,12.88,%,1334337.0,349942.9999745396,203533.11212673294,338600.41300879815,124784.6350034996,116709.42700310537,0.0,216376.0,62588.0,164643.0,429.0,366220.99999999994,481004.0,6848.0,67243465.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2022,32820,1647,24.47,%,1357029.0,332864.000031671,202835.73599368797,389488.8799881288,160385.21961684397,135924.07399549367,0.0,227255.99999999997,56498.00000000001,133422.0,1891.0,483200.99999999994,514450.0,8267.6,97367209.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2021,32820,1431,20.04,%,1354304.0,333423.9999772189,216762.5675363057,371029.23800813674,154445.61435841862,128042.14800283914,271645.0,223626.0,26812.000000000004,132798.0,1736.0000000000002,456029.0,521217.99999999994,7643.8,90337108.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2020,32820,1341,21.27,%,1350620.0,334039.00051536696,198655.42171319993,364299.6758157335,140035.1519000181,128029.58893503404,263147.0,220293.0,26297.000000000004,157294.0,1668.0,435753.0,516303.99999999994,7367.000000000001,81333974.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2018,32820,1638,23.09,%,1342842.0,337985.99997318565,204110.2106678832,332304.60800872644,136338.30442512265,129903.52500334349,284820.0,219292.0,33072.0,160213.0,1458.0,410721.0,502954.0,6101.599999999999,78144958.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2011,32820,1827,15.16,%,1312907.0,357289.13699999993,210445.37303400002,323931.5506,108644.154588,113642.62647300001,0.0,212511.99999999997,61511.0,165311.0,123.00000000000001,376233.0,473630.99999999994,9963.530712997657,61404033.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2017,32820,1638,17.450000000000003,%,1344127.0,340437.00003202236,201648.7761216073,338154.11498928623,137288.18339069487,129194.67899597358,285318.0,219136.0,39766.0,160165.0,1387.0,400584.99999999994,500219.0,6769.099999999999,75676517.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2016,32820,1638,20.41,%,1343230.0,342715.9999600282,205690.67500822802,343830.3970132454,117617.48900427391,125461.8060052503,301621.0,219419.0,46125.99999999999,160858.0,1348.0,386744.0,491348.00000000006,6445.3390128599995,73314035.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2012,32820,2214,18.73,%,1312907.0,357289.13699999993,200179.29089738632,328828.610288,112780.67962499999,113385.497615,0.0,212811.0,61251.0,165453.0,123.00000000000001,372837.0,478039.0,7611.5,64872357.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2014,32820,1287,14.089999999999998,%,1341690.0,348343.0000244994,192692.60399589938,345211.8779915103,123784.50985047431,119616.74399709214,284380.0,219585.99999999997,55594.0,165035.0,0.0,372861.0,481777.0,8058.545423222988,68320171.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2019,32820,1512,20.74,%,1348260.0,336078.0000030031,205558.52007195025,355575.40599899914,137376.98192825526,129685.62499969077,249880.0,218361.00000000003,27001.0,159451.0,1561.0,424665.99999999994,511133.0,6987.599999999999,80648015.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925
2022,33340,1784,21.49,%,1577676.0,357828.0000051214,199328.13699935455,428096.9249984628,301680.0067132613,112801.86799973092,0.0,297259.0,57041.0,111446.99999999999,4535.0,309573.0,620056.0,1777.3999999999996,122210091.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2019,33340,728,19.88,%,1576236.0,364642.0000580399,196331.32637943747,376084.7869822571,304014.3778051919,119508.96599420859,227437.0,291302.0,29465.0,141128.0,3758.0,292071.0,625171.0,1637.7,106559357.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2016,33340,832,16.44,%,1572245.0,372030.9999885773,208700.08800110113,355733.1130028826,279257.413002873,118024.27600080552,237810.0,283725.0,49230.0,140887.0,3150.9999999999995,266240.0,600528.0,1509.80606659,96682736.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2013,33340,896,20.5,%,1562216.0,380747.9999958668,223478.5720006217,354191.5460009345,263181.6220010964,104664.51800014652,0.0,275416.0,63361.99999999999,141656.0,849.0,256196.0,598932.0,1485.2,89420988.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2015,33340,1180,19.43,%,1569659.0,374159.00003596407,221160.84099312426,353773.16298940853,273507.9929920839,109444.09199683799,241779.0,279088.0,57985.0,140460.0,2945.0,259378.0,595202.0,1454.0,94799720.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2014,33340,912,19.01,%,1566981.0,379125.000008791,219746.18099813792,344707.56299730105,271763.52999802324,109085.33899913194,255752.0,277519.0,59065.99999999999,141906.0,0.0,257995.0,598313.0,1507.7,91570424.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2018,33340,692,19.64,%,1572482.0,367493.9999831388,195298.25570684957,369040.2110048104,302359.09746215143,114629.84500157418,240723.00000000003,288465.0,36976.0,140970.0,3561.0,290083.0,617735.0,1483.5,102817769.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2012,33340,872,15.86,%,1559667.0,381710.348,240410.47049399998,353480.950221,264029.64211,104523.553792,0.0,271659.0,69325.0,141125.0,264.0,247184.0,600559.0,1339.1,87612749.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2011,33340,980,13.76,%,1559667.0,381710.348,244160.70089100004,341041.967032,271022.136665,101805.95096999999,0.0,279122.0,69128.0,138851.0,264.0,256957.0,602168.0,270.5,84942358.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2017,33340,804,19.28,%,1575747.0,370358.0000397547,214486.98150308634,372091.2879875971,271799.33457646734,112300.6219962433,229066.0,286595.0,41090.0,139711.0,3341.9999999999995,275507.0,609354.0,1463.6,99281238.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2020,33340,664,18.23,%,1576113.0,362833.999767591,190106.24160886387,366646.63206569856,300317.418249361,116220.03702176272,240567.0,294187.0,26358.0,140915.0,4044.0000000000005,295917.0,632043.0,1715.2,104451702.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2021,33340,860,18.42,%,1575179.0,359858.0000236591,219050.7618347146,363970.69899139804,309251.01879024785,117267.9359974544,237744.0,295784.0,28853.0,110966.99999999999,4217.0,316949.0,635362.0,1726.9,112110689.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478997,85.6511506197011
2020,33460,26115,19.799999999999997,%,3614162.0,854326.999942927,359115.28319159313,721207.2600158221,624999.0965409586,206122.22800558317,471316.99999999994,763443.0,53015.0,227056.0,10128.0,1213269.0,1472760.0,4718.4,275576823.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2011,33460,24195,15.030000000000005,%,3324256.0,819980.1039999999,451016.92067799997,633188.4909120001,492970.0011339999,163695.184484,0.0,723293.0,147624.0,204033.0,2875.0,1004989.0000000001,1343096.0,2787.7,203208911.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2018,33460,23040,17.62,%,3536209.0,845000.0000637554,364711.8227965707,690971.1319840243,641350.4571938113,202218.36199522615,462506.0,745635.0,68851.0,227899.0,8456.0,1128271.0,1430887.0,4303.5,271637576.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2019,33460,25215,20.539999999999996,%,3585749.0,851836.9999379779,370466.2311465713,704313.481014391,651579.1101967276,208454.57200443887,434325.0,752630.0,62875.0,226580.99999999997,9202.0,1186360.0,1455412.0,4408.2,281152282.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2021,33460,31950,20.219999999999995,%,3640043.0,854975.9999951872,417146.1082486606,755069.9529982095,636518.0239874765,215766.91099946763,465502.00000000006,774501.0,59851.0,170840.0,10848.0,1281597.0,1488717.0,4709.599999999999,301486481.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2016,33460,21555,16.88,%,3480258.0,839891.9999310501,384237.2360099051,668599.2750172651,583888.8780150833,194245.89500513897,446661.0,732489.0,73990.0,227844.0,7164.999999999999,1078953.0,1382952.0,3637.0012678100006,249398941.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2013,33460,27840,18.200000000000003,%,3372121.0,832887.9999506738,417181.94495786005,625457.5810121414,504998.59813893144,167306.45600334316,0.0,714947.0,118547.0,215920.0,2216.0,968010.0,1340113.0,3044.8,221009586.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2015,33460,25680,18.83,%,3444074.0,836682.0000124227,398529.60899819166,649483.1319980699,512709.3919979339,182909.6409991787,436870.99999999994,724635.0,92397.0,225757.0,6638.0,1034748.0000000001,1361315.0,3534.2,242886962.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2014,33460,24750,18.04,%,3407141.0,833644.0000594099,393400.30299144477,639829.1979853444,506027.8969890603,178329.3499959001,443997.00000000006,721194.0,104289.0,221301.99999999997,0.0,1006827.0000000001,1353083.0,3495.6000000000004,233036955.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2017,33460,23460,19.2,%,3509708.0,842079.0000092485,375960.98854548973,681946.4929986576,585723.1138069838,196825.64699941635,433567.0,739673.0,66413.0,228464.99999999997,7744.0,1092873.0,1407888.0,4066.1000000000004,257849095.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2022,33460,37770,23.14999999999999,%,3657477.0,853779.0000739787,400113.6389907014,817962.7139807229,648842.0668127339,219888.6229946293,0.0,786970.0,128526.99999999999,171313.0,11897.0,1267034.0,1442759.0,4678.7,328636923.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2012,33460,22650,16.540000000000003,%,3324256.0,819980.1039999999,430587.4069879353,616884.4560410002,490674.8289894465,164979.485118,0.0,711096.0,136215.0,215579.0,2875.0,957801.0,1335679.0,2828.7999999999997,211374239.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629
2022,34980,3332,26.929999999999993,%,1986619.0,450360.99999698973,281147.47400079365,524933.4570017508,265832.8894006799,169022.957000297,0.0,394473.0,74268.0,107345.0,4003.0000000000005,941023.0,781109.0,5826.0,189288476.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2019,34980,3374,23.9,%,1903045.0,443462.999953729,290086.7517097601,461952.7940140783,243938.71702622602,163643.33700498557,333400.0,356818.0,29169.0,132552.0,3195.0,832261.0,744201.0,4499.7,145342969.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2018,34980,2926,24.21,%,1865298.0,438069.9999891757,283783.94790115766,454782.1720044224,238557.06903476376,157866.71800133042,366213.0,343512.0,36910.0,134025.0,2979.0,788971.0,721603.0,4649.0,137480109.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2013,34980,2814,16.809999999999995,%,1698651.0,410878.00000995613,258193.05423368062,383672.38099747215,139763.1999980475,126500.7329992918,0.0,302640.0,71768.0,124975.0,654.0,670189.0,638820.0,3216.1999999999994,100694546.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2011,34980,2030,19.629999999999995,%,1666566.0,406845.116,277122.39485416806,380944.834829,135993.94259955522,125296.452779,0.0,295643.0,79264.0,118989.0,239.0,703644.0,635460.0,3398.8999999999996,88960143.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2014,34980,2212,19.21,%,1726693.0,415005.00002198876,255885.2268021588,401962.10199378675,143439.1225530093,130968.57099798338,346425.0,310463.0,59512.0,128522.0,0.0,692387.0,648358.0,3751.4000000000005,107131550.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2016,34980,2772,18.120000000000005,%,1792649.0,424981.00000224344,291457.1459998362,436956.04199962865,184095.69399979734,140176.93099982102,359341.0,322957.0,47401.0,133431.0,2626.0,719815.0,674334.0,4512.59926138,123747530.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2017,34980,2856,21.24,%,1830345.0,431307.0000520527,270044.5711655329,437719.90998405684,192024.513047477,153358.8959945477,340548.0,333663.0,43150.0,131459.0,2797.0,763423.0,700382.0,4524.099999999999,130985698.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2021,34980,2856,23.839999999999996,%,1959495.0,448527.0000231082,307705.24043662567,452530.7629934442,260356.0063042838,151134.57399806267,337715.0,379908.0,28584.0,108547.0,3710.0,906726.0,782808.0,5408.300000000001,168488092.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2012,34980,3542,16.63,%,1666566.0,406845.116,261486.9044899767,375739.59883500007,136873.30257709694,123780.25730900001,0.0,295808.0,75684.0,122539.99999999999,239.0,654047.0,633767.0,3363.6000000000004,96177321.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2020,34980,2814,20.989999999999995,%,1930961.0,445560.00051486504,274667.45792166964,458200.34383968165,236216.4362836695,150282.45894832257,338465.0,368432.0,28447.0,134324.0,3499.0,865119.0,764743.0,5082.499999999999,147221629.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2015,34980,3402,19.92,%,1757912.0,419303.00004871946,260854.4243941743,415332.2799849222,146363.67090644935,142667.413995006,335550.0,316429.0,58506.0,131279.0,2451.0,703425.0,659340.0,4193.799999999999,117169448.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888
2012,35380,1344,15.27,%,979540.0,227400.77300000002,156707.435176,239317.90424499995,126986.41747999997,89843.45190500001,0.0,138727.0,34791.0,93302.0,410.0,317875.0,315898.0,3545.5,63819906.0,6657.175793,0.313934237,0.0,0.0,0.0
