year,GeoFIPS,gdp
2011,16053,881200.0
2011,16055,4365684.0
2011,16057,1071162.0
2011,16059,192860.0
2011,16061,142828.0
2011,16063,206461.0
2011,16065,869508.0
2011,16067,723388.0
2011,16069,1670866.0
2011,16071,104035.0
2011,16073,317606.0
2011,16075,587002.0
2011,16077,387566.0
2011,16079,789788.0
2011,16081,211169.0
2011,16083,2561146.0
2011,16085,336299.0
2011,16087,422780.0
2011,17001,3021812.0
2011,17003,170880.0
2011,17005,468712.0
2011,17007,1389040.0
2011,17009,309352.0
2011,17011,1168209.0
2011,17013,90792.0
2011,17015,502048.0
2011,17017,522781.0
2011,17019,9477465.0
2011,17021,1491393.0
2011,17023,482518.0
2011,17025,442392.0
2011,17027,1045622.0
2011,17029,2122572.0
2011,17031,318840631.0
2011,17033,947881.0
2011,17035,265673.0
2011,17037,3430503.0
2011,17039,1037532.0
2011,17041,905452.0
2011,17043,73257338.0
2011,17045,646120.0
2011,17047,237845.0
2011,17049,1679387.0
2011,17051,528818.0
2011,17053,580647.0
2011,17055,922806.0
2011,17057,866635.0
2011,17059,207977.0
2011,17061,339139.0
2011,17063,3519557.0
2011,17065,186091.0
2011,17067,519616.0
2011,17069,85882.0
2011,17071,167585.0
2011,17073,1404079.0
2011,17075,972268.0
2011,17077,2374070.0
2011,17079,643985.0
2011,17081,1771436.0
2011,17083,487988.0
2011,17085,776861.0
2011,17087,203018.0
2011,17089,20699108.0
2011,17091,3967567.0
2011,17093,2892906.0
2011,17095,1803928.0
2011,17097,50030721.0
2011,17099,5223580.0
2011,17101,487562.0
2011,17103,1292426.0
2011,17105,1591110.0
2011,17107,998384.0
2011,17109,1164294.0
2011,17111,10888808.0
2011,17113,10470027.0
2011,17115,6319084.0
2011,17117,1091771.0
2011,17119,11100509.0
2011,17121,1217584.0
2011,17123,376137.0
2011,17125,546385.0
2011,17127,853661.0
2011,17129,264741.0
2011,17131,414301.0
2011,17133,812738.0
2011,17135,1178607.0
2011,17137,1282186.0
2011,17139,634371.0
2011,17141,2623187.0
2011,17143,10930717.0
2011,17145,632610.0
2011,17147,433717.0
2011,17149,467471.0
2011,17151,69063.0
2011,17153,194796.0
2011,17155,312224.0
2011,17157,1701567.0
2011,17159,531240.0
2011,17161,9823314.0
2011,17163,10595573.0
2011,17165,1012214.0
2011,17167,9593808.0
2011,17169,219032.0
2011,17171,157740.0
2011,17173,612269.0
2011,17175,205779.0
2011,17177,1797767.0
2011,17179,11641504.0
2011,17181,400375.0
2011,17183,2946792.0
2011,17185,352263.0
2011,17187,605497.0
2011,17189,1010496.0
2011,17191,492454.0
2011,17193,592938.0
2011,17195,2066659.0
2011,17197,25827557.0
2011,17199,2677784.0
2011,17201,12112889.0
2011,17203,1049262.0
2011,18001,1150052.0
2011,18003,15409100.0
2011,18005,5254980.0
2011,18007,363117.0
2011,18009,275425.0
2011,18011,2100323.0
2011,18013,237798.0
2011,18015,616353.0
2011,18017,1208040.0
2011,18019,4312533.0
2011,18021,619643.0
2011,18023,1168242.0
2011,18025,170296.0
2011,18027,989397.0
2011,18029,1565698.0
2011,18031,1036955.0
2011,18033,1932049.0
2011,18035,4233760.0
2011,18037,2143759.0
2011,18039,9198156.0
2011,18041,547512.0
2011,18043,2239211.0
2011,18045,503840.0
2011,18047,428570.0
2011,18049,578642.0
2011,18051,2481721.0
2011,18053,2365586.0
2011,18055,555941.0
2011,18057,12427956.0
2011,18059,1841844.0
2011,18061,878053.0
2011,18063,4067788.0
2011,18065,1028203.0
2011,18067,4086304.0
2011,18069,1189363.0
2011,18071,1778633.0
2011,18073,1310724.0
2011,18075,757883.0
2011,18077,1332051.0
2011,18079,591229.0
2011,18081,3517237.0
2011,18083,1496681.0
2011,18085,5045975.0
2011,18087,1028551.0
2011,18089,20831319.0
2011,18091,3800001.0
2011,18093,1065988.0
2011,18095,3197569.0
2011,18097,81622084.0
2011,18099,1464817.0
2011,18101,889572.0
2011,18103,792340.0
2011,18105,5196989.0
2011,18107,1447757.0
2011,18109,1375156.0
2011,18111,335653.0
2011,18113,1551216.0
2011,18115,173462.0
2011,18117,523279.0
2011,18119,477227.0
2011,18121,278678.0
2011,18123,660835.0
2011,18125,792609.0
2011,18127,5611330.0
2011,18129,2320818.0
2011,18131,463543.0
2011,18133,863762.0
2011,18135,758474.0
2011,18137,1197911.0
2011,18139,473823.0
2011,18141,11035128.0
2011,18143,544123.0
2011,18145,1547981.0
