Year,cbsacode,Sample_Size,Data_value,Data_value_unit,population_raw,under_18_pct,excessive_drinking,no_leisure_time_activity,some_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,sti,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n,smo_obe_dia,smo_obe,smo_dia,obe_dia
2013,38860,1806,22.79,%,515807.0,106223.9999895548,77766.70900194715,0.0,89676.0,18381.0,31557.0,427.0,163371.0,209094.0,578.7,26464087.0,8747.842498,0.200776762,2213.2650311045813,130.44536623556144,15.828257724961256,-0.9878946650111864,-0.8218430269430692,-0.7904838324477461,-0.807441021186858
2013,38900,5929,25.840000000000003,%,2262605.0,528335.9999567571,295588.09300776705,0.0,456313.00000000006,109317.0,140546.0,1209.0,383995.0,747918.0,2038.6,122247157.0,2421076.865,0.332476381,19548.34705536791,2467.498602040655,170.79120513258692,-0.041456854568909185,0.021740224001185072,-0.0635599266955161,-0.05972944939521207
2013,39300,11604,22.99,%,1600224.0,339975.99997483956,243579.04400466385,0.0,255971.0,92559.0,119299.0,887.9999999999999,362349.0,616808.0,1262.7,75172985.0,66760.55537,0.205755533,12096.900223916096,741.5088997960281,61.76222413066057,-0.23643596918237422,-0.1748475387252941,-0.16723569709836536,-0.23673586462500545
2013,39340,724,20.8,%,540834.0,188311.9999968402,15694.144000145485,0.0,107996.0,14600.0,19835.0,168.0,109839.0,158398.0,256.1,18581938.0,3638.097149,0.176129694,5645.312937202721,1893.0059526124428,40.67347820960544,-1.1077948573381704,-0.9300584281144907,-0.9251776549299349,-0.8586189479288296
2013,39660,471,18.17,%,136699.0,32820.9999964687,17631.463000621945,0.0,22518.0,3426.0,10932.0,39.0,148717.0,53387.0,1080.4,5629228.0,8174.957238,0.183430033,1061.3481791727952,14.77015126935959,2.2123093915235827,-1.2005791132948787,-1.0033146485150424,-0.9649204985097608,-0.9725479201673227
2013,39900,963,15.890000000000002,%,481477.0,112333.9999854631,78196.44800307759,0.0,73906.0,33652.0,35203.0,193.0,150369.0,174735.0,514.1,23520778.0,26858.31301,0.202329148,4545.690602049323,511.4444799424036,1.3454144750971204,-1.004204146420921,-0.8193559513450931,-0.7977181703147158,-0.8425091994612661
2013,40060,4216,19.2,%,1197342.0,275999.00001531903,151440.270213303,0.0,206411.0,44145.0,95800.0,675.0,917248.0,460248.00000000006,8973.5,65403389.0,12123.10408,0.349918945,6679.998300533234,595.5319031916907,43.52786937058743,-0.4829700521328698,-0.401452742797371,-0.3846530047627055,-0.39687182470991755
2013,41180,6660,18.87,%,2792279.0,656282.999955415,442389.01624254714,0.0,506027.99999999994,127787.0,226881.99999999997,1004.0,780425.0,1087812.0,4870.4,152245963.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522,0.6883601704675172,0.6665887781364792,0.5754645124564547,0.4447221869143622
2013,41620,2212,22.67,%,1108311.0,325148.99995402124,94610.22200555648,0.0,211820.0,37662.0,66645.0,544.0,117885.0,394991.0,555.7,71726089.0,10869.05833,0.278816014,9708.835653884851,1956.774813185786,52.39034274911184,-0.7889419812733317,-0.6469979907288981,-0.6665878276946091,-0.6191449156839158
2013,41700,1408,17.77,%,2194927.0,583610.9999191199,311892.48060785484,0.0,349858.0,75319.0,191388.0,610.0,427259.0,748581.0,2229.8,100217414.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087,0.00431815320672279,0.037457039865257384,-0.019268876753397838,-0.007654602619699719
2013,42660,889,23.32,%,3500026.0,786733.9999268416,480084.84101354866,0.0,743390.0,163248.0,207157.0,1838.0,187577.0,1188924.0,1024.0,283436747.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914,0.6054451202182486,0.5825117221754853,0.4236773990899181,0.4766254471585005
2013,43580,543,14.79,%,138073.0,37108.00000035,19958.097999931902,0.0,19068.0,4359.0,11598.0,20.0,156671.0,54273.0,701.2,7048864.0,2414.367421,0.2,1029.2512097548745,60.01351933836434,5.348891961764176,-1.1919121735511158,-0.9943854578328306,-0.9594828920251032,-0.9656911446312897
2013,43620,730,13.410000000000002,%,242047.0,62286.00000100659,36519.7749998275,0.0,46734.0,6014.0,16755.0,107.0,280092.0,107031.0,906.0,17975659.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576,-1.1512156341058368,-0.9555531223879831,-0.9342686130030913,-0.9300984679702713
2013,44060,384,21.44,%,517257.0,118680.0000101381,69987.26399823342,0.0,88969.0,23971.0,34396.0,185.0,89859.0,173421.0,444.2000000000001,21360645.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632,-0.950158686499418,-0.7793786474610959,-0.7619954778170365,-0.7859236439772657
2013,44140,404,22.96,%,463783.0,108428.0000045194,68583.51499912774,0.0,63728.00000000001,20558.0,47863.0,171.0,47313.0,166326.0,606.1,20374865.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665,-0.9729758176446445,-0.8176259445979435,-0.7774997743382074,-0.7881304506977747
2013,45780,618,19.79,%,608870.0,141889.000007006,90656.38471284512,0.0,96338.0,27916.000000000004,55853.0,284.0,138460.0,229049.99999999997,1093.9,30812333.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796,-0.8453940439961588,-0.7031136374325061,-0.6760091476430363,-0.6915963092967148
2013,45820,2535,20.68,%,234647.0,57926.99999796241,27027.10000034384,0.0,36089.0,8712.0,19815.0,131.0,251188.00000000003,91578.0,1215.0,10067621.0,2688.897811,0.266274621,1540.3611694225865,109.30309571905516,9.307087753565796,-1.1203392987241985,-0.9359261091625709,-0.9054863667987851,-0.9028707891545643
2013,46140,3339,26.11,%,946962.0,239954.00000805044,98020.82299898846,0.0,148568.0,30100.0,75713.0,237.99999999999997,315522.0,354639.0,2089.5,47639296.0,15836.64048,0.301937759,7864.949017098272,620.7036817777807,47.29240214936061,-0.5714877531031305,-0.44490865094597254,-0.4255577673536437,-0.5289013000422226
2013,47260,5166,15.75,%,1701951.0,395951.9999794047,232896.0169135634,0.0,308858.0,59894.0,144924.0,665.0,1027046.0,676555.0,8977.6,79693347.0,182047.3748,0.280687567,1070.215713815252,107.33196216849892,17.09457290306282,-0.08926114996640937,-0.04785187701562478,-0.0651081876311777,-0.10548877329946256
2013,48620,3872,19.19,%,625526.0,167427.99997171646,65314.61800404848,0.0,102993.0,24768.0,51203.0,237.0,201161.0,246941.0,1092.1,27680083.0,10427.74664,0.313955823,5302.334212028514,361.13127286698654,60.846898254142886,-0.8831281820178243,-0.7286994257982664,-0.7121560176259646,-0.7223168883840986
2013,49340,609,22.19,%,801227.0,184567.9999791208,127031.7540043011,0.0,138483.0,32627.0,52089.00000000001,482.0,60396.00000000001,315829.0,271.0,38170880.0,52331.85294,0.206128427,6650.566989683311,1171.7164800987373,28.39998045257172,-0.7832347501034307,-0.6392424829624316,-0.6142095219313479,-0.6648409445619368
2014,10740,1664,22.79,%,901700.0,216096.9999950709,88399.42800065057,117481.0,150478.0,29192.999999999996,82612.0,0.0,176687.0,315272.0,1662.4,38596658.0,36984.81568,0.14547557,5540.745134383463,1224.879162880463,17.445337427316524,-0.813241169531174,-0.6450441708940265,-0.6346411517163238,-0.7119780091692307
2014,11260,616,16.1,%,392535.0,101007.00000637348,53797.23399881855,58050.99999999999,73879.0,12060.0,29684.0,0.0,139203.0,141088.0,1330.8,24069105.0,926977.9378,0.22558668,0.0,0.0,0.0,-1.0634718208644525,-0.8746898045734037,-0.8591838223693328,-0.8710411083239498
2014,12060,13659,17.310000000000002,%,5470385.0,1409777.0000148143,610963.1060584448,848352.0,1064192.0,242387.0,470148.0,0.0,1500986.0,1904694.0,10918.1,327954117.0,139783.192,0.407442606,38628.9326167619,8411.143736143504,261.18120652955855,1.8587397065375162,1.5254622393165962,1.4882417735690001,1.5390337937332284
2014,12260,1176,20.13,%,575898.0,138398.99999633667,67929.21208186769,108477.0,84918.0,23651.0,60531.0,0.0,298887.0,197099.0,3727.2,24007530.0,3976.123756,0.400426965,1531.9767615940325,40.12234238527965,4.028891232288886,-0.8631654323323995,-0.7258618334815501,-0.6880374830086181,-0.7003683861541178
2014,12420,1910,15.22,%,1834303.0,457156.9999780744,276102.45149550284,239279.00000000003,390913.0,55629.0,126874.0,0.0,277371.0,650154.0,2574.2000000000003,115702814.0,110240.4282,0.20639744,22763.419503266327,4618.3383784551115,191.1061681479295,-0.34105833406592045,-0.24438775864760895,-0.31432352716564066,-0.27687319370391317
2014,12580,5775,17.35,%,2753149.0,619436.0000078459,362375.2709977136,517237.00000000006,501378.0,106178.0,221384.99999999997,0.0,531343.0,1017983.0,2840.899999999999,174791079.0,80226.52268,0.295856965,19938.785830424873,2685.184036326515,66.89503699754884,0.5439822789157959,0.4656288136107168,0.44741658036010934,0.41957235569492235
2014,12940,1640,17.459999999999997,%,838324.0,202339.0000270679,102879.17336077977,161888.0,133541.0,25316.0,83485.0,0.0,462341.0,315804.0,4440.9,57839564.0,7001.38863,0.391811024,0.0,0.0,0.0,-0.6673025163553725,-0.5664354215464061,-0.5446106418931829,-0.5236120266789466
2014,13740,516,23.120000000000005,%,171204.0,39525.999999803505,21641.70300001139,30608.999999999996,27759.0,4116.0,11749.0,0.0,148040.0,67843.0,625.2,9578917.0,1664.692233,0.19761568,544.6174327085017,50.77201594253511,5.931671171913574,-1.1836362421977438,-0.9918186625649341,-0.9541073204417402,-0.9533951964885274
2014,13820,2695,22.44,%,1136650.0,269218.0000285771,110463.73399617692,251357.0,193823.0,33969.0,94280.0,0.0,320038.0,414313.0,2620.5,56643221.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152,-0.41090670091468756,-0.34235041436127206,-0.30921490471730567,-0.3547382207187444
2014,13900,486,16.86,%,115713.0,26007.0000018369,17811.60072962604,18836.0,22302.0,1879.0,6212.0,0.0,177129.0,49682.0,758.7521150384194,7470098.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206,-1.2223569803607799,-1.0246287221560373,-0.9881815383968137,-0.9813858558020926
2014,14260,1405,20.63,%,637896.0,173423.0000016922,69413.86099977442,77331.0,115358.0,21131.0,43353.00000000001,0.0,223618.99999999997,216885.99999999997,1417.2,27576430.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392,-0.9353070644728696,-0.7750487843251287,-0.7537080720156907,-0.7622361000353756
2014,14460,5687,20.59613856163179,%,4640802.0,976525.0000943288,696431.5089825599,741733.0,924851.0,149733.0,264591.0,0.0,483063.0,1591322.0,2364.4,380097987.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974,1.274753766426686,1.022150313940092,1.056722144530646,1.0436845083445925
2014,15540,1287,22.33,%,213701.0,42868.000004430505,34521.83999911548,27525.999999999996,39607.0,5148.0,12230.0,0.0,170725.0,81801.0,846.9000000000001,12452734.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412,-1.1824283920240983,-0.9879607809882243,-0.9570946767920135,-0.9513297654524069
2014,16620,657,26.35,%,225954.0,47063.0000010654,17880.113997406625,57876.0,31098.0,7148.000000000001,15902.999999999998,0.0,117892.0,77920.0,601.4,11884422.0,1281.325352,0.321453418,1763.3109332249928,155.48862658104713,7.625331590277481,-1.0925768712847508,-0.920963818616067,-0.869495439866827,-0.885734602162828
2014,16700,807,19.89,%,697439.0,158962.0000171037,105192.0749968332,122401.0,126137.0,25042.0,58654.99999999999,0.0,151996.0,251632.0,1823.2000000000005,35067766.0,8568.514124,0.509772154,5244.440427058826,352.14635824121626,53.84094877403405,-0.7805129760962752,-0.6563237365488472,-0.6223000542549031,-0.633193271991584
2014,16740,4532,18.28,%,2322920.0,582019.9999678608,249581.2183768115,382394.0,433061.0,112642.0,187375.0,0.0,512625.0,833676.0,5555.3,141161399.0,34197.42238,0.378159463,14189.522760150245,1801.2119537347046,36.493393795781785,0.18608354378818326,0.16851611424864024,0.17095018079019528,0.1166025885633543
2014,16980,8294,15.820000000000002,%,9354498.0,2287289.0000687344,1470210.0429858796,1505628.0,1779303.0,426327.0,722881.0,0.0,833032.0,3049738.0,3846.8,605821955.0,264239.4571,0.204633377,105414.9172620052,17765.80769467855,2547.641416823371,4.494137407646332,3.93260639120362,3.665468108858006,3.411552706740017
2014,17140,6600,23.92,%,2144210.0,524218.0000181281,309259.9931752364,393937.0,363658.0,77688.0,171142.0,0.0,778959.0,825296.0,4223.099999999999,124848817.0,56549.75605,0.267904588,16858.19932453354,2580.0126572547233,236.22800621497916,0.23220084729275128,0.22817183451260858,0.24110646607707778,0.10016489728711818
2014,17820,494,19.09,%,668353.0,168007.99999221938,73873.4170011686,79694.0,127339.0,28942.0,46068.00000000001,0.0,114870.0,237945.0,624.7,31197379.0,2660735.546,0.127455439,4424.128707262707,356.72436313335436,14.173028741603009,-0.945303754256578,-0.7608704142404477,-0.74982935612762,-0.8045578935270736
2014,18140,3400,18.76,%,1944002.0,473804.999940666,273378.3432928283,359022.0,377108.0,61932.99999999999,153057.0,0.0,550869.0,755348.0,2428.6,113065727.0,41096.83534,0.216857361,17952.316001686275,3764.190707377416,145.36377482730208,0.0683522088606079,0.08465992834668691,0.07302923641480534,0.010041517541998042
2014,19100,1887,14.65642819289878,%,6640349.0,1813771.0000514153,727753.5501712704,1058302.0,1176530.0,222575.0,546012.0,0.0,672054.0,2459657.0,3795.2,422750361.0,216176.8657,0.304956771,77936.53684014286,17825.883476514304,507.9370240746878,2.533276861004477,2.145440870242999,1.9139480788063095,2.1448058170486135
2014,19740,10240,16.79,%,2645209.0,644456.9999978703,383660.1239992267,289455.0,543371.0,112562.0,180989.0,0.0,682607.0,977729.0,3043.5,174175039.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966,0.003895543052011187,0.11916345828563918,0.0492058985689636,-0.1578270005797138
2014,19780,1434,19.289999999999996,%,625601.0,159775.99998560015,89244.51400275307,106604.0,128430.0,17626.0,43613.99999999999,0.0,354844.0,258051.0,1262.9,44271634.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916,-0.9183627861207254,-0.7526817083973932,-0.7530981096330405,-0.7437887334325439
2014,19820,1780,18.72,%,4292060.0,1005691.0000128894,593953.0609981286,754286.0,733607.0,211348.0,363302.0,0.0,327612.0,1515959.0,2174.2,232459959.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135,1.778812272498084,1.4664447977105735,1.4656434147592712,1.4252944204181521
2014,20260,609,20.440000000000005,%,279452.0,56066.9999935481,45307.052001151715,42427.0,46422.0,9660.000000000002,18319.0,0.0,140223.0,102859.0,858.2999999999998,13223129.0,20984.49201,0.188326647,639.4525247049228,72.92158476282837,12.805626629303504,-1.0924099013399047,-0.9044622287477412,-0.8751699578107427,-0.8961256929108063
2014,22020,438,19.97,%,216312.0,47471.000000134096,36674.77099999167,34207.0,46632.0,4245.0,11545.0,0.0,103949.0,97875.0,527.9,13376144.0,2628.993647,0.238122784,1909.38813948352,65.31266515509242,6.5908699333866245,-1.1584238924707506,-0.9651754424850946,-0.9383396730916562,-0.9340633138384689
2014,22220,501,17.51,%,459324.0,121406.00000205872,49278.03799964303,81331.0,71260.0,12385.0,29764.0,0.0,128001.0,160560.0,868.0999999999999,22167776.0,43792.65155,0.304020173,2078.5823091647253,239.7263486256273,6.866960889696797,-1.0038021847688665,-0.8304343152620632,-0.808060953791776,-0.8202588197501487
2014,24340,845,21.13,%,1069589.0,270112.000021822,139206.39999638216,157908.0,179862.99999999997,36197.0,75636.0,0.0,253254.0,398673.0,1381.2,53040590.0,25100.90362,0.202114018,5775.094485936182,906.5660234503688,15.403630842511337,-0.6010449101204101,-0.48538736930110293,-0.49339658357494337,-0.49347007273904253
2014,24860,1256,20.06,%,842853.0,195273.99998184468,73591.94600197073,159636.0,128032.0,31021.0,65059.0,0.0,163255.0,302884.0,1813.7,38039413.0,5125.857784,0.386921867,3282.6302764345846,346.59018785931465,22.770882420805364,-0.6738699976018375,-0.5644442212947614,-0.5285262393166398,-0.5575393401622135
2014,25180,462,21.84,%,273749.0,63078.9999973258,30147.26400048465,56995.0,39692.0,9849.0,21038.0,0.0,146362.99999999997,99712.0,797.4000000000001,9867366.0,24358.1052,0.262258834,1999.7535819567772,409.9676322749078,10.174771158183404,-1.0686225468557216,-0.8945580378225741,-0.8536946594112734,-0.8692661995156739
2014,26420,3220,13.0,%,6204161.0,1698848.99987064,724621.8249319987,940010.0,1025037.0,205638.0,527173.0,0.0,589775.0,2185117.0,2703.0,447594898.0,286789.9252,0.324010138,73658.85616334112,11886.437924874706,398.0223038469288,2.189024068718304,1.9442409392896371,1.6400064501785847,1.7771632521373697
2014,26580,2472,25.21,%,386234.0,84169.00000289662,30318.24278905666,98623.0,55470.0,13046.999999999998,26402.0,0.0,319574.0,128706.0,1769.9,15365260.0,245845.4937,0.346864531,2388.4769130147074,194.06322841127175,49.13502238324663,-0.9406329171462515,-0.7912640377129146,-0.7403723900307843,-0.772296784794316
2014,26900,8195,21.56,%,1906927.0,489739.99999407167,236393.0290619063,354210.0,342067.0,75485.0,162668.0,0.0,647934.0,733983.0,2795.4999999999995,125354897.0,17966.87954,0.231203821,16111.69226389572,2482.956131857959,174.75579372424323,0.069084588973773,0.10874314536118078,0.09045148082073076,-0.029397828082456674
2014,28140,12572,19.94,%,2038724.0,512747.9999952506,254851.65829726943,356331.0,384659.0,68396.0,164745.0,0.0,737028.0,810376.0,4518.0,119132355.0,70292.21528,0.244235328,20267.76612853364,2021.9512728896373,207.6093126289083,0.05294224979891761,0.09275134157847047,0.04502743339323652,-0.007835546890285155
2014,28940,1161,27.0,%,848350.0,180838.9999829896,65213.458072921334,198817.0,127922.0,29995.0,51970.0,0.0,362787.0,315128.0,2320.7,37679421.0,10960.03263,0.350272368,4445.879967084325,737.9485642352337,20.70093071198481,-0.6466429901914528,-0.5442511462589138,-0.5044454790989022,-0.5351136906086655
2014,30700,726,19.2,%,310342.0,71361.999997244,47235.50400053342,45176.0,62186.0,6219.0,17872.0,0.0,111120.0,130413.0,546.1999999999999,16774735.0,7997.452731,0.217807697,2278.61465073877,294.7300966621643,21.713721528219097,-1.1028949168521736,-0.9119185012042531,-0.8906744030518502,-0.8989069092157315
2014,30780,1554,23.93,%,717666.0,173459.9999888926,80667.58637729334,150422.0,123609.0,22446.000000000004,62841.0,0.0,291201.0,274106.0,2302.5,34326238.0,20981.54628,0.371822899,5364.612006013692,1262.9218971183936,66.19082910585648,-0.7581071666575735,-0.6314162362125166,-0.6053850389206424,-0.6201129937360731
2014,31080,674,11.76,%,13052921.0,3094885.9994434314,1575936.408088239,1637463.0,2267343.0,656667.0,1023169.0,0.0,124795.0,4272227.0,773.2,837562137.0,893320.7682,0.268954342,425757.3466247712,121632.82974787086,689.3523092153807,4.930187065629412,4.031292419263168,3.981557570105594,4.06323571889163
2014,31140,6144,22.639999999999997,%,1292329.0,304044.99997560726,147731.2624425613,275805.0,218712.99999999997,51923.0,111887.0,0.0,635839.0,486985.0,3618.9,65502796.0,23793.51305,0.30098235,12613.291687940811,1884.0738143356348,76.94538566365607,-0.23998605867536116,-0.1784539417031253,-0.15251920562130838,-0.2563819704009012
2014,32820,1287,14.089999999999998,%,1341690.0,348343.0000244994,123784.50985047432,284380.0,219585.99999999997,55594.0,165035.0,0.0,372861.0,481777.0,8058.545423222988,68320171.0,16314.86293,0.314621837,8023.142779756055,949.7727136366856,47.307616579116925,-0.2851624757298565,-0.2486278901962997,-0.23672936103969044,-0.2132607689760354
2014,33340,912,19.01,%,1566981.0,379125.000008791,271763.52999802324,255752.0,277519.0,59065.99999999999,141906.0,0.0,257995.0,598313.0,1507.7,91570424.0,35935.96516,0.200898212,14522.78767582529,1459.7841894478995,85.6511506197011,-0.2674319651103756,-0.19209761369327702,-0.21424949183521705,-0.24855802542022631
2014,33460,24750,18.04,%,3407141.0,833644.0000594099,506027.8969890603,443997.00000000006,721194.0,104289.0,221301.99999999997,0.0,1006827.0,1353083.0,3495.6000000000004,233036955.0,171280.409,0.206950754,32775.59749857301,2619.825822375301,292.0408802017629,0.5161168599351611,0.5395898357422297,0.38059474447805125,0.3442462291520895
2014,34980,2212,19.21,%,1726693.0,415005.0000219888,143439.1225530093,346425.0,310463.0,59512.0,128522.0,0.0,692387.0,648358.0,3751.400000000001,107131550.0,103299.2285,0.323058007,12150.012158714351,2472.119660204425,51.21903004001888,-0.08848853887205656,-0.04497287706189916,-0.06585288443755766,-0.10573221742905314
2014,35380,2562,19.360000000000003,%,987643.0,223564.9999834238,130502.0090025888,215617.0,155224.0,30610.0,104226.0,0.0,319949.0,338790.0,3655.7,61711676.0,6657.175793,0.313934237,0.0,0.0,0.0,-0.533972604967747,-0.4505807276194857,-0.4181500650899871,-0.4391386622810263
2014,35620,15543,14.09073537927041,%,19103125.0,4266753.000233617,2365553.5599694154,3452541.0000000005,3543588.0,836791.0,1386059.0,0.0,1606941.0,4369274.0,7778.499999999999,1513129395.0,486663.459,0.236718548,264388.38958731573,54067.27211568133,2735.2685226192193,9.348321225555079,7.607359473522641,7.813862319245517,7.478989290982235
2014,36260,1860,21.5,%,562270.0,180431.9999971913,34534.64825400529,60278.0,104699.0,15297.0,32869.0,0.0,198536.0,196982.0,611.0,21331937.0,2627.90863,0.204865459,7342.878578779911,1599.4223551901928,104.3689053033116,-1.0556504097442407,-0.8883620392213281,-0.8754996026883624,-0.8222043322969526
2014,36420,3605,20.260000000000005,%,1296565.0,322271.9999594685,145363.79900615633,265665.0,217664.0,28775.0,100808.0,0.0,358548.0,493523.0,2190.5,70218869.0,24847.84233,0.298579618,8456.005287674601,1059.1982933509253,70.14575671674895,-0.3352216628524219,-0.2470109214020482,-0.23829198772490282,-0.3353601108666633
2014,36540,6992,18.52,%,885624.0,231440.9999714806,137308.53400595306,152764.0,172915.0,20520.0,66849.0,0.0,460759.0,367183.0,2018.3,56540723.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692,-0.729242600894352,-0.5818233164437826,-0.5891453097933673,-0.6151813943006934
2014,37980,3360,17.519741071428573,%,6018800.0,1371329.0000345376,845094.7249931275,1080395.0,1024738.0,259084.00000000003,475608.0,0.0,718749.0,2026848.0,4517.3,396939105.0,317246.9417,0.275661828,52097.55636802441,6373.783461232231,1051.209842560948,2.6697476267940217,2.304457231828138,2.240285485617229,1.9959652036267221
2014,38060,3472,17.55,%,4329534.0,1110210.0001844522,541672.1839693562,593744.0,739810.0,147826.0,374021.0,0.0,101804.0,1402210.0,711.2,208994370.0,3837435.036,0.240054196,41185.99899483001,8107.482099798343,47.17327434851273,1.0739342568032946,0.9393669391887286,0.9168808375315326,0.7750280814290407
2014,38300,3720,19.41,%,2450604.0,481989.0000200863,341741.44699701807,490947.0,405811.0,93542.0,151773.0,0.0,382179.0,879361.0,2103.8,138023891.0,264164.2449,0.232810019,19426.565909894063,1804.9540651592663,254.9687339820408,0.4695791870925661,0.4129758207924198,0.42479986964185507,0.3129858806291753
2014,38860,1773,21.43,%,518117.0,105062.0000187585,79100.9319963811,72567.0,88620.0,17957.0,31933.0,0.0,159287.0,208013.0,820.6,27344372.0,8747.842498,0.200776762,2213.2650311045813,130.44536623556144,15.828257724961256,-0.9857929314990159,-0.8232651166954135,-0.7902880042252286,-0.8010961896871086
2014,38900,4669,22.78,%,2289800.0,528602.0000246476,298432.02699517464,269830.0,467768.00000000006,96800.0,143634.0,0.0,392038.99999999994,748957.0,2212.4,128080978.0,2421076.865,0.332476381,19548.34705536791,2467.498602040655,170.79120513258692,-0.0524246807311109,-0.015049932690418714,-0.07338889481466286,-0.040121643503093544
2014,39300,10572,21.75,%,1601374.0,335839.0000306524,247859.19199419464,316590.0,255403.0,85407.0,122058.0,0.0,358109.0,614128.0,1538.1999999999998,77822719.0,66760.55537,0.205755533,12096.900223916096,741.5088997960281,61.76222413066057,-0.2397525495957534,-0.18365951073387157,-0.17784413907734706,-0.22554285458749102
2014,39340,798,18.33,%,550845.0,191809.9999730025,15803.735142730193,48055.0,111696.0,12734.0,21181.0,0.0,109990.0,163517.0,226.7,19761065.0,3638.097149,0.176129694,5645.312937202721,1893.0059526124428,40.67347820960544,-1.1123856705783275,-0.9356590973493362,-0.9280331207619682,-0.8614088558316796
2014,39660,681,16.99,%,138738.0,32971.0000018367,17931.801999686344,24183.0,22558.0,3250.0,10659.0,0.0,150362.0,54411.0,1158.8,5920763.0,8174.957238,0.183430033,1061.3481791727952,14.77015126935959,2.2123093915235827,-1.196350319113617,-1.0013756300858185,-0.9613865990446103,-0.9676691616100436
2014,39900,630,16.36,%,485170.0,111587.0000152374,76590.18399686307,60662.0,74949.0,27775.0,36067.0,0.0,150955.0,172272.0,601.6799609338473,24179246.0,26858.31301,0.202329148,4545.690602049323,511.4444799424036,1.3454144750971204,-1.0044733422013408,-0.8242651210260994,-0.7988379910358071,-0.8371711309225639
2014,40060,4063,15.83,%,1210054.0,275497.9999981045,154493.87783790383,212681.0,209200.0,39997.0,97424.0,0.0,945298.0,459875.0,10513.6,67869311.0,12123.10408,0.349918945,6679.998300533234,595.5319031916907,43.52786937058743,-0.46066281133406867,-0.3822663669112138,-0.3594504398193508,-0.3865496713722353
2014,41180,6015,20.03,%,2795794.0,649870.0000529122,453341.1572718521,540995.0,510038.0,106544.0,226455.0,0.0,785221.0,1087321.0,5533.5,157027676.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522,0.7279084063030136,0.6720400845647914,0.6193757510778758,0.4922079407281219
2014,41620,2422,22.03,%,1123712.0,327885.99996848917,95112.05000377216,130090.0,217017.0,31986.0,70623.0,0.0,120670.0,398507.0,567.4000000000001,75499946.0,10869.05833,0.278816014,9708.835653884851,1956.774813185786,52.39034274911184,-0.7884084641275696,-0.6520884070018917,-0.6711633319970344,-0.6082459480257218
2014,41700,3128,14.86,%,2234003.0,584739.0000278086,316782.41773833043,335232.0,362906.0,66367.0,195759.0,0.0,445616.0,766676.0,2456.5999999999995,107465690.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087,0.09576079202133576,0.10200077280102153,0.061034902548975534,0.07148840750935466
2014,42660,802,20.08,%,3552157.0,793220.9999593704,492900.8560065416,466057.0,755525.0,140774.0,206822.0,0.0,193554.0,1197319.0,1085.6,301742291.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914,0.6559824245879309,0.585421823649798,0.4618370083092394,0.5591281954880104
2014,43580,555,16.49,%,138096.0,36774.9999984973,20086.613000321755,27823.0,19594.0,3924.0,11882.0,0.0,154517.0,54953.0,698.7,7264579.0,2414.367421,0.2,1029.2512097548745,60.01351933836434,5.348891961764176,-1.1923365853683645,-0.996233197206399,-0.960179390641874,-0.9641971677686758
2014,43620,1130,19.53,%,246804.0,63225.9999983268,38288.28700030036,41114.0,47795.0,5589.0,17726.0,0.0,281143.0,108324.0,963.6,19621157.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576,-1.1439256571089098,-0.9535057913792303,-0.9269887337672266,-0.9215759082866228
2014,44060,304,22.1,%,519273.0,117978.99998829752,69960.08400203477,75425.0,89056.0,21914.0,33820.0,0.0,87479.0,172599.0,538.7,22251646.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632,-0.9470232063861783,-0.7824688309506306,-0.7593148930521051,-0.777860516646343
2014,44140,289,29.59,%,465923.0,107255.0000108322,69581.59199789855,90663.0,65443.0,18729.0,48992.0,0.0,48386.0,166784.0,610.8,20799932.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665,-0.9643399150960742,-0.8105378049611897,-0.7711972168132991,-0.7803743168775771
