factor,cbsacode,adf_p_original,adf_p_final
gdp,48620,0.4795064016119422,0.020860848448560173
gdp,49340,1.0,0.00023427242925615612
median_household_income,10740,0.9475457128004136,2.3022826249993223e-12
median_household_income,11260,1.0,0.09454308773748699
median_household_income,12060,0.09346938943984656,3.311881876916953e-05
median_household_income,12260,0.9973825191580117,0.0008682698651092542
median_household_income,12420,0.006709109305523536,6.052372889558759e-08
median_household_income,12580,0.11760829170376313,0.0
median_household_income,12940,0.06203886867571869,1.1935124711141957e-13
median_household_income,13740,0.9973347507463511,0.044654986671880365
median_household_income,13820,0.0006386622339399473,0.0006386622339399473
median_household_income,13900,0.9311210033416226,7.355232921200775e-11
median_household_income,14260,0.6293525932946151,0.008912691888856265
median_household_income,14460,0.8621087640459568,4.133618132611843e-07
median_household_income,15540,0.00559425019297893,0.00559425019297893
median_household_income,16620,0.3088040445035105,0.2678354912695875
median_household_income,16700,0.14157004000659812,7.712322566229355e-05
median_household_income,16740,2.50992671841079e-06,0.019471979969826754
median_household_income,16980,7.276393058226263e-06,7.276393058229148e-06
median_household_income,17140,0.9979260990797334,0.0
median_household_income,17820,9.079751306925929e-06,4.242516348492417e-11
median_household_income,18140,0.7479228711962465,0.691664165308279
median_household_income,19100,0.0,0.0011332775246847807
median_household_income,19740,0.9924696699654848,0.0
median_household_income,19780,1.0,0.019721443751294653
median_household_income,19820,0.49758779652440327,0.006347158142542795
median_household_income,20260,0.572945762290241,0.0009158420546195665
median_household_income,22020,0.3612689947870019,0.11117163990820239
median_household_income,22220,0.826438967306532,0.002010201926667264
median_household_income,24340,0.8705524451443252,0.7380462702101375
median_household_income,24860,0.9892090816135137,0.3305609806089979
median_household_income,25180,1.0,2.200710198032499e-24
median_household_income,26420,1.3268613984507562e-10,0.14794707172134935
median_household_income,26580,0.3277868396865028,0.0
median_household_income,26900,0.16476130499482217,0.0
median_household_income,28140,1.3183669590220727e-05,0.0
median_household_income,28940,1.0,1.0287716428330689e-05
median_household_income,30700,0.9864853070266921,9.804553279298161e-06
median_household_income,30780,0.0015648948487156328,0.4673317620881072
median_household_income,31080,0.9416169805685365,0.9221130645244168
median_household_income,31140,1.0,0.9972720364649278
median_household_income,32820,0.45181867675814674,0.3366146976370518
median_household_income,33340,0.030090907957323505,0.03009090795732356
median_household_income,33460,1.0,0.0
median_household_income,34980,0.534430651971428,0.5882713155589618
median_household_income,35380,4.9789833785418316e-08,2.0065783800879904e-10
median_household_income,35620,0.015375049801653232,1.1612447837610472e-20
median_household_income,36260,0.9903074586972334,0.007221570074700129
median_household_income,36420,1.2552753029660123e-08,1.4275820669066363e-17
median_household_income,36540,0.9317172811389406,2.8156518073208566e-05
median_household_income,37980,0.03873343865892252,0.0
median_household_income,38060,0.0030538219436780614,0.3325384009407687
median_household_income,38300,0.9979854227274948,2.637882409483381e-12
median_household_income,38860,0.15261083741211073,0.1861908410031512
median_household_income,38900,0.7284386148794104,0.006512798895595678
median_household_income,39300,0.5276272025057688,0.47610545300233714
median_household_income,39340,0.8869927212524628,1.673653507212382e-05
median_household_income,39660,0.9910026258058746,3.8278582171744493e-10
median_household_income,39900,0.9912140246412539,0.037063801421736486
median_household_income,40060,0.3157825190378867,0.9563161627814334
median_household_income,41180,0.04490164006402761,0.0
median_household_income,41620,0.9688921855003805,0.00016326812924135045
median_household_income,41700,0.018113144465166296,5.800897389848278e-05
median_household_income,42660,0.8960287839942673,0.009511186383923015
median_household_income,43580,7.172513442561121e-07,0.04651606967668287
median_household_income,43620,0.9924180793251879,0.13354473958645335
median_household_income,44060,0.29664168259570184,0.03554050582435708
median_household_income,44140,0.49929833932333195,0.5661101129206927
median_household_income,45780,0.00019644205912759018,0.9848095960061991
median_household_income,45820,0.9977803161515042,0.0
median_household_income,46140,0.7821143936280848,3.47950191500736e-09
median_household_income,47260,0.9936543329899035,0.0004592291807946735
median_household_income,48620,0.25561820787527545,0.4732333174875033
median_household_income,49340,3.0289264814020036e-08,3.4657144186526256e-15
mental_health_providers,10740,0.9743515638492474,0.0012788288818602813
mental_health_providers,11260,0.7728365350417713,0.020377354273042464
mental_health_providers,12060,1.0,0.0018460574191895558
mental_health_providers,12260,0.9936425376438793,8.29820499967302e-06
mental_health_providers,12420,7.51955315206082e-08,0.9061589630846598
mental_health_providers,12580,3.5935773890535e-25,0.0009335954095869132
mental_health_providers,12940,0.20425707875069277,0.009197516040386731
mental_health_providers,13740,0.17417445232772605,9.3539463912356e-23
mental_health_providers,13820,7.832183618127429e-06,0.011083245865494402
mental_health_providers,13900,0.019753273024504817,4.4462025643435865e-12
mental_health_providers,14260,0.9941709991341539,0.027662413664513056
mental_health_providers,14460,0.727195691275465,5.221091340563723e-25
mental_health_providers,15540,0.9923868397848182,0.24436832524669144
mental_health_providers,16620,0.04836792006465806,0.00033786460273839365
mental_health_providers,16700,0.0008796898443622656,0.0008796898443622499
mental_health_providers,16740,0.6251337199006041,8.922789411704896e-09
mental_health_providers,16980,0.05991591341587189,0.996973553621843
mental_health_providers,17140,1.0,3.431750603610864e-09
mental_health_providers,17820,0.9946807559775722,3.5823500362635566e-29
mental_health_providers,18140,1.3938294968438414e-29,0.0
mental_health_providers,19100,1.0,0.0
mental_health_providers,19740,0.2933987270505866,5.771629110775989e-05
mental_health_providers,19780,0.9916844709475923,3.48738761900466e-05
mental_health_providers,19820,0.001052722335149208,2.0799233979925806e-05
mental_health_providers,20260,0.8441663506970746,1.1056837477524601e-20
mental_health_providers,22020,1.0,1.0
mental_health_providers,22220,0.08041098163014065,8.295137288189478e-06
mental_health_providers,24340,0.9610149546280887,0.251435165850317
mental_health_providers,24860,0.9700480636472913,8.177789803504745e-06
mental_health_providers,25180,0.11707513867858166,0.9967553236144019
mental_health_providers,26420,0.049424579261645854,0.0013521906704319208
mental_health_providers,26580,0.9894454105221815,0.00070149994612268
mental_health_providers,26900,0.01400156870983727,0.99885514357012
mental_health_providers,28140,0.553080179106181,0.5540062101921459
mental_health_providers,28940,0.0,0.000362394933735526
mental_health_providers,30700,0.9990625934300498,0.03822539587597626
mental_health_providers,30780,4.543081479501754e-27,1.7366285225367227e-15
mental_health_providers,31080,0.9439348406558613,8.103747618467271e-05
mental_health_providers,31140,0.8479439209827231,0.0008886183195457811
mental_health_providers,32820,0.1319372548887479,0.13447455885227966
mental_health_providers,33340,0.0009848691325069416,0.005247029794804881
mental_health_providers,33460,0.8080991231918387,0.005704854703044859
mental_health_providers,34980,0.4809183694981245,0.4881652469150722
mental_health_providers,35380,0.8807070555947776,0.00849843811034368
mental_health_providers,35620,0.10220514292005756,0.0033854808299176946
mental_health_providers,36260,1.3181825108978674e-07,1.3181825108995882e-07
mental_health_providers,36420,0.970119006234646,1.1949812631621894e-10
mental_health_providers,36540,0.0770717333079437,0.998081962987593
mental_health_providers,37980,0.7520540573763723,0.7907190969127411
mental_health_providers,38060,0.9989628913667414,0.1735059081570267
mental_health_providers,38300,0.24989282917018474,0.4724867544794784
mental_health_providers,38860,0.49605743340669384,0.002654934202258323
mental_health_providers,38900,0.6946551287765139,0.0
mental_health_providers,39300,0.38598210877125005,0.01157375672565918
mental_health_providers,39340,0.8005326566330107,0.9831042708624972
mental_health_providers,39660,0.9985592542738763,0.007659869769488223
mental_health_providers,39900,0.9796100661514128,0.0057609947726738045
mental_health_providers,40060,0.4828753247835957,0.0
mental_health_providers,41180,1.0536695938433694e-07,0.00015882856352344478
mental_health_providers,41620,0.0,0.0
mental_health_providers,41700,0.04666276967599948,1.0
mental_health_providers,42660,0.0,0.0016986063650807504
mental_health_providers,43580,0.9225951364270477,4.5823392812699846e-10
mental_health_providers,43620,0.951803376952267,1.515173321098618e-17
mental_health_providers,44060,0.3075813422149535,0.004961950090915007
mental_health_providers,44140,0.41859294576125416,0.0006710355932055838
mental_health_providers,45780,9.455951469111175e-21,2.3663968612446687e-17
mental_health_providers,45820,0.9986589756926456,0.9986578452603924
mental_health_providers,46140,0.9809538403623004,0.9842028251686457
mental_health_providers,47260,0.033855048719613645,9.133129502237719e-29
mental_health_providers,48620,0.8830954805841399,0.8965965661087973
mental_health_providers,49340,2.8180148794726125e-09,1.0
no_time_activity,10740,0.3078433672253197,2.0225399706590213e-30
no_time_activity,11260,0.5349114033876368,0.0069836231014686395
no_time_activity,12060,0.887060488780141,0.08139479140556921
no_time_activity,12260,1.0,6.299845079542505e-29
no_time_activity,12420,0.002453761973112759,0.031442617109015726
no_time_activity,12580,0.9321209552602272,2.7894984879394606e-14
no_time_activity,12940,0.9767508752746107,0.00024318305921871715
no_time_activity,13740,0.4975479067287287,8.627574377036361e-07
no_time_activity,13820,0.0007753890762807056,0.0012654490837959804
no_time_activity,13900,0.09959485243695942,0.00930128333254156
no_time_activity,14260,1.0,0.03594087540338994
no_time_activity,14460,1.0,0.04022791465529919
no_time_activity,15540,0.09616696359856863,0.11207521403210996
no_time_activity,16620,0.9417125190048666,0.022964226691786285
no_time_activity,16700,0.04584414275146445,0.5136618329560565
no_time_activity,16740,0.34737534967211897,0.6385028785574536
no_time_activity,16980,0.15305625313129573,0.34354748099929494
no_time_activity,17140,1.0357993617485921e-05,2.5201443468366173e-26
no_time_activity,17820,0.3200234146631123,0.0
no_time_activity,18140,0.32949002092351254,0.007295917338219458
no_time_activity,19100,0.04740569972749363,0.0029984257484470633
no_time_activity,19740,0.015026654730767924,0.20304087011309996
no_time_activity,19780,0.9940059564686908,3.4627120359233104e-06
no_time_activity,19820,0.6360432796326676,1.0317741904656648e-07
no_time_activity,20260,0.3264403120914087,2.0318848471861637e-30
no_time_activity,22020,0.607034477706464,0.0017926368646990702
no_time_activity,22220,0.9587432301987866,0.9321192152583526
no_time_activity,24340,0.7421962349417673,0.10815085678845676
no_time_activity,24860,0.026615346416130923,0.026615346416130208
no_time_activity,25180,0.9068039024498175,0.03381771183544817
no_time_activity,26420,0.7343551081737246,1.6283493409687126e-24
no_time_activity,26580,0.14914861935584206,1.1203939409655548e-05
no_time_activity,26900,0.33051236726208444,0.01746781833987883
no_time_activity,28140,0.9871240650257952,0.8173649200786286
no_time_activity,28940,0.9236408052465968,0.2743269634855516
no_time_activity,30700,9.08753686422289e-09,0.44634660901196116
no_time_activity,30780,0.5194364100182133,0.033592393054081515
no_time_activity,31080,0.052644764517859134,0.0
no_time_activity,31140,0.5619806623096637,0.7152353808903114
no_time_activity,32820,0.08338589382882539,0.04315665847628343
no_time_activity,33340,0.07120272266008938,0.0010056168070349538
no_time_activity,33460,0.9967605399884325,1.1503223383845745e-13
no_time_activity,34980,0.9767266529014363,0.0
no_time_activity,35380,0.8937835687165812,0.1771796045334712
no_time_activity,35620,0.0003019944377565888,0.05647828671087599
no_time_activity,36260,0.026561804989499227,0.02347105566323398
no_time_activity,36420,0.8180607433358931,0.03844243885167065
no_time_activity,36540,0.6194001714020309,0.06794228390774883
no_time_activity,37980,0.9990692785966147,0.9735904934428619
no_time_activity,38060,0.6373301645320107,0.1388447093532333
no_time_activity,38300,0.271275652459969,0.03550661849136838
no_time_activity,38860,2.1178059594356477e-06,2.1178059594353927e-06
no_time_activity,38900,0.08683170847742083,0.043995996931144504
no_time_activity,39300,5.69139028185218e-17,0.0006249103417569228
no_time_activity,39340,0.9968040109663187,3.5545796236409437e-09
no_time_activity,39660,0.32836400787001085,0.0014637698555171488
no_time_activity,39900,0.6851883229982431,0.015596390262395262
no_time_activity,40060,0.23216972635181105,0.04108927161260285
no_time_activity,41180,1.5372447687063666e-16,0.533385031071194
no_time_activity,41620,0.5343881903870777,0.5237107934641351
no_time_activity,41700,0.5601780409355329,2.8629565992435046e-08
no_time_activity,42660,2.5027713855670477e-05,0.01120232775864356
no_time_activity,43580,0.4881560926145685,0.007023837066713921
no_time_activity,43620,4.008782422368871e-19,0.023942340869258307
no_time_activity,44060,0.42540680068065073,0.09609059281124355
no_time_activity,44140,0.024862154401726396,0.15314758867107048
no_time_activity,45780,0.5528733787207925,0.0
no_time_activity,45820,0.4935929235711936,0.0028452866115608526
no_time_activity,46140,1.1725280779164536e-11,3.2810809354492055e-06
no_time_activity,47260,0.982095050460928,0.0
no_time_activity,48620,0.5116750063463795,5.352923186529441e-11
no_time_activity,49340,7.0583182519449255e-06,7.058318251944414e-06
noise70n,10740,0.00021560480858308663,0.0
noise70n,11260,0.993179268177824,2.4468818787162012e-30
noise70n,12060,1.656430817341819e-29,1.6564308173586385e-29
noise70n,12260,0.9727946896439729,0.994071054218285
noise70n,12420,0.9877014993426763,0.04696921249347161
noise70n,12580,0.9972595646658081,0.01073201840817525
noise70n,12940,0.9932331237856602,0.9930086722345939
noise70n,13740,0.9967004312277938,0.9985744524412089
noise70n,13820,1.0,0.9963971267914367
noise70n,13900,0.05277768081373111,0.0004157585417328341
noise70n,14260,0.5729605296594555,1.4892452488001869e-15
noise70n,14460,0.9950821128797004,0.41961276784519563
noise70n,15540,0.4073662631678545,0.015707850825693953
noise70n,16620,0.3522239437590925,0.0
noise70n,16700,0.009728163417173745,0.783979408893896
noise70n,16740,3.272170906656529e-13,0.997908419517187
noise70n,16980,0.9889605384817906,0.9988307019224942
noise70n,17140,0.0011907150635313936,0.005030982522290254
noise70n,17820,0.9918308968789659,0.4281928154664589
noise70n,18140,0.3771003095258982,0.00045334691274152806
noise70n,19100,1.0,0.00031952801550394716
noise70n,19740,1.0,0.0
noise70n,19780,0.01171733327100185,0.9373468767538808
noise70n,19820,0.6600070633743225,0.0011895288971862047
noise70n,20260,0.9842709818162465,0.98604678627657
noise70n,22020,1.0,1.0
noise70n,22220,0.6460271532254057,1.0
noise70n,24340,0.8646609115495851,1.0
noise70n,24860,2.112210977655429e-17,0.9464958472527668
noise70n,25180,0.9852884033018187,0.0
noise70n,26420,2.21096855327821e-15,8.13080615553344e-14
noise70n,26580,0.9934687854359322,0.9828059670851486
noise70n,26900,1.0,1.0
noise70n,28140,1.0446013886769256e-17,0.9766544587630553
noise70n,28940,0.838394659399786,0.17854493970249324
noise70n,30700,1.0,0.0
noise70n,30780,0.959521703610132,1.0
noise70n,31080,0.9983852336098641,2.0545973183529132e-15
noise70n,31140,1.0,0.998978746214932
noise70n,32820,0.9989305635597496,1.6958907944539028e-16
noise70n,33340,0.9989358278531547,0.997460691059936
noise70n,33460,0.025841847640720273,0.9950597504452295
noise70n,34980,0.9703202907116856,0.2699402049423439
noise70n,35380,0.9743488259883416,0.41392358861032036
noise70n,35620,1.0,0.0
noise70n,36260,0.9678220135169404,3.116948120337579e-26
noise70n,36420,0.8970581540039172,1.1445233994684243e-13
noise70n,36540,0.9988730674131493,2.76025635307698e-30
noise70n,37980,1.0,2.264824459621895e-30
noise70n,38060,0.002413519381851103,0.8820520122227957
noise70n,38300,0.9054241070448816,1.3261249341970912e-07
noise70n,38860,9.14104134035314e-09,0.009590171431705109
noise70n,38900,1.0,0.0008258624511837146
noise70n,39300,1.0,0.9082594035246809
noise70n,39340,1.0,4.788490316897046e-05
noise70n,39660,0.0,0.2312204787063949
noise70n,39900,0.9764567696482979,7.0246737465602185e-09
noise70n,40060,1.0,3.495946652442509e-15
noise70n,41180,0.9925419273901571,0.0
noise70n,41620,1.0,0.0052650701461712125
noise70n,41700,0.9969451790000385,0.9968408923388522
noise70n,42660,1.0,0.4373151654225769
noise70n,43580,0.9990656753344246,0.0
noise70n,43620,0.9951374023872224,2.026527331968676e-30
noise70n,44060,0.913692734725202,2.4151812837487257e-09
noise70n,44140,1.0,0.4958524492395899
noise70n,45780,1.0,2.7514724666799362e-14
noise70n,45820,0.9987121986092632,0.9891149711167309
noise70n,46140,1.0,0.5796304202903328
noise70n,47260,0.6904220545334736,0.6983173664127369
noise70n,48620,0.8263605291534949,0.7635252405376812
noise70n,49340,1.0,0.5486443976738796
noise80n,10740,0.976783247249152,1.7613003026022657e-10
noise80n,11260,4.463170921970437e-08,0.0
noise80n,12060,0.44011567632903587,7.995623694508267e-27
noise80n,12260,0.5979555199435354,4.830552903345472e-19
noise80n,12420,1.0,0.0
noise80n,12580,0.9258995129525782,0.0017236722651703766
noise80n,12940,0.506817062978663,0.002898655142226966
noise80n,13740,0.18897438982951437,0.007018942086261084
noise80n,13820,0.4375369088905319,0.4326961355196031
noise80n,13900,0.16750768241870817,6.840744268538198e-06
noise80n,14260,1.0,0.00010235659042932374
noise80n,14460,1.0,0.0057803678584867
noise80n,15540,0.9606879165069855,0.08716649252367559
noise80n,16620,1.3670356746092873e-24,0.0
noise80n,16700,0.00473924963808096,0.019635120899582185
noise80n,16740,0.9986014487119096,7.943967512454697e-09
noise80n,16980,0.9984731788287489,0.0
noise80n,17140,0.21166247040845254,1.0
noise80n,17820,1.0,1.0
noise80n,18140,0.520365340384831,0.0003621344810420816
noise80n,19100,0.9936688281996471,0.0
noise80n,19740,0.9923086849987671,0.31526028099407455
noise80n,19780,1.387891430787838e-12,0.18782687860899328
noise80n,19820,0.9784288355859151,3.907118124184832e-24
noise80n,20260,0.9933049351444382,3.511435483002123e-30
noise80n,22020,0.9990455136675193,1.0
noise80n,22220,1.0,0.785053670798695
noise80n,24340,0.20278121167629742,0.12155740035265977
noise80n,24860,1.0,0.9989348700574602
noise80n,25180,1.0,0.2534682586894527
noise80n,26420,0.8869850120807461,4.080192358642647e-30
noise80n,26580,0.7578111387691142,0.0
noise80n,26900,0.9481987959592911,0.3139331399974852
noise80n,28140,0.9268355598990887,0.0
noise80n,28940,0.037795168357662515,0.012048569737621693
noise80n,30700,0.0001612742582029801,0.029929418998795306
noise80n,30780,1.9611081641888974e-06,0.005952472941110657
noise80n,31080,1.0,7.538740915651808e-14
noise80n,31140,0.970858414073635,0.9286405472542777
noise80n,32820,0.25312245960196755,0.0027188809110017175
noise80n,33340,0.18636453203978248,0.403808268881693
noise80n,33460,1.0,0.09863139386138109
noise80n,34980,0.8418320734714435,0.6969194974115962
noise80n,35380,0.37577024586113345,0.4256007061650342
noise80n,35620,0.9710463561881172,0.008985721077224354
noise80n,36260,0.3112075669207861,0.736906998797638
noise80n,36420,0.7278773722091778,0.7529091794589008
noise80n,36540,0.9787985593465498,0.0060956144995276745
noise80n,37980,1.0,0.7594783690719509
noise80n,38060,0.9544994831952546,0.09818283477061568
noise80n,38300,0.9905642426203473,0.0
noise80n,38860,0.1633962644580958,0.001650531526518865
noise80n,38900,0.9935224626233315,0.31931984635341415
noise80n,39300,0.9152569701158451,0.8123053669124716
noise80n,39340,0.794385983704542,0.7650081909864628
noise80n,39660,0.8668035189438713,0.003969409817145811
noise80n,39900,0.9978240762285189,0.149550796327083
noise80n,40060,1.0,0.013214949277762069
noise80n,41180,0.14220489337011422,0.9990550943347312
noise80n,41620,1.0,0.0
noise80n,41700,0.04142672080471158,0.0
noise80n,42660,0.03835722191181312,0.0
noise80n,43580,0.3716475774473129,0.3604877512985754
noise80n,43620,0.9958241161973576,0.9935708396367036
noise80n,44060,0.9988476073573227,6.648205296213055e-06
noise80n,44140,0.998700906278823,0.0
noise80n,45780,2.0957673591822957e-06,1.0
noise80n,45820,0.9625651471997799,9.410361204893222e-27
noise80n,46140,0.9305243096507017,0.009853935463802121
noise80n,47260,0.9951322991166343,0.0
noise80n,48620,0.9901826975316113,0.0
noise80n,49340,0.9526545124646552,0.01894632802839963
noise90n,10740,0.995442406438669,0.0
noise90n,11260,1.2483140185544573e-10,1.095055129345526e-06
noise90n,12060,0.19645886901915288,2.778404270273089e-05
noise90n,12260,0.20367589055003182,0.31498960488474537
noise90n,12420,0.4428197102123821,0.0
noise90n,12580,0.978296967105712,1.5265726951668933e-10
noise90n,12940,0.24830869958640117,3.609809266576481e-06
noise90n,13740,0.9988050851408464,0.0
noise90n,13820,0.002903123437911783,0.0
noise90n,13900,0.20379088585652794,0.0
noise90n,14260,1.0,0.0
noise90n,14460,0.1405883447515559,0.1578980197645833
noise90n,15540,0.4201233036716734,1.9714671832037353e-09
noise90n,16620,3.1476720649930274e-11,0.01699188209109342
noise90n,16700,0.15234523011699197,0.00023985195368401088
noise90n,16740,0.9924042343231703,0.69298307605732
noise90n,16980,0.998339934622439,0.558856606012111
noise90n,17140,0.9721405406291167,0.9550662209033459
noise90n,17820,0.08129438214658419,0.0
noise90n,18140,0.8565845849076469,1.3933722987729737e-20
noise90n,19100,0.029526010858636365,0.0
noise90n,19740,0.004016380381752138,0.0
noise90n,19780,0.9838968413838831,1.4432966458851576e-10
noise90n,19820,0.07138704369196391,0.18213885833718663
noise90n,20260,0.7907749975325998,0.0006387112969404039
noise90n,22020,2.8774163248969954e-25,0.9927523431331686
noise90n,22220,0.9978122558694905,0.013883848902826311
noise90n,24340,0.0,0.05083709000293379
noise90n,24860,0.9924802320098554,0.9659475294043331
noise90n,25180,1.0,0.0010401908445535253
noise90n,26420,0.7990957297101755,1.9230990710392477e-20
noise90n,26580,0.5360842966523592,0.0003322257535194474
noise90n,26900,0.8642290548636401,0.0
noise90n,28140,0.9966819352244465,0.0
noise90n,28940,1.0,0.057122573501682254
noise90n,30700,0.6745587789334291,0.984240401289345
noise90n,30780,0.9715390887607205,0.0031130584974126112
noise90n,31080,0.0857312899531576,1.3775358551755921e-06
noise90n,31140,0.385842287755978,8.258292757523561e-15
noise90n,32820,0.34874580899354646,0.28189015629934705
noise90n,33340,0.012251625990297393,0.4535767470352233
noise90n,33460,0.20352065915039058,0.0
noise90n,34980,0.9863932174069188,1.315082418448594e-26
noise90n,35380,0.5356237001401527,0.0006436160141878855
noise90n,35620,0.016341653396032083,0.05425654337750446
noise90n,36260,0.03609602082126819,0.03548094455429524
noise90n,36420,0.6320065093958832,0.0
noise90n,36540,0.9808072920545615,1.0
noise90n,37980,0.09550777987257358,0.8794660478454976
noise90n,38060,0.9887087648126961,2.1472593802469342e-07
noise90n,38300,0.0283286658703515,0.044691298937769894
noise90n,38860,0.9990681512987845,1.0
noise90n,38900,0.41390899491762273,0.0
noise90n,39300,0.9235579647981791,0.0
noise90n,39340,0.005657235904173608,1.0253498643780545e-18
noise90n,39660,0.9850110880688486,1.352148874284467e-07
noise90n,39900,0.26306527207392943,0.005075844016177729
noise90n,40060,0.9399135880041333,0.002720363802523756
noise90n,41180,0.0011116430043124578,1.0857783948521307e-10
noise90n,41620,0.9655803657749551,0.0
noise90n,41700,0.010676482360161253,0.8805732546525806
noise90n,42660,0.9369638017993683,0.2583126338916075
noise90n,43580,0.9901661346361115,0.01004083970704767
noise90n,43620,0.9349126410245019,0.9256455606026109
noise90n,44060,0.9364045751203303,2.4483316422871984e-11
noise90n,44140,0.2609261561311169,0.26116819164895066
noise90n,45780,0.003151818065021959,5.183269707233018e-18
noise90n,45820,0.9990853562258221,0.9990867588475145
noise90n,46140,0.008719182959070433,0.014658725982064387
noise90n,47260,0.9343144492760748,0.11297379152654585
noise90n,48620,0.44628534508840506,0.0
noise90n,49340,0.920414969111554,0.0
obe_dia,10740,0.9936337164441481,0.0
obe_dia,11260,1.5231133296139603e-10,3.8406696372925664e-05
obe_dia,12060,0.14279265258995832,0.3780390479200872
obe_dia,12260,0.2307152865059967,0.014046814628460899
obe_dia,12420,0.9760991060449102,0.4201063780358159
obe_dia,12580,0.10196874880333767,0.009427144086100564
obe_dia,12940,0.14896670320886418,0.12366567632504782
obe_dia,13740,0.9987915180165315,0.0
obe_dia,13820,2.7440299574601683e-09,9.034233027991989e-06
obe_dia,13900,0.20374224765365623,0.0
obe_dia,14260,1.0,0.0
obe_dia,14460,2.1872885884845575e-28,9.921858226536695e-26
obe_dia,15540,0.41626539037442234,0.7065520581585074
obe_dia,16620,5.01560911699202e-10,0.08002361728775476
obe_dia,16700,0.13647589683322092,0.0
obe_dia,16740,0.9909989576330298,0.6032852772903732
obe_dia,16980,0.9983735392839467,0.0
obe_dia,17140,0.9892716464750114,0.9577365466632365
obe_dia,17820,0.08112995194383349,0.9988892335451248
obe_dia,18140,0.8313447909630732,2.1819602971344265e-18
obe_dia,19100,0.3329180622384921,0.3035561123909256
obe_dia,19740,4.8571734751652496e-09,0.0
obe_dia,19780,0.9813605921038508,0.0
obe_dia,19820,0.17280236201783955,0.1212804185021431
obe_dia,20260,0.7978983853063043,0.0007544425453534251
obe_dia,22020,3.4276070399584437e-25,0.9927231241017686
obe_dia,22220,0.997793370911194,2.4188240455686345e-24
obe_dia,24340,0.0,2.3768348101540172e-26
obe_dia,24860,0.9927577075911601,0.9708408379385906
obe_dia,25180,1.0,0.0015495816329283846
obe_dia,26420,1.0,1.0
obe_dia,26580,0.41672994233664423,0.0
obe_dia,26900,0.9329375572697929,3.926909127114737e-15
obe_dia,28140,0.9967006336444486,0.0
obe_dia,28940,1.0,0.09620171588118209
obe_dia,30700,0.671685746312725,0.984684901487699
obe_dia,30780,0.9802369625235063,0.8963553954558097
obe_dia,31080,0.974343927472762,0.2957077697578494
obe_dia,31140,0.3949447716873434,0.0
obe_dia,32820,0.32237619093927566,0.0
obe_dia,33340,0.0051578112834258375,0.5820898007929823
obe_dia,33460,0.09358190601059985,1.8890426076812357e-06
obe_dia,34980,0.36799525430964497,0.00619291706662755
obe_dia,35380,0.5393215443006029,2.4671046569497927e-05
obe_dia,35620,0.9760760268760164,0.055548695263006646
obe_dia,36260,0.00023909020846174596,0.5311810721869452
obe_dia,36420,0.6295024212914488,0.0
obe_dia,36540,0.9819106856096632,1.0
obe_dia,37980,0.9802232629644838,0.7907184667679469
obe_dia,38060,0.7743313028979832,1.8447725966093827e-26
obe_dia,38300,0.37557323368081763,0.01539795218110633
obe_dia,38860,0.9990454629847594,8.334545318569334e-13
obe_dia,38900,0.9674985185701006,0.0
obe_dia,39300,0.9209294574040541,0.0
obe_dia,39340,0.0007010927695013249,0.03495795239721903
obe_dia,39660,0.9854542725118358,1.2891894973537015e-07
obe_dia,39900,0.042429652518173676,1.7144804559711396e-05
obe_dia,40060,0.9565890967266221,1.4257668001696676e-11
obe_dia,41180,0.005309619065726113,0.0003337677346569966
obe_dia,41620,0.959802126830636,0.0
obe_dia,41700,0.9299024160014807,0.967925949218927
obe_dia,42660,0.9227477011224392,0.42362705711709525
obe_dia,43580,0.9900979892392654,0.010024435258410519
obe_dia,43620,0.9346051179206916,0.001004038541243197
obe_dia,44060,0.936711521344877,5.5817491517393424e-08
obe_dia,44140,0.26017260886475463,0.2602721714671865
obe_dia,45780,0.9247030411494195,1.815057138929332e-14
obe_dia,45820,0.999086782887355,0.9990876446886546
obe_dia,46140,0.00782651967838702,0.018164418738514033
obe_dia,47260,0.9185698951382514,0.0
obe_dia,48620,0.4402243048727069,6.948640036443935e-05
obe_dia,49340,0.9207167197977808,0.18358245614427965
smo_dia,10740,0.9942697045302441,0.0
smo_dia,11260,1.5715826999145106e-10,0.7940083773175948
smo_dia,12060,0.011829279941322891,0.646142021436097
smo_dia,12260,0.1845270073836609,0.012963582863364662
smo_dia,12420,0.21090078490002034,0.16284181936188669
smo_dia,12580,0.2345491345477061,0.09611676288738102
smo_dia,12940,0.2018000854564539,0.1191850570764002
smo_dia,13740,0.9987713832042266,0.0
smo_dia,13820,5.7707266401114114e-30,0.4755690529404146
smo_dia,13900,0.20383341531083737,0.0
smo_dia,14260,1.0,0.0
smo_dia,14460,0.5946347491223829,0.09242240686747566
smo_dia,15540,0.4194291743915935,0.7033236502512016
smo_dia,16620,3.4744175873259567e-14,0.10164375430355632
smo_dia,16700,0.14215209827790987,3.563337464969929e-17
smo_dia,16740,0.9908221920939106,0.5829352981344655
smo_dia,16980,0.3623378292724925,0.0
smo_dia,17140,0.9499916176168809,0.8934315711671654
smo_dia,17820,0.05693984692568919,0.9988460086885452
smo_dia,18140,0.837520861966905,1.3687918991320202e-11
smo_dia,19100,0.17163311878452725,0.03197963191307825
smo_dia,19740,0.03429645015950082,0.0
smo_dia,19780,0.9892606429465737,1.231847239674176e-06
smo_dia,19820,0.04317461547243723,0.04317461547243431
