cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_pop_beta,ln_pop_p,ln_pop_CI_lower,ln_pop_CI_upper
31140.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.07740758134609926,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
32820.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.05808467077631363,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
33340.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.5154716112620381,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
33460.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.877166265344993,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
34980.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.35846566910822375,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
35380.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.3008070870157855,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
35620.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.7750305474335466,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
36260.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.386028834736198,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
36420.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.14734751961834647,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
36540.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.2525568225612478,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
37980.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.49117139981547453,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38060.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,1.3224649056411728,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38300.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.6103313465495148,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38860.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.3870340013434568,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38900.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.712560222644214,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39300.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.6137935036622952,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39340.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.7554452767530577,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39660.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.3816683403096164,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39900.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.9068021153278902,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
40060.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.1493109294702606,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
41180.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.8427078482896917,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
41620.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.4142860548049807,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
41700.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.7175260629922064,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
42660.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.5961787207929792,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
43580.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.0531049319716796,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
43620.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.33015653229624675,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
44060.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.002388124444490103,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
44140.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.5923168099218188,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
45780.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.8810057356089764,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
45820.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.39640080867526883,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
46140.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.20801334229690482,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
47260.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.07001363581152376,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
48620.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.12282881366541254,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
49340.0,2020.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.6258987113063625,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
10740.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.6698426693469557,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
11260.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,1.5492799985906807,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12060.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.8845097317154327,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12260.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.21615792307622783,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12420.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.3111751705552326,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12580.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.2615353183851834,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12940.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.14288111908701673,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
13740.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.4657763602630425,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
13820.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.19916540168393482,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
13900.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.02090623414904691,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
14260.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.95804718776394,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
14460.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.37074375536937865,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
15540.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.0593662231755694,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16620.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.0645986152861333,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16700.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.20812342366689407,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16740.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.4277111588070852,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16980.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.926348242550139,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
17140.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.23773606052376195,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
17820.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.41599307613039116,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
18140.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.25242915492343165,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19100.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.9380334049643189,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19740.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.9888286249992309,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19780.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.1649644421300014,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19820.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.29639453331635046,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
20260.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.8925681369606,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
22020.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.25111618603664176,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
22220.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.46429491645348975,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
24340.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.005556752552783095,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
24860.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.39773184607201983,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
25180.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.422493087117756,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
26420.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.8453615816986311,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
26580.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.5525713005009845,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
26900.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.13703453289737588,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
28140.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.6946106228807931,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
28940.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.08968570404018017,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
30700.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.7006139166829151,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
30780.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.04061145855907178,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
31080.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.5079599969780197,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
31140.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.07536074699455853,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
32820.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.03746038862533396,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
33340.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.48563548230167974,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
33460.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.8891344323121668,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
34980.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.4428269639747544,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
35380.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.30463217587889524,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
35620.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.7947903478654226,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
36260.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.4962138126988798,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
36420.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.14441479914118815,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
36540.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.32259218166139725,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
37980.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.5012291216790423,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38060.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,1.3775716000778147,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38300.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.6599164936135651,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38860.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.2924064194988265,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
38900.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.7650356993118237,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39300.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.5330531226146427,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39340.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.9308483720023037,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39660.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.624979008687383,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
39900.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.8294124419918472,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
40060.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.1665740701454208,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
41180.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.9189587229999301,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
41620.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.2853196471389321,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
41700.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.6183299000738458,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
42660.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.5602255712807462,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
43580.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.9254182608171586,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
43620.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.1702064811777877,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
44060.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.08707320985925193,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
44140.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.469200577852673,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
45780.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.9987666742451449,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
45820.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.43312361495440577,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
46140.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.20524829089556995,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
47260.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.05611113154769498,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
48620.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.12441218355305494,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
49340.0,2021.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.6443347353008875,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
10740.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.6460560238727808,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
11260.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,1.6873441380118948,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12060.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.895014763512922,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12260.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.11101462665773987,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12420.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.30760336041398517,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12580.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.2424830392725088,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
12940.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.32624282692237294,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
13740.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.5236944169894038,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
13820.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.17617033914242164,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
13900.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.05361665516380043,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
14260.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,1.0511859530896945,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
14460.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.3609970604560715,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
15540.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.8831667852175791,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16620.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.0289974295612385,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16700.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.0032569404317630557,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16740.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.48863665204930484,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
16980.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.980934565683194,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
17140.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.2696333177560817,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
17820.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.3999308348373276,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
18140.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.3260354267713961,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19100.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.951899841207636,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19740.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.9131409715157588,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19780.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.11160625654542145,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
19820.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.2970718181107461,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
20260.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.8630740909986443,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
22020.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.24642210793050445,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
22220.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.5598192575970753,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
24340.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.032192932194657686,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
24860.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.15099742800271976,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
25180.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-1.4905343176208685,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
26420.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.9563664724783099,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
26580.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.5275018588186828,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
26900.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.0994802388830589,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
28140.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.6871568431776574,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
28940.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.16955996377464366,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
30700.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.7685851736398437,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
30780.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.12972450393272972,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
31080.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.48015244885024977,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
31140.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.09184513774810554,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
32820.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.07342353932409829,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
33340.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.5118190728747773,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
33460.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.9040961830864234,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
34980.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,0.451517969456507,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
35380.0,2022.0,excessive_drinking,0.08213124396267325,0.002,0.08213124396267325,0.001,0,-0.23138326834328993,0.8821181822704399,5.981609165239657e-202,0.8394160524167849,0.924820312124095
