Year,cbsacode,population,adult_smoking,adult_obesity,excessive_drinking,diabetes_prevalence,some_college,unemployment,children_single_parent,mental_health_providers,median_household_income,driving_alone_to_work,sti,Sample_Size,gdp,Park_Area_Acres,Weighted_RESP,noise70n,noise80n,noise90n,smo_obe_dia,smo_obe,smo_dia,obe_dia,depressed,no_time_activity
2011,36500.0,250979.0,37831.319565000005,53545.867692,32981.15039000001,15714.548127,44969.0,9885.0,16855.0,118.0,62146.0,88307.0,305.1,100.0,9999510.0,8409.030847,0.379615337,1286.5482279608148,152.65221579820624,6.3954861976375135,-0.8168540642891443,-0.6704914247204141,-0.665518817648804,-0.6648698908318152,55215.38,35036.0
2011,36540.0,663703.0,101466.913082,135545.113571,97528.95436,37220.872217,138161.0,17418.0,50576.00000000001,296.0,117062.0,273332.0,796.2,1013.0,50227641.0,17485.45813,0.23260694,6602.551028932999,1250.2119531031667,99.08150390170692,-0.39914867854720626,-0.29094705147205163,-0.3316016468833023,-0.3550947484161159,110388.09194580454,152764.0
2011,37980.0,3335838.0,580191.3824150001,720091.8292660001,455755.690017,251431.668244,553126.0,148074.0,339616.0,1632.0,308279.0,988449.0,2488.3,858.0,352201950.0,317246.9417,0.275661828,52097.55636802441,6373.783461232231,1051.209842560948,2.9488954660499473,2.4942755101772467,2.502350093845002,2.2271854558432267,561789.7217153846,1080395.0
2011,38060.0,4023132.0,526467.0535200001,675632.718684,511842.9686999999,216436.455336,690163.0,163898.0,332201.0,1159.0,56511.0,1332520.0,339.0,295.0,186346485.0,3837435.036,0.240054196,41185.99899483001,8107.482099798343,47.17327434851273,2.555648285462967,2.2275217868039983,2.117032522669171,1.9159262730583773,676288.4892000001,593744.0
2011,38300.0,1218494.0,206914.903128,264499.711074,199106.793576,92721.30093,230314.0,44113.0,80715.0,971.0,48778.0,410840.0,428.2,269.0,124716212.0,264164.2449,0.232810019,19426.565909894063,1804.9540651592663,254.9687339820408,0.3803823530857332,0.32297768444901,0.343702136799476,0.26520122408958136,243942.4988,490947.0
2011,38860.0,480435.0,66092.31084,84225.521712,72035.73585600001,29084.349072,83864.0,18725.0,28639.0,404.0,108679.0,193347.0,372.9,867.0,25316697.0,8747.842498,0.200776762,2213.2650311045813,130.44536623556144,15.828257724961256,-0.6223527937285536,-0.5143654085385069,-0.4937727001115861,-0.5162775790311281,109490.6377785467,72567.0
2011,38900.0,2082318.0,263511.474538,392076.7146619999,266300.776128,116982.428329,428175.0,115799.0,130129.0,1150.0,242004.0,698268.0,1126.0,696.0,115381532.0,2421076.865,0.332476381,19548.34705536791,2467.498602040655,170.79120513258692,0.874393826736414,0.7789671602034067,0.6722102266890427,0.6906659750369565,475041.6586456897,269830.0
2011,39300.0,1470800.0,233548.953172,293570.928165,221789.473454,102706.918681,235624.0,89008.0,112822.0,824.0,237388.00000000003,570047.0,951.3,1835.0,71180467.0,66760.55537,0.205755533,12096.900223916096,741.5088997960281,61.76222413066057,0.5508523911697468,0.4704576150657395,0.4895049835517454,0.389525039531471,315995.64908991824,316590.0
2011,39340.0,545307.0,21365.12826,86172.683982,14599.504311,19940.786376,90085.0,13815.0,18154.0,264.0,59701.0,157906.0,97.6,353.0,16954435.0,3638.097149,0.176129694,5645.312937202721,1893.0059526124428,40.67347820960544,-0.7804904518569272,-0.6520140651373578,-0.691793229894136,-0.5682100326904432,120076.6014,48055.0
2011,39580.0,897214.0,100373.124608,176313.31756800003,92448.93056,51507.261312,211059.0,37751.0,56476.0,443.0,65487.0,337086.0,364.8,90.0,56054386.0,43589.79804,0.342047978,7520.313037014395,667.36783254554,26.13386876751436,-0.25813794093697434,-0.20606731898192446,-0.24733586164048912,-0.17901054261922825,147501.98160000003,165894.0
2011,39660.0,100850.0,16987.9808,19642.3528,13499.3776,5687.94,17317.0,2594.0,8458.0,37.0,46887.0,39192.0,431.3,124.0,5249637.0,8174.957238,0.183430033,1061.3481791727952,14.77015126935959,2.2123093915235827,-0.9811033496482141,-0.8100761375277156,-0.7932060670981603,-0.7999175434167705,19685.92,24183.0
2011,39900.0,414820.0,63661.59576000001,67738.44671999999,66797.63496,21011.46264,66423.0,25979.0,31071.0,189.0,57354.99999999999,154435.0,328.4,299.0,22073323.0,26858.31301,0.202329148,4545.690602049323,511.4444799424036,1.3454144750971204,-0.6983250614643427,-0.5578045589466428,-0.5510595478999687,-0.6015838008144127,75829.096,60662.0
2011,40140.0,4143113.0,474601.111866,800466.592356,487414.858698,231297.350742,559512.0,236545.0,352744.0,869.0,112358.0,1239334.0,662.6,269.0,128242802.0,1878215.292,0.215335063,66786.96635946438,21548.263491425525,218.91494435617676,2.7170247729859005,2.3335386865537906,2.0437842807497817,2.277717953927141,490923.4661137547,586094.0
2011,40860.0,63014.0,10412.43336,12811.37634,9136.39986,4134.34854,7866.0,2970.0,3965.999999999999,28.0,47147.0,24588.0,217.9,153.0,2525939.0,659.1791733,0.187537806,29.460724197459506,4.175547618680581,1.8846580840720435,-1.0180039332018167,-0.8457363137974195,-0.8236036513918354,-0.8242618706972102,13686.6408,10711.0
2011,40900.0,1400949.0,165281.161122,277547.610186,175676.202702,87318.349272,256873.0,77964.0,119138.0,604.0,56882.0,456259.0,499.1,110.0,99558297.0,236683.3506,0.292572955,41395.73116788029,12214.78912551853,353.38946369718536,0.2686653326767677,0.21919747756023067,0.17846529218505386,0.26029698377558647,215886.24089999998,266270.0
2011,41180.0,1348995.0,214632.780555,308910.499266,206564.863857,99358.917888,251770.00000000003,65031.0,127881.0,331.0,91775.0,509618.0,1731.0000000000002,252.0,143436430.0,78780.67265,0.264890306,20154.2488024052,3468.876828158172,248.6262044459522,0.5122781152898369,0.44370065969356026,0.40894489159918035,0.4022068990091987,280186.26149999996,540995.0
2011,41620.0,1093324.0,96050.776218,184725.62101100004,97495.009521,53547.87182400001,214838.0,37142.0,64846.0,724.0,121035.0,394651.0,479.9,1122.0,66039322.0,10869.05833,0.278816014,9708.835653884851,1956.774813185786,52.39034274911184,-0.2441913017238455,-0.2015468383984409,-0.2485140121524357,-0.14824844364828457,252357.40126666662,130090.0
2011,41700.0,1651448.0,209271.49056,304394.89536,236619.46944,96312.44736,262032.00000000003,52047.0,159725.0,684.0,45794.0,551957.0,552.3,195.0,89404113.0,80175.81478,0.202910436,26187.4777514678,5340.4308176224395,193.42429761107087,0.47513116491074664,0.41690959917271725,0.373230739466456,0.373712210126854,284214.2008,335232.0
2011,41740.0,3053793.0,321753.73806600005,502306.1953979999,400456.091262,164349.031674,579978.0,151299.0,205676.99999999997,2042.0,62820.0,1059494.0,478.9,210.0,172673079.0,548909.4649,0.275573475,78968.55788719754,23432.33122568927,186.50471153155033,1.4578358626383854,1.2025825960187142,1.1478328534732096,1.220431412567422,421118.0547,367419.0
2011,41860.0,2532756.0,246905.14329599997,416026.389714,349608.439088,141907.948188,498207.00000000006,135559.0,163267.0,1979.0,148686.0,788043.0,848.9,163.0,329132010.0,239835.7473,0.226842395,123020.24713890544,36088.835813754136,593.7986492952874,0.9988508887887102,0.7781957185319106,0.7726090959054461,0.8956393219381326,323487.3255312883,520208.0
2011,41940.0,1784642.0,136268.12455200002,272536.24910400005,184838.941224,99840.012048,398084.0,96379.0,95287.0,1067.0,88525.0,628098.0,320.2,101.0,183106308.0,83045.57787,0.218702937,60631.568604436645,14926.894771871766,168.34710171017392,0.24752946759946987,0.11631202644775548,0.16333764553189015,0.32633447287609174,200415.2966,217644.0
2011,42140.0,147532.0,20707.739052,15092.081004,16262.009764000002,4679.715040000001,20509.0,4823.0,10138.0,42.0,55000.0,52244.00000000001,293.9,145.0,6104558.0,1551489.678,0.11497716,496.8447803029695,21.62949071221731,3.1133878139765105,-0.9845927960324299,-0.8081385123769547,-0.787599194101288,-0.8159701509229693,23752.652000000002,13662.0
2011,42420.0,36865.0,5549.988885000001,8587.296235,3037.30735,2788.8003850000005,4737.0,1017.0,3321.0,18.0,41774.0,13884.0,213.4,162.0,1481862.0,3562.314015,0.2,280.5278327118293,52.31665924761781,3.0847329050141306,-1.0448128113883144,-0.8703133427250703,-0.8472898836353578,-0.8416791445113353,7649.4875,7271.0
2011,42580.0,192747.0,33736.89290400001,44117.475336,26409.422952,17097.429888000002,20222.0,7322.999999999999,13827.0,34.0,47727.0,65543.0,348.9,189.0,8888999.0,17878.81485,0.20471174,400.8024098752077,13.57644087760632,2.0018476829041942,-0.8372059206658556,-0.7039107121636738,-0.6700132557101988,-0.6768097191189458,28738.577700000005,40152.0
2011,42660.0,3407848.0,408570.69221600005,654705.49796,454366.4341490001,194340.287256,734710.0,163563.0,203069.0,1786.0000000000002,194930.0,1170315.0,1051.7,1033.0,250181331.0,2146386.193,0.332795041,33882.172635586205,4767.8639416461465,131.11515077980914,2.10272920078355,1.808219486129013,1.6073854552941216,1.7348784366191785,659182.0510187802,466057.0
2011,43580.0,20651.0,3234.690036,4760.220708,2584.926972,1214.7744239999995,2444.0,562.0,1681.0000000000002,1.0,43813.0,7727.0,173.49999999999997,136.0,7105171.0,2414.367421,0.2,1029.2512097548745,60.01351933836434,5.348891961764176,-1.0654743618306832,-0.8859508304830092,-0.8643000470780339,-0.8596391875775575,3700.6592000000005,27823.0
2011,43620.0,183048.0,27369.886104000005,39179.227824,25980.551784,9725.34024,33650.0,4839.0,12716.0,69.0,55138.00000000001,81766.0,433.1,149.0,16077490.0,3789.371501,0.197259029,1742.2192597583676,174.311839753475,6.1595827484470576,-0.8993990801302411,-0.7348076797882297,-0.7354817587377648,-0.7327846799637473,35273.3496,41114.0
2011,43900.0,286822.0,48137.909904,65051.2296,25803.654407999995,22984.767792,40069.0,16973.0,22771.0,13.0,45000.0,100802.0,568.1,103.0,11762469.0,7888.170104,0.376679637,1677.5738034347114,222.9189918481012,21.31508691377174,-0.73335085868338,-0.6128670070123835,-0.5881801075124677,-0.595288888567621,40470.5842,65459.0
2011,44060.0,468684.0,74509.507584,97546.263552,61551.332352,28435.995648,85347.0,21093.0,30999.0,183.0,48269.0,160820.0,373.0,259.0,19913229.0,116702.0952,0.304483591,2463.4773024464284,298.41554659196447,29.52659979911632,-0.5802404072096548,-0.4587997597284242,-0.47105617742513245,-0.4913917487539351,92237.0112,75425.0
2011,44140.0,471081.0,73060.89445200001,98614.212216,67302.400308,35270.776632,64621.0,21947.0,46495.0,164.0,48482.0,170534.0,523.4,411.0,19111716.0,18073.28292,0.21451354,4959.500775227836,673.21517532674,21.692408038547665,-0.5478167547863205,-0.4610801984885598,-0.4336774308025966,-0.4471038444684465,90117.7953,90663.0
2011,45780.0,463493.0,86289.418796,109629.99929,67546.225369,37840.032013,74542.0,26859.0,46488.0,217.0,41291.0,173392.0,534.9,120.0,29379042.0,7075.15429,0.201065168,5464.017438980761,748.7981549755327,109.41496289523796,-0.48119868139023064,-0.3952487761043786,-0.3759401706926348,-0.40745321939693874,83845.8837,119210.0
2011,45820.0,176255.0,25682.997325,40720.19265,17698.645825,12641.889875000004,28177.0,6042.000000000001,16236.0,33.0,48332.0,70265.0,421.3,283.0,9728178.0,2688.897811,0.266274621,1540.3611694225865,109.30309571905516,9.307087753565796,-0.886406811859315,-0.7368188187443435,-0.7229213098781228,-0.7115342195962273,35145.247,42774.0
2011,45940.0,366222.0,41788.859976,67765.71888,44894.788758,24565.073094,65956.0,15841.0,26126.999999999996,306.0,72883.0,123848.0,334.9,84.0,25917911.0,16593.95832,0.294721352,3417.117987692443,201.41101210421317,46.747600923849674,-0.7370454391051074,-0.6271227154270601,-0.598613483860565,-0.5797013768951513,41053.4862,65351.0
2011,46060.0,1020200.0,135194.86359999998,183646.202,126598.6584,60954.9096,163220.0,40536.0,82043.0,469.0,46653.0,325832.0,367.8,167.0,35362331.0,147226.3229,0.195599728,4369.622064734982,646.3248641218044,15.849149615690418,-0.10767235203264275,-0.07972648592436603,-0.07886657227027645,-0.10509979009072112,180371.36,143116.0
2011,46140.0,601961.0,104681.0179,121608.16121999998,68154.02442,42763.309440000005,102830.0,19329.0,49340.0,80.0,46857.0,229181.0,541.9,435.0,42008713.0,15836.64048,0.301937759,7864.949017098272,620.7036817777807,47.29240214936061,-0.3877110333255937,-0.3109552331611717,-0.28736991257223554,-0.35126057753209755,130083.77209999999,204818.0
2011,46520.0,907574.0,112268.718948,146867.254976,125684.477816,59311.77604800001,177921.0,25498.0,53247.0,227.00000000000003,70010.0,290622.0,526.9,389.0,52631030.0,62940.81383,0.110807453,0.0,0.0,0.0,-0.24035344724290075,-0.2321489378946213,-0.16167585678906318,-0.19489447907878457,86491.80219999999,139975.0
2011,47900.0,2633797.0,288192.47727000003,492557.93022,276778.27529,176708.72169,535717.0,100355.0,214526.0,2418.0,302581.0,802435.0,2196.0,1085.0,316353831.0,179522.5137,0.29818393,44516.477369066815,6755.388980293877,273.0713150434997,1.4157324760123176,1.0750054339876345,1.1172841737295645,1.2752088196673297,379788.1869821198,811369.0
2011,48620.0,490864.0,74430.69004799999,104131.398096,47592.700848,33279.106607999995,82815.0,21187.0,41132.0,56.0,49518.0,193403.0,496.19999999999993,612.0,28202474.0,10427.74664,0.313955823,5302.334212028514,361.13127286698654,60.846898254142886,-0.5444932163185674,-0.4447790641339035,-0.4415638129215562,-0.44737869225866184,87815.5696,110132.0
2011,49340.0,803701.0,123419.540364,149208.69805200002,122191.485236,50350.260248000006,139705.0,37408.0,51124.99999999999,447.0,66389.0,318623.0,206.2,468.0,36014006.0,52331.85294,0.206128427,6650.566989683311,1171.7164800987373,28.39998045257172,-0.2523043075643077,-0.19170593361171265,-0.18134119379462485,-0.24485450313901042,139361.7534,137149.0
2011,49660.0,236735.0,39853.153575,52087.14490500001,29287.433790000003,19833.895035,31633.0,14448.0,20784.0,63.0,40508.0,89013.0,376.9,110.0,15781356.0,5621.076757,0.203078543,1981.7878314852949,130.85813201205175,15.124541131137336,-0.7935446018386916,-0.6672396590150682,-0.63380823762785,-0.6427334944055346,38161.682,98261.0
2012,10420.0,542405.0,86259.75196000001,121433.6314,73697.65216,43967.3493,90784.0,28913.0,40388.0,375.0,45768.0,221759.0,368.3,118.0,31046119.0,41598.15136,0.216675108,5494.820511684351,537.5449184926114,53.1143899450831,-0.429643179133125,-0.36976313667857275,-0.33840537900936224,-0.3442445901803274,109457.329,130185.0
2012,10740.0,768515.0,104113.34927699996,119447.357021,73239.331013,35823.223199,131916.0,31877.0,68841.0,171.0,100183.0,285827.0,878.4,609.0,37226565.0,36984.81568,0.14547557,5540.745134383463,1224.879162880463,17.445337427316524,-0.4278147153740412,-0.3174384933907145,-0.33179072024433054,-0.39856351450913957,164001.101,117481.0
2012,10900.0,109638.0,17384.420556,23011.261992000003,13017.31974,6970.564764000001,17642.0,5406.0,6403.0,20.0,69658.0,42664.0,89.2,88.0,38001713.0,104714.6338,0.239066719,6179.837740545382,694.0106947838865,86.91756064015811,-0.9676793522882996,-0.8015178980424961,-0.7840718002599051,-0.784739939991268,19252.4328,157927.0
2012,11260.0,88379.0,17812.78745,18966.1334,10764.5622,3331.8882999999996,13588.000000000002,3899.0,6127.0,11.0,68670.0,25383.0,317.1,289.0,23400011.0,926977.9378,0.22558668,0.0,0.0,0.0,-0.99198372260781,-0.8089254062792465,-0.8050588073551849,-0.8158518950523148,15854.152847058822,58051.0
2012,12100.0,367803.0,61809.70452800001,78515.030554,52261.20493699999,28896.904663,48980.00000000001,23869.000000000004,30362.0,79.0,103042.0,128195.0,668.4,254.0,17839703.0,17415.70591,0.241268681,1266.7557870935266,103.47565480823222,15.978818237462317,-0.6444846899219723,-0.5403244843161242,-0.5085076560357624,-0.5298039544574915,63865.37084173228,69098.0
2012,12260.0,156017.0,25368.988268,39010.802714,16872.770499,13641.814446,21471.0,6580.0,14237.0,8.0,43196.00000000001,55723.0,408.3,117.0,22623211.0,3976.123756,0.400426965,1531.9767615940325,40.12234238527965,4.028891232288886,-0.8852307019586293,-0.7415192431250677,-0.7177765969421691,-0.7090979454353996,32576.3496,108477.0
2012,12300.0,121090.0,18916.80089,28807.311,15459.92357,9026.29078,17270.0,4678.0,9044.0,94.0,44725.0,47167.0,194.3,196.0,4645502.0,621.6060933,0.2,314.2784077832304,6.702541033010692,3.526121446338053,-0.9431411246604064,-0.7840967412945373,-0.7665867433998671,-0.7595547184998451,28298.733000000004,20495.0
2012,12420.0,1026158.0,133359.49368,193410.25984,171573.61760000003,52251.96536000001,235333.0,38797.0,76195.0,727.0,51905.0,373443.0,599.0,170.0,100761664.0,110240.4282,0.20639744,22763.419503266327,4618.3383784551115,191.1061681479295,-0.13878334168407172,-0.06438826057649598,-0.13813435994672105,-0.13738627913817086,152487.0788,239279.0
2012,12580.0,1948441.0,310381.25632399996,434221.921756,245471.68406400003,151481.53762000002,346927.0,83171.0,180524.0,1321.0,181394.0,693156.0,1802.6,529.0,162981268.0,80226.52268,0.295856965,19938.785830424873,2685.184036326515,66.89503699754884,1.2433205963765348,1.018964741644535,1.0327394771678042,0.9938640243184482,308336.1841833648,517237.0
2012,12620.0,149419.0,26210.931561,37580.970366,19149.53904,12686.569614,23154.0,6462.0,9162.0,111.0,42602.0,57847.0,209.2,217.0,5649918.0,2043.739742,0.15,534.7029423149731,22.316352817650877,0.7043706836960746,-0.8903751700128943,-0.741947317037732,-0.7209723905067053,-0.7180628656083697,34500.8471,30594.0
2012,12700.0,221151.0,26637.63795,33205.822649999995,34482.96967499999,15325.7643,28534.0,11283.0,10609.0,138.0,54871.0,83170.0,159.2,107.0,11058887.0,25556.6975,0.136555145,828.3927070439443,6.175499111550675,2.074437082165407,-0.8837806654897187,-0.7500752790494598,-0.7034111970441097,-0.7113365401073669,39961.9857,30528.0
2012,12740.0,58696.0,8520.428752000002,10544.619008,9414.8384,3295.1934400000005,9389.0,2115.0,3965.000000000001,76.0,51334.0,23284.0,168.3,126.0,3245480.0,16325.06766,0.166666667,74.99326250810101,4.0940804532499016,0.2829516288265823,-1.0311216847422804,-0.8566497943315285,-0.8347582185938109,-0.8343275705364902,14779.6528,8492.0
2012,12940.0,434633.0,60779.07872,104711.78236,48887.51984,36665.63988,75354.0,15751.0,48393.0,162.0,44911.0,170168.0,657.6,101.0,52457695.0,7001.38863,0.391811024,0.0,0.0,0.0,-0.5618013619893476,-0.48682231054107955,-0.46406754134610284,-0.42532366421058376,80885.2013,161888.0
2012,13740.0,144797.0,20743.039032,30673.217292000005,17984.656182000002,8826.82512,24970.0,4469.0,9539.0,18.0,48058.99999999999,59402.0,302.8,158.0,8898218.0,1664.692233,0.19761568,544.6174327085017,50.77201594253511,5.931671171913574,-0.9361126357263831,-0.7742605500453047,-0.7620191238016717,-0.756736051488757,32753.081400000003,30609.0
2012,13820.0,665027.0,111991.876854,162160.18368,73478.83322999999,62837.071176000005,114730.0,28236.0,65586.0,339.0,41740.0,246281.99999999997,801.2,199.0,54756047.0,16320.91819,0.463629043,9073.89795499133,1727.1996321612723,106.99731581387152,-0.19631001195433315,-0.19988562334457016,-0.14090452816603755,-0.14010362711497967,117909.28710000002,251357.0
2012,13900.0,79822.0,9899.52444,15689.81232,11456.053440000002,4482.80352,16290.0,1711.0,4057.0,34.0,55565.0,35284.0,340.6,86.0,6525529.0,1736.474756,0.198427523,642.4773467098723,45.36378883629449,11.469352533860206,-1.0124866351415645,-0.8411253092324683,-0.823090605828949,-0.8158840698801912,12276.6236,18836.0
2012,14260.0,571271.0,67356.854292,103994.407218,64188.724236,30119.873628000005,106842.0,26978.0,37543.0,31.0,93328.0,205278.0,637.5,271.0,24392424.0,620433.4304,0.208713041,2206.515713154024,296.2913042890497,8.04377646326392,-0.5788837805332816,-0.46751315555461526,-0.4834024139142713,-0.4670769497212587,118261.73984538743,77331.0
2012,14460.0,4588680.0,549833.3241390001,822432.6021970001,679006.1781809999,288315.214334,913414.0,190033.0,262916.0,5259.0,463935.0,1570359.0,1972.4,2847.0,356528299.0,219190.7325,0.202725966,52465.22711054922,9029.077343771218,640.160290558974,3.2365508537848813,2.6197674422734982,2.632566668131506,2.6754769904910036,803584.7276712328,741733.0
2012,14500.0,303482.0,29892.977000000003,34914.997136,41371.880168,10522.327904,64611.0,12269.0,14304.0,351.0,62215.0,99407.0,240.8,101.0,20635102.0,35406.93791,0.210738827,1463.0579987415526,23.592323343707513,4.358706498332105,-0.8964239545118471,-0.7360458342901176,-0.7225844314605904,-0.7371312899339181,55476.5096,23765.0
2012,15540.0,152313.0,15577.355135999998,24704.711661,24217.919313,6206.602436999999,31558.0,4592.0,9073.0,285.0,56016.0,60464.0,291.9,196.0,11964916.0,6455.318154,0.201765352,567.9783589495797,17.998255637169226,1.3720435753676412,-0.9731881342120619,-0.8035797694611413,-0.7944951807158542,-0.7857616744138346,31041.3894,27526.0
2012,15940.0,379466.0,67377.98296000001,94036.228392,47457.535824000006,33103.095976000004,52722.0,21310.0,29173.0,113.0,42805.0,145936.0,321.7,127.0,15272529.0,5520.914625,0.207753366,1643.3834305314108,98.95373036220047,21.2125837219415,-0.5814986126136846,-0.4890265813888363,-0.46501492424775787,-0.4703369202474768,76879.8116,81269.0
2012,16220.0,74508.0,14870.604672,15377.557104,9575.76816,4168.275552,12413.0,2934.0,5267.000000000001,20.0,52101.0,30643.0,501.9,189.0,5342264.0,1842.242624,0.112277332,181.04599475750345,1.8833212350971045,0.4698727070612937,-1.001755189163083,-0.8260344287184879,-0.8092546041204709,-0.8184923298635762,16242.744,13143.0
2012,16620.0,191663.0,36096.276116,47725.620304,17217.470616000002,19482.927276,27497.0,6916.000000000001,13289.0,116.0,43110.0,69147.0,315.2,126.0,12084518.0,1281.325352,0.321453418,1763.3109332249928,155.48862658104713,7.625331590277481,-0.8127479091015191,-0.6886078410074153,-0.6478798796947273,-0.6543407389467599,38447.597799999996,57876.0
2012,16700.0,355276.0,54031.795184,76988.30920000002,61310.689872,27995.748800000005,66773.0,16027.0,28978.0,166.0,46187.0,132049.0,785.0,177.0,32747044.0,8568.514124,0.509772154,5244.440427058826,352.14635824121626,53.84094877403405,-0.6718319418831397,-0.5683034938637648,-0.5387122468559447,-0.5386466740146825,59437.67480000001,122401.0
2012,16740.0,913639.0,107498.76474,174431.95788,108174.8576,52735.24308,207720.0,50503.0,77249.0,297.0,52363.0,341922.0,653.8,87.0,130751112.0,34197.42238,0.378159463,14189.522760150245,1801.2119537347046,36.493393795781785,-0.23687354606899044,-0.18754289377250513,-0.21719308441289853,-0.17554640760080223,107443.9464,382394.0
2012,16940.0,88854.0,14730.482682000002,17017.406934,10560.209046,5582.785674,15028.0,3247.0,7870.999999999999,41.0,50278.0,38343.0,559.7,176.0,5031810.0,820.299127,0.141296636,543.7984971703966,19.699717924311848,3.616186436907185,-0.9921194976889575,-0.8229251453697335,-0.8010123058151807,-0.8062518535076575,15487.252199999999,15849.0
2012,16980.0,5781248.0,889572.3745670001,1172998.0355900002,877937.336107,400215.998617,1071493.0,296762.0,513707.0,3270.9999999999995,96709.0,1678305.0,1121.3,343.0,566467887.0,264239.4571,0.204633377,105414.9172620052,17765.80769467855,2547.641416823371,5.2975478645398075,4.457085129424066,4.3973730339233965,4.122391558147242,789222.9412571427,1505628.0
2012,17140.0,855062.0,134925.363352,177498.90033200002,132305.453384,64187.79421600001,137767.0,40531.0,77452.0,642.0,46359.0,300190.0,658.4,154.0,114485862.0,56549.75605,0.267904588,16858.19932453354,2580.0126572547233,236.22800621497916,-0.10303927078341539,-0.093903165939296,-0.059867698698933186,-0.09856796236053575,165112.4722,393937.0
2012,17410.0,1581416.0,243427.10137100003,350703.567997,216440.053551,131859.612615,258520.0,75659.0,156268.0,1004.0,91499.0,574121.0,960.1,285.0,113177199.0,41768.94563,0.203612579,18512.472090877836,2295.1293342616086,276.19034178895487,0.8237906323495319,0.6256022858206206,0.6998687069241512,0.6923692251471737,295055.0484519298,417543.0
2012,17820.0,604542.0,87682.77168,94840.54896,70683.05064,26841.6648,118192.0,28745.000000000004,43440.0,254.0,51553.0,226775.0,510.2,187.0,29344597.0,2660735.546,0.127455439,4424.128707262707,356.72436313335436,14.173028741603009,-0.5589440508037007,-0.42287958290519084,-0.4390634816075223,-0.5070463779828729,108696.6516,79694.0
2012,17900.0,372023.0,51026.67468,87312.310008,53294.526888,30899.486334,73334.0,17438.0,35601.0,121.0,45944.0,141868.0,923.6,162.0,33125891.0,3075.765014,0.404761933,5000.496439466242,344.7172218856822,20.33143994310492,-0.6467631415324256,-0.5554620971857042,-0.5304117259005843,-0.49844111266267915,59486.4777,148078.0
2012,18140.0,1150122.0,198419.04744,270094.65048,167825.80224,87409.27200000001,237763.0,53508.0,104640.0,641.0,47621.00000000001,459902.0,684.6,175.0,101699415.0,41096.83534,0.216857361,17952.316001686275,3764.190707377416,145.36377482730208,0.3416640256158403,0.3081548532555753,0.28413240383807814,0.24470399148799044,217948.11899999998,359022.0
2012,18180.0,149071.0,18723.3176,29723.26669,18957.359069999995,9010.596595,24327.000000000004,4490.0,9147.0,99.0,60932.0,60958.0,134.3,146.0,8897250.0,6491.92218,0.206427257,628.5298205185071,2.53398716274154,0.1876794087844312,-0.9420986296440528,-0.7827254688716138,-0.7672968259716044,-0.7576661247887638,32303.6857,23170.0
2012,19100.0,4241630.0,542108.0689399999,897198.64438,454647.13064,271990.90006,685145.0,177905.0,388443.0,1270.0,99391.0,1539106.0,1041.6,156.0,381693570.0,216176.8657,0.304956771,77936.53684014286,17825.883476514304,507.9370240746878,3.2670691886829064,2.7572900566523217,2.507812867179588,2.737252661563997,577068.3235128204,1058302.0
2012,19430.0,532562.0,87572.365032,127863.875704,59614.99028,49336.54368,88235.0,29016.0,51277.0,249.0,40885.0,196648.0,477.9,131.0,35839411.0,23780.11281,0.221093208,5463.707561939763,673.422493930893,47.61699288771028,-0.38793149001191496,-0.3516646816246267,-0.3012688240914445,-0.2973364303003832,100441.19320000001,151175.0
2012,19740.0,2441846.0,327462.36763800005,357531.17366200004,347368.744894,102285.23058,491286.0,119015.0,166755.0,1585.0,318339.0,903613.0,2192.1,748.0,154258443.0,107047.352,0.237676869,20875.52766453985,3416.445719278385,105.23922730058966,0.9049735815405537,0.9069465496728427,0.7847955390292316,0.5255441029069313,421340.85375,289455.0
2012,19780.0,429439.0,65353.74477599999,88419.77234400001,63751.937306,24667.835038,88421.0,14848.0,31052.999999999996,31.000000000000004,54328.0,180449.0,384.2,151.0,38658547.0,25576.16004,0.201039671,5683.107365557927,1036.0705503956249,16.81298438851916,-0.6389888741693788,-0.5076186451997238,-0.5232378872516468,-0.5343107463550062,85415.4171,106604.0
2012,19820.0,3962783.0,605187.598204,942559.1387960002,524565.359656,329973.933828,679155.0,251587.0,343352.0,1475.0,149161.0,1394867.0,1532.6,690.0,216756212.0,65953.89217,0.202550223,31571.294386929138,5638.368273110151,73.23409170186135,3.801416033086337,3.05567056249449,3.063975917194565,3.191637331870909,718777.0466528988,754286.0
2012,20100.0,157741.0,26311.829764,38582.817636,18878.44288,13804.861356,22979.0,6107.0,14232.0,28.0,51490.0,57160.00000000001,665.2999999999998,228.0,6440377.0,958.1472845,0.214407187,587.3526605752004,19.548807160903134,0.6088262683534522,-0.8827312666902337,-0.7394561714208405,-0.7137847369859092,-0.709024136441679,22367.6738,32285.0
2012,21660.0,351109.0,50904.13392899999,76215.581739,46685.559294,21655.349793,56052.0,20378.0,22359.0,208.0,40545.0,111589.0,365.9,137.0,12551239.0,2337868.63,0.346132129,2717.402098990574,168.54657275854555,27.30691020712682,-0.7130936207419232,-0.5798985812413568,-0.5875702124175207,-0.5792587189948118,84898.1562,43481.0
2012,21820.0,98660.0,15404.7724,20077.31,15112.7388,4380.504,18434.0,3295.0,6831.0,23.0,60472.0,34755.0,700.2,112.0,5598413.0,2113.883618,0.279356611,0.0,0.0,0.0,-0.990987127504587,-0.8141552541348048,-0.8062569680532541,-0.8070041298321181,17561.48,15795.0
