cbsacode,Year,factor,baseline_moran_value,baseline_moran_p,final_moran_value,final_moran_p,selected_k,SSAMI,ln_density_beta,ln_density_p,ln_density_CI_lower,ln_density_CI_upper
33460,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.6277848474574395,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
34980,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.039992563915346224,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
35380,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.5489638152006453,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
35620,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.41057593499915157,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
36260,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.0005851027008620946,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
36420,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.19397041173059826,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
36540,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.0580225065236899,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
37980,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5178708797008742,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38060,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.7979681504114602,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38300,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5488684170633942,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38860,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.4465328765484582,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
38900,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.152787049530696,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39300,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6232154848041649,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39340,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.5105636728641816,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39660,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.10985766939835528,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
39900,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.1494664734694382,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
40060,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5708775740016545,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
41180,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5669021095528084,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
41620,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.11651945416490683,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
41700,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.41204098802625033,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
42660,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.20977850574934465,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
43580,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.8445506401106382,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
43620,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.5080291834157684,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
44060,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6470632338020543,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
44140,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6591899415761695,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
45780,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.8804070782071118,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
45820,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.35740837384186364,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
46140,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.3021522344119951,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
47260,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.4257214860053722,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
48620,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.08195555598176085,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
49340,2012,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.4379337604558984,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
10740,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5138349285386266,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
11260,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,1.5046628278703693,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12060,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.7214930929756669,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12260,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.05419285507453786,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12420,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.09546465738184828,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12580,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.183097759930698,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
12940,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.08582037484102223,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
13740,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.1738740304188191,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
13820,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.22080262968572306,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
13900,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.08345465957403775,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
14260,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.41628147029375384,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
14460,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.08731086811384614,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
15540,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.9985788211022442,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16620,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.34362598948821166,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16700,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.23517866674443866,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16740,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5881241402586923,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
16980,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.3079344237374624,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
17140,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.1338756024138501,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
17820,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.65516789372173,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
18140,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.38956760665573853,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19100,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.717190419747908,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19740,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.5288543061371271,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19780,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.11068765292930927,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
19820,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.10219742902186724,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
20260,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,0.6963726326159492,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
22020,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.3587367552728651,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
22220,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.5845894776188914,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
24340,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.6388773733859647,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
24860,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.24609558268183918,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
25180,2013,driving_alone_to_work,0.15232666636296457,0.001,0.016727039247555756,0.236,48,-0.9728571939707731,0.9254703653632216,8.507934306362926e-254,0.8895996912174029,0.9613410395090403
